Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
Moz,https://www.crunchbase.com/organization/moz,https://moz.com/,"Advertising, Analytics, Big Data, Search Engine, SEO, Software","Advertising, Data and Analytics, Internet Services, Sales and Marketing, Software",Moz is a provider of inbound marketing analytics software.,"Moz provides analytics software to track all of a website's inbound marketing efforts—search marketing, link building, social media, and brand mentions—on one platform. Moz Analytics tracks each effort with beautiful data visualizations, insights into competitors' data, and actionable recommendations to improve each effort's performance. Dedicated to helping people do better marketing, Moz creates easy-to-use tools, tutorials, and educational resources for learning inbound marketing—and fosters the web’s most vibrant online marketing community. With offices in Seattle, Washington, and Portland, Oregon, Moz supports over 20,000 customers and 300,000 community members worldwide. The company received an A round of financing from Ignition Partners and Curious Office in September 2007 to build their Linkscape web index.",https://www.linkedin.com/company/moz,,http://twitter.com/moz,http://www.facebook.com/moz,"7,170"
Yahoo,https://www.crunchbase.com/organization/yahoo,http://www.yahoo.com/,"Advertising, Consumer, Email, Finance, Internet, Media and Entertainment, News, Online Portals, Search Engine, SEO, Social Impact, Social Media, Sports, Web Browsers","Advertising, Content and Publishing, Financial Services, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Other, Sales and Marketing, Software, Sports","Yahoo operates an online web portal intended to provide the latest news on cricket, finance, lifestyle, movies, celebrity, travel, and more.","Yahoo operates an online web portal intended to provide the latest news on cricket, finance, lifestyle, movies, celebrity, travel, and more. It also gives users access to various products and services for email, instant messaging, and mobile blogging, as well as information services, web searches, directories, and alerts. It also offers marketing and advertising services for advertisers with a streamlined, simple advertising technology that leverages data, content, and technology, enabling advertisers to connect with their target audiences.",http://www.linkedin.com/company/yahoo/,Pledge 1%,http://twitter.com/Yahoo,https://www.facebook.com/yahoo/,"8,750"
Broadly,https://www.crunchbase.com/organization/broadly,https://broadly.com,"Advertising, Consumer Reviews, Messaging, Mobile Apps, Reputation, SEO, Small and Medium Businesses, Social Media","Advertising, Apps, Commerce and Shopping, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Mobile, Other, Sales and Marketing, Software",Broadly is a mobile-first communications platform that ensures that your business looks great online.,"Broadly ensures that your business looks great online, and is found and chosen by potential customers. Its review strategy makes it easy for customers to write a great feedback on Google, Yelp, Facebook, and website with one click. Thousands of business owners, managers, and team members depend on Broadly every day to run their businesses from anywhere, in real time. Broadly is a venture-funded startup founded in 2014, based in Oakland, CA.",https://www.linkedin.com/company/broadly,,https://twitter.com/getbroadly/,https://www.facebook.com/getbroadly/,"8,850"
NinjaCat,https://www.crunchbase.com/organization/ninjacat-ppc,https://www.ninjacat.io,"Advertising, Marketing, SEM, SEO, Software","Advertising, Internet Services, Sales and Marketing, Software","NinjaCat develops a unified marketing analytics platform designed for agencies, media companies, and multi-location brands.","NinjaCat develops a unified marketing analytics platform designed for agencies, media companies, and multi-location brands. Its data analyzing platform integrates display, social media, call tracking, and reputation channels in order to provide businesses with all the tools required to connect their marketing data sources and automate their reporting, monitor campaigns, and budgets. The company was founded in 2013 and is headquartered in New York.",https://www.linkedin.com/company/ninjacat,,http://twitter.com/NinjaCatPPC,http://www.facebook.com/NinjacatSoftware,"9,094"
Skyword,https://www.crunchbase.com/organization/skyword,http://www.skyword.com,"Advertising, Content, Content Marketing, Marketing, SaaS, Search Engine, Semantic Search, SEO","Advertising, Internet Services, Media and Entertainment, Sales and Marketing, Software","The Skyword Platform makes it easy to produce, optimize, and promote content at any scale to create meaningful, lasting relationships.","Skyword moves marketing leaders and those who create content for them forward. By embracing a sustainable, scalable approach to original storytelling, Skyword liberates brands from ineffective marketing practices and inspires them to create deeper connections with their audiences. The Skyword Platform makes it easy to produce, optimize, and promote content at any scale to create meaningful, lasting relationships. Skyword also provides access to a community of thousands of freelance writers and videographers, an editorial team, and program managers who help move clients’ content marketing programs to new levels of creative excellence. Skyword is a privately held company headquartered in Boston, Massachusetts, with offices in Palo Alto, CA, and New York City. The company’s technology center is located in Pittsburgh, PA.   Investors include Cox Media Group, Allen & Company, Progress Ventures, and American Public Media Group.",https://www.linkedin.com/company/1616529/,,http://twitter.com/skyword,http://www.facebook.com/skyword,"9,929"
vidIQ,https://www.crunchbase.com/organization/vidiq,http://vidiq.com,"Advertising, Brand Marketing, Marketing Automation, SEO, Video","Advertising, Internet Services, Media and Entertainment, Sales and Marketing, Software, Video",vidIQ is a YouTube audience development and management suite that provides applications and solutions for marketers.,"vidIQ is the first YouTube audience development and management suite that helps brands and agencies grow their views and subscribers. vidIQ is an end-to-end solution that assists YouTube marketers at every step of their workflow, including uploading their videos at the best time of day, connecting brands with their top influencers, YouTube SEO, monitoring viewer and engagement analytics across Twitter and Facebook, bulk description editing, comment moderation, and Facebook fan page syndication. vidIQ was founded in January of 2012 by ex-Viddler founder Rob Sandie, Todd Troxell, and James Cross. It is backed by some of the biggest names in angel investment, including Mark Cuban, Scott Banister, and David Cohen, among others.",http://www.linkedin.com/company/2875518,,http://twitter.com/vidiq,http://www.facebook.com/vidIQapp,"11,357"
Yodle,https://www.crunchbase.com/organization/yodle,http://www.yodle.com,"Advertising, Email Marketing, Marketing Automation, SEO, Social Media Marketing","Advertising, Internet Services, Sales and Marketing, Software",Yodel is an all-in-one local internet marketing & advertising solution for small businesses.,"Yodle is a leader in local online marketing and is ranked #9 on Forbes’ list of America's Most Promising Companies. The company’s mission is to help local businesses find and keep their customers in the simplest, most profitable ways imaginable.As   Yodle was founded in 2005 and currently has more than 45,000+ local business customers across 250+ industries, with the largest categories including legal and professional services, dental and medical, and contractor and other home services.   Yodle reviews the marketing needs of a local business and offers a comprehensive desktop, mobile, web and social presence, reviews and offer management, email campaigns, and appointment reminders through one easy-to-use, affordable and automated platform.  Yodle also has customized solutions for networked businesses – i.e., franchises, manufacturers/dealers, and multi-location companies – to help them unify, scale, and optimize their local and national marketing strategies.  Yodle currently has 200+ networked business clients including Merry Maids, Miracle-Ear, and Two Men and A Truck.",http://www.linkedin.com/company/yodle,,http://twitter.com/yodle,http://www.facebook.com/yodle,"12,155"
MindTouch,https://www.crunchbase.com/organization/mindtouch,http://www.mindtouch.com,"Customer Service, Information Technology, SaaS, SEO, Software","Information Technology, Internet Services, Other, Professional Services, Sales and Marketing, Software","MindTouch is cloud software that provides self-service customer experiences that create experts and improves marketing, sales and support.","MindTouch offers cloud software that provides self-service customer experiences that create product experts and improves marketing, sales and support. We are a leading SaaS solution for customer success/engagement management helping companies create smarter customers to accelerate the sales cycle and drive product adoption. MindTouch transforms the product and help content your company already produces into a customer engagement channel. Bring the customer record in your customer relationship management (CRM) system and the customer’s self-service behavior together for insight into their experience with your brand. Create a mobile-ready, SEO-optimized site for all of a company’s content. MindTouch can help you double organic web traffic, triple user time on your site, and reduce the bounce rate by 50%. Turn your buyers and customers into kick-ass product experts.",http://www.linkedin.com/company/75705,,http://twitter.com/MindTouch,http://www.facebook.com/MindTouch,"15,860"
ReachLocal,https://www.crunchbase.com/organization/reachlocal,http://www.reachlocal.com,"Advertising, Marketing, SEO, Small and Medium Businesses, Social Media","Advertising, Internet Services, Media and Entertainment, Other, Sales and Marketing",ReachLocal provides online marketing solutions for small and medium-sized enterprises.,"ReachLocal provides online marketing solutions for small and medium-sized enterprises. It offers search engine advertising, search engine optimization, web presence and content marketing, retargeting, display advertising, and in app mobile advertising services. The company’s product ReachEdge is lead conversion software that helps local businesses convert leads into customers and gain a deeper understanding of their online marketing ROI. ReachLocal was founded in 2004 and is headquartered in Woodland Hills, California with offices in four regions: Asia-Pacific, Europe, Latin America, and North America.",,,http://twitter.com/ReachLocal,http://www.facebook.com/ReachLocal,"17,046"
Segovia,https://www.crunchbase.com/organization/segovia-corporation,http://www.thesegovia.com/,"Apps, Consulting, Financial Services, FinTech, Marketing Automation, Payments, Sales Automation, SEO, Social Media Management, Web Design","Apps, Design, Financial Services, Information Technology, Internet Services, Payments, Professional Services, Sales and Marketing, Software","Segovia is a financial technology company making it easy for organizations to pay anyone, anytime, anywhere in the emerging markets.","Paying people living in extreme poverty is hard. Segovia technology makes it easy, facilitating payments across Africa and Asia through an integrated platform with support for both corporate payments and social programs.  Segovia payments are helping refugees restart their lives in Europe, helping communities rebuild after Ebola in Liberia, and supporting gig economy workers in East Africa, among many other applications. Segovia’s team combines talented engineering with expertise in emerging-markets payments. Our team includes the co-founders of GiveDirectly, along with early technical leaders behind the IBM SmartCloud, Facebook’s internationalization team, and Google’s search query monetization and Palantir’s expansion into commercial work. Investment is led by Reif Hoffman along with Arif Naqvi, the Omidyar Network, and others.",https://www.linkedin.com/company/segovia-technology,,https://twitter.com/segoviatech,https://www.facebook.com/segoviatech,"18,410"
LotLinx,https://www.crunchbase.com/organization/lotclix,http://www.lotlinx.com,"Advertising, Advertising Platforms, Automotive, Internet, Retail, SaaS, Search Engine, SEO","Advertising, Commerce and Shopping, Internet Services, Sales and Marketing, Software, Transportation",LotLinx’ is a SaaS provider of Digital Retailing and Marketing technologies and  for the Automotive Industry.,"LotLinx’ is a SaaS provider of Digital Retailing and Marketing technologies and for the Automotive Industry.  Founded in 2012 and based in Chicago, LotLinx works with both Manufacturers and leading dealer groups to support VIN-specific management and merchandising of their inventory.",https://www.linkedin.com/company/2722433,,https://twitter.com/lotlinx,https://www.facebook.com/lotlinx,"19,132"
Rise Interactive,https://www.crunchbase.com/organization/rise-interactive,http://www.riseinteractive.com,"Advertising, Analytics, Email Marketing, Media and Entertainment, Search Engine, SEO, Social Media Advertising","Advertising, Data and Analytics, Internet Services, Media and Entertainment, Sales and Marketing","Rise Interactive is a full-service digital marketing agency, helping leading brands drive better business outcomes.","Rise Interactive is a full-service digital marketing agency, driving better business outcomes for consumer products, consumer services, and B2B brands with our proven approach to cross-channel media management and customer experience. Rise is the only performance marketing agency powered by Connex®, a cross-channel media optimization platform that enables our analytical marketers to invest each dollar where it will drive the greatest return. We combine media expertise with our award-winning customer experience practice to drive, engage, and convert customers better than our clients’ competition.  Rise is fueled by the most data-driven marketing minds around the globe, helping leading brands such as ULTA Beauty, Navistar, and Stanley Steemer make smarter marketing investments and create more relevant experiences for their customers.",http://www.linkedin.com/company/988690,,http://twitter.com/RiseInteractive,http://www.facebook.com/pages/Rise-Interactive/18241927932,"20,728"
Huckabuy,https://www.crunchbase.com/organization/huckabuy-com,https://www.huckabuy.com/,"Analytics, SaaS, SEO, Software","Data and Analytics, Internet Services, Sales and Marketing, Software",Huckabuy is a SaaS company pioneering a technology-based approach to SEO.,"Huckabuy is a SaaS company pioneering a technology-based approach to SEO. Its software automates key Google initiatives, like dynamic rendering and structured data markup, to create the perfect crawl experience and drive organic channel growth for businesses. Huckabuy's focus is on product innovation and customer success is driving exponential organic search growth. Huckabuy is founded in 2015 and is based in Park City, Utah.",https://www.linkedin.com/company/huckabuy/,,,https://www.facebook.com/HuckabuyOfficial/,"20,927"
UpCity,https://www.crunchbase.com/organization/diyseo,http://www.UpCity.com,"Ad Network, Advertising, Network Security, Search Engine, SEO, Social Media","Advertising, Information Technology, Internet Services, Media and Entertainment, Privacy and Security, Sales and Marketing",UpCity helps businesses find service providers they can trust.,UpCity helps businesses find service providers they can trust. Our marketplace creates and empowers successful relationships between businesses and service providers from marketers to accountants to HR professionals. We provide transparency and insights to dramatically improve the B2B partner selection and purchase experience.,http://www.linkedin.com/company/upcity,,http://twitter.com/upcityinc,http://www.facebook.com/upcityinc,"26,053"
RAMP Holdings,https://www.crunchbase.com/organization/ramp,http://www.ramp.com,"Analytics, SaaS, Search Engine, SEO, Software, Video","Data and Analytics, Internet Services, Media and Entertainment, Sales and Marketing, Software, Video","RAMP, a SaaS-based platform processing digital content, enables companies to drive increased discovery across search and social sites.","RAMP (formerly EveryZing) has developed the next generation of search & video experiences to unlock the unrealized value in video content.  Using RAMP, companies are able to drive increased discovery across search and social sites, enhance user engagement through dynamic search and publishing solutions, securely deliver video to intended audiences, and maximize revenue through sophisticated advertising capabilities. Originally spun out from government sub-contractor BBN in 2006, RAMP has an extensive patent portfolio covering its speech-to-text, natural language processing (NLP) and search engine optimization (SEO) techniques. These technologies allow for the automatic creation of metadata for audio and video content so that these assets may be treated like “native citizens” in popular content management systems, in search, and other applications that are dependent on rich metadata.   RAMP’s solutions are used by leading media and publishing companies, such as NBCUniversal, FOXSports, Meredith Publishing, as well as across a broad range of enterprises – from financial services, to pharmaceuticals/healthcare, to energy, to high tech and more.",http://www.linkedin.com/company/ramp-holdings-inc,,http://twitter.com/RAMPINC,http://www.facebook.com/RAMPINC,"28,425"
RevLocal,https://www.crunchbase.com/organization/revlocal,http://www.RevLocal.com/,"Ad Retargeting, Ad Targeting, Advertising, Brand Marketing, Digital Marketing, Local Advertising, Marketing, SEM, SEO","Advertising, Internet Services, Sales and Marketing",RevLocal helps businesses maximize their online presence with a personalized approach to digital marketing.,"By connecting businesses with a dedicated digital strategist and a powerful platform, RevLocal delivers seamless local search marketing for businesses that want to be validated by existing customers and discovered by new ones. RevLocal optimizes its approach for the ever-changing digital landscape to ensure local businesses are visible and relevant online. With the client relationship as the foundation, RevLocal makes digital marketing efficient, effective and affordable for all.  RevLocal has Digital Marketing Consultants in over 40 US Cities.",https://www.linkedin.com/company/revlocal,,https://twitter.com/RevLocal,https://www.facebook.com/RevLocal,"29,788"
Dealer Inspire,https://www.crunchbase.com/organization/dealer-inspire,http://www.dealerinspire.com,"Automotive, Semantic Search, SEO","Internet Services, Sales and Marketing, Transportation","DealerInspire is a website platform for the auto dealership industry, offering customized solutions for website building.","DealerInspire is a website platform designed for the auto dealership Industry. It offers customized solutions in website building that create sites that are as unique as the companies we serve.  Adaptive, responsive technology provides a clean web experience from any device. Some of the largest dealerships in the US have seen increases in lead conversions of well over 50% after switching to the Inspire platform. The analytics dashboard allows administrators to monitor true ROI, SEM, SEO, social, and more.",http://www.linkedin.com/company/dealer-inspire,,http://twitter.com/DealerInspire,http://www.facebook.com/DealerInspire,"31,798"
AOL,https://www.crunchbase.com/organization/aol,http://www.aol.com,"Advertising Platforms, Apps, Content, Content Creators, Digital Media, Internet, News, Online Portals, Publishing, Search Engine, SEO, Video","Advertising, Apps, Content and Publishing, Internet Services, Media and Entertainment, Sales and Marketing, Software, Video",AOL is an online service provider and web portal,"AOL Lifestream is a web-based application that enables users to keep track of all their comments on social networking sites. Integrated with AIM Express, AIM 7, and AIM for Mac, users can publish their statuses, reply to comments on networking sites from their Lifestream tab, and more. AOL Lifestream is a product of [AOL](https://www.crunchbase.com/organization/aol#/entity).",http://www.linkedin.com/company/aol,,http://twitter.com/aol,http://www.facebook.com/aol,"32,729"
RankScience,https://www.crunchbase.com/organization/rank-science-2,https://www.rankscience.com/,"A/B Testing, Business Development, Business Information Systems, Business Intelligence, Search Engine, SEO","Data and Analytics, Information Technology, Internet Services, Professional Services, Sales and Marketing",SEO Split Testing Platform & Services for Data Driven Companies,RankScience is a continuous-optimization platform that improves website SEO through automatic A/B testing and data science.,https://www.linkedin.com/company/rankscience/,,https://www.twitter.com/rankscience,https://www.facebook.com/rankscience/,"34,057"
Stella Rising,https://www.crunchbase.com/organization/stella-rising,https://www.stellarising.com/,"Advertising, Digital Marketing, SEO, Social Media Marketing","Advertising, Internet Services, Sales and Marketing","Stella Rising is an advertising agency that delivers innovative digital marketing strategies, SEO, and consulting services.","Stella Rising is an advertising agency that delivers innovative digital marketing strategies, SEO, and consulting services. It is a marketing and media agency for spirited, high-growth consumer brands, and service companies. It builds superstar brands through communications planning, media strategy, digital marketing, data and analytics, traditional, social, SEO + search, e-commerce, Amazon, and marketplace strategy. In 2018, Women's Marketing Inc. rebrands the company as Stella Rising.",https://www.linkedin.com/company/stellarisingagency/,,https://www.twitter.com/@thestellarising,https://www.facebook.com/StellaRisingAgency/,"37,255"
Talk Local,https://www.crunchbase.com/organization/sevacall,http://talklocal.com,"Advertising, Identity Management, Local, Mobile, Search Engine, SEO, Social Media","Advertising, Information Technology, Internet Services, Media and Entertainment, Mobile, Privacy and Security, Sales and Marketing",Connecting Consumers and Companies,"Talk Local connects your business to consumers who are looking for your services! The consumer fills out a service request that includes a brief description, desired appointment time, and where they are located. Talk Local then broadcasts the consumer’s service request to you for free.",http://www.linkedin.com/company/5161590,,http://twitter.com/talklocal,http://www.facebook.com/talklocal,"38,786"
Telligent Systems,https://www.crunchbase.com/organization/telligentsystems,http://www.telligent.com,"Blogging Platforms, Collaboration, Enterprise Software, Photography, SEO, Software, Web Development","Content and Publishing, Internet Services, Media and Entertainment, Other, Sales and Marketing, Software","Telligent Systems provides an enterprise-grade social community suite that connects with customers, prospects, partners, and employees.","Telligent Systems provides an enterprise-grade social community suite that connects with customers, prospects, partners, and employees. It empowers its customers, employees, and partners with social collaboration tools for driving real business value through higher sales and lower costs. Telligent powers social communities for more than 3,000 companies worldwide including Dell, Intel, Microsoft, and American Marketing Association. The company was founded in 2004 and is based in Dallas, Texas. In 2015, Telligent was acquired by Verint Systems.",https://www.linkedin.com/company/telligent---a-verint-company,,http://twitter.com/Telligent,https://www.facebook.com/TelligentCommunity/,"40,110"
Qnary,https://www.crunchbase.com/organization/qnary,http://www.qnary.com,"Public Relations, Reputation, SEO, Social Media, Software","Information Technology, Internet Services, Media and Entertainment, Sales and Marketing, Software",Qnary empowers the voice of the professional. The Company builds out and grows the reputation and thought leadership of executives.,"Qnary builds out and grows the reputation and thought leadership of professionals.  In 2012, we launched Qnary with the goal of designing technology and providing solutions geared towards optimizing the digital activities of executives and employees.  Since then we recruited an amazing team of developers, SEO experts, data analytics gurus and digital content specialists to craft solutions that strengthen the online activities of executives, employees and enterprises.  We work with several of the largest companies in the world across a full-range of business verticals (banking, packaged goods, retail, energy, media, real estate, insurance, education, healthcare, automotive, food and beverage).  Our Qnary Nest (headquarters) is in New York City but we deliver solutions for clients around the world and in many languages such as English, Spanish, Japanese, Mandarin, Italian and German.   Visit www.qnary.com to learn more.",http://www.linkedin.com/company/qnary,,http://twitter.com/qnary,http://www.facebook.com/Qnary,"41,320"
Plum Perfect,https://www.crunchbase.com/organization/plumperfect,http://www.plumperfect.com/,"Apps, Beauty, SEO","Apps, Consumer Goods, Internet Services, Sales and Marketing, Software",Plum Perfect is an app that scans your selfie to find the best makeup shades for skin tone.,"Plum Perfect is a visual recommendation engine for beauty shoppers. Users can take and upload a photo, and the service recommends their personal color signature and matches them with a products that will fit their look. It was founded in 2010 and is headquartered in New York, New York.",,,https://twitter.com/plumperfect,https://www.facebook.com/PlumPerfectBeauty/,"42,321"
ReTargeter,https://www.crunchbase.com/organization/retargeter,http://www.retargeter.com,"Ad Retargeting, Advertising, Semantic Search, SEO","Advertising, Internet Services, Sales and Marketing",ReTargeter provides retargeting solutions that display ads to users around the web after leaving that relevant website.,"ReTargeter is a full service display provider specializing in advanced retargeting solutions. ReTargeter retargeting technology serves ads to an audience as broad or as specific as a company’s business objectives require. it can serve ads only to users who have previously shown interest in a company (for example, by visiting the website) and bring them back to the website by keeping the brand top of mind. ReTargeter allows companies to show ads to users around the web after they leave a website, open an email or are tagged in another creative way.  With its expansive network reach ReTargeter can display ads on billions of websites, helping people engage or re-engage with the company.  ReTargeter core retargeting technology can be utilized on its own, or in a number of ready to deploy ReTargeter products.",http://www.linkedin.com/company/retargeter,,http://twitter.com/ReTargeter,http://www.facebook.com/ReTargeter,"42,918"
