Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
Compass,https://www.crunchbase.com/organization/compassinc,http://www.compass.com,"E-Commerce Platforms, Property Management, Real Estate","Commerce and Shopping, Internet Services, Real Estate","Compass is a real estate technology company that provides an online platform for buying, renting, and selling real estate assets.","Compass is a real estate technology company that provides an online platform for buying, renting, and selling real estate assets. Its end-to-end platform supports the entire buying and selling workflow. Compass operates in 22+ regions across the United States including New York, Los Angeles, and Orange County, Chicago, San Francisco, Boston, Washington D.C., South Florida, The Hamptons, Santa Barbara & Montecito, San Diego, Seattle & Eastside, Philadelphia, Connecticut, Westchester, Aspen, Boulder, Denver, Atlanta, Austin & Central Texas, Dallas-Fort Worth, Houston, Nashville, and Lake Tahoe.",https://www.linkedin.com/company/compassinc,Unicorn,https://twitter.com/Compass,http://www.facebook.com/compass,602
Neat Capital,https://www.crunchbase.com/organization/neat-capital-inc,http://www.NeatCapital.com,"Banking, Consumer Lending, Finance, Financial Services, FinTech, Lending, Real Estate","Financial Services, Lending and Investments, Real Estate",Neat Capital is a FinTech mortgage lender setting out to make financing a home as frictionless as using cash. ,"Neat Capital is a FinTech mortgage lender setting out to make financing a home as frictionless as using cash. It works directly with home buyers and also develops strong partnerships with real estate brokers, wealth managers, CPAs, and corporations. The company's platform cleans up the entire mortgage lending process and leverages technology for analyzing complex financial situations at a fraction of price, enabling clients to get home loans without any mess. Neat Capital is enabling clients to purchase homes with cash offers and close with financing in 10-15 days. It lends to clients with excellent credit profiles and sells these loans to investors.",https://www.linkedin.com/company/neat-capital-inc-,,https://twitter.com/@NeatCapital,https://www.facebook.com/neatcapital,666
ServiceTitan,https://www.crunchbase.com/organization/servicetitan,http://www.servicetitan.com/,"CRM, Home Services, Information Technology, Real Estate, SaaS, Software","Information Technology, Real Estate, Sales and Marketing, Software",ServiceTitan is a service management software that helps home services businesses generate more leads and close more sales.,"ServiceTitan is a service management software that is helping the home services businesses generate more leads, book more appointments, and close more sales. Founded in 2013 by Ara Mahdessian and Vahe Kuzoyan, whose fathers were a contractor and plumber, respectively, the company was born out of the lack of effective, modern software solutions and as a way of paying back their fathers and the trades that made it possible for their families to make it through some difficult years.",https://www.linkedin.com/company/servicetitan,Unicorn,http://twitter.com/ServiceTitan,http://www.facebook.com/ServiceTitan,672
Own Up,https://www.crunchbase.com/organization/rategravity,https://www.ownup.com/,"Consumer Lending, Financial Services, FinTech, Real Estate","Financial Services, Lending and Investments, Real Estate",Own Up provides a software solution that enables residential lending from various lenders.,"Own Up provides a software solution that enables residential lending from various lenders. The company allows consumers to finance their homes by eliminating the salesperson and providing a solution to compare, choose, and close with lenders.  It supports primary residences, second homes, and investment properties, including single-family and multi-family homes, condos, and townhomes. Own Up was founded by Mike Tassone, and Patrick Boyaggi in 2015 and is headquartered in Boston, Massachusetts.",https://www.linkedin.com/company/own-up/,,https://www.twitter.com/weareownup,https://www.facebook.com/weareownup,714
LendingHome,https://www.crunchbase.com/organization/lendinghome,https://www.lendinghome.com/,"Financial Services, FinTech, Real Estate","Financial Services, Real Estate",LendingHome offers fix-and-flip bridge loans and rental loans for real estate investors.,"LendingHome offers fix-and-flip bridge loans and rental loans for real estate investors. Its built-from-scratch technology simplifies every stage of the loan process, ensuring easy financing for both novices and experienced real estate investors. LendingHome was established in 2014 by James Herbert and Matt Humphrey in San Francisco, California.",https://www.linkedin.com/company/lendinghome-corporation/,,http://twitter.com/lendinghome,https://www.facebook.com/lendinghome/,775
TenantCloud,https://www.crunchbase.com/organization/tenantcloud-2,https://www.tenantcloud.com/,"Accounting, Building Maintenance, Financial Services, Lending, Mobile, Mobile Payments, Property Management, Real Estate, Real Estate Investment, Task Management","Financial Services, Mobile, Payments, Professional Services, Real Estate, Software",Rental Accounting and Management Made Easy,"TenantCloud is a cloud-based platform that enables landlords and tenants to manage their rentals. The portal offers online payments, market rentals, accounting, tracking, information storage, and maintenance requests to tenants. Renters are able to share their profiles in order to obtain new homes. TenantCloud is based in Texas.",https://www.linkedin.com/company/tenantcloud,,https://www.twitter.com/tenantcloud,https://www.facebook.com/tenantcloudsystem,875
Avenue 8,https://www.crunchbase.com/organization/avenue-8,http://www.avenue8.com,"Digital Marketing, Information Technology, Real Estate, Residential","Information Technology, Real Estate, Sales and Marketing",Avenue 8 is a digital and mobile-first residential real estate brokerage developed for modern real estate agents.,"Avenue 8 is a digital and mobile-first residential real estate brokerage for modern agents, helping them to be more entrepreneurial, to close from anywhere, and to keep substantially more of their income. With an emphasis on simplicity and design, the company provides premium services at scale through a mix of automation and human expertise, from marketing a home to making an offer.",https://www.linkedin.com/company/avenue-8,,https://twitter.com/avenue8inc,https://www.facebook.com/avenue8re/,902
Point,https://www.crunchbase.com/organization/point-4,https://point.com/,"Financial Services, Payments, Property Management, Real Estate, Real Estate Investment","Financial Services, Payments, Real Estate","Point provides shared home equity financing, shared equity, HELOC alternative to existing homeowners and new homebuyers.","Point believes in a different approach. Point wants homeowners to be free of their debts and be able to unlock the wealth in their home. To do that, they make it easy for homeowners to sell small fractions of the equity in their home to investors.",https://www.linkedin.com/company/point/,,https://twitter.com/pointfinance,https://www.facebook.com/pointthisway,"1,028"
VTS,https://www.crunchbase.com/organization/vts,http://www.vts.com,"Asset Management, Commercial Real Estate, Enterprise Software, Leasing, Professional Services, Real Estate, SaaS, Software","Financial Services, Other, Real Estate, Software","VTS is a real estate CRM software company bringing together landlords, brokers, and tenants to make deals happen.","VTS is a real estate CRM software company bringing together landlords, brokers, and tenants to make deals happen. The company empowers landlords and brokers to better attract, convert, and retain valuable assets and tenants by centralizing all of the critical data and workflows in one place. Founded with a mission to revolutionize commercial real estate through innovation, VTS is a leasing and asset management platform. The company provides an easy-to-use, intuitive platform that empowers commercial real estate professionals to work smarter not harder. It delivers a modern toolset to unlock the full potential of a portfolio. It optimizes performance and revenue with the data needed to make better decisions faster. Over 7 billion square feet is managed on the VTS platform by a user base. The firm's client roster comprises global commercial real estate leaders including Boston Properties, Beacon Capital Partners, Equity Office, LaSalle Investment Management, Hines, JLL, and CBRE. The company was founded in 2012 and is based in New York.",https://www.linkedin.com/company/we-are-vts/,Unicorn,http://twitter.com/viewthespace,https://www.facebook.com/WeAreVTS/,"1,126"
HomeLight,https://www.crunchbase.com/organization/homelight,https://www.homelight.com,"FinTech, Intellectual Property, Property Management, Real Estate, Software","Financial Services, Professional Services, Real Estate, Software",HomeLight develops a software that helps people in making smart decisions in buying or selling their home.,"HomeLight helps people in making smart decisions in buying or selling their home. The company's vision is a world where every real estate transaction is simple, certain, and satisfying. It develops software and offers services to home buyers, sellers, and real estate agents including HomeLight Agent Matching, the investor matching platform Simple Sale, consumer finance, and lending products through HomeLight Home Loans, and transactional tools through HomeLight Agent Services. HomeLight has helped clients and real estate agents and takes part in real estate business every year. HomeLight is the objective, end to end platform in real estate that allows individuals to achieve the best outcome from their home transaction. HomeLight has won awards and mentions from Inc. Magazine's 2019 Best Places to Work and Fortune Magazine as a Real Estate Company to Watch.",https://www.linkedin.com/company/homelight,,https://twitter.com/HomeLightApp,https://www.facebook.com/gohomelight,"1,144"
Bitwise Industries,https://www.crunchbase.com/organization/bitwise-industries,http://bitwiseindustries.com/,"Coworking, Education, Real Estate, Software","Education, Real Estate, Software","Bitwise is a tech ecosystem, activating human potential to elevate underdog cities around the country.","Bitwise Industries was founded in 2013 to move Fresno’s technology ecosystem forward by focusing on the key areas of education, execution, and place. Education is delivered via Geekwise Academy, an accelerated training program providing real-world technology skills to all ages. Bitwise Industries provides execution by way of its full-service, custom software development firm, Shift3 Technologies. And, the ever-growing place component is made up of Bitwise’s collaborative workplace, Hashtag, the technology hub, Bitwise South Stadium, and two new projects currently under construction in downtown Fresno, Bitwise|41 and Bitwise State Center Warehouse.",https://www.linkedin.com/company/bitwise-industries/,,https://twitter.com/BitwiseFresno,https://www.facebook.com/BitwiseFresno/,"1,162"
Roofstock,https://www.crunchbase.com/organization/roofstock,https://www.roofstock.com/,"FinTech, Information Services, Information Technology, Marketplace, Property Management, Real Estate, Rental Property","Commerce and Shopping, Financial Services, Information Technology, Real Estate",Roofstock is an online marketplace for investing in leased single-family rental homes in a transparent and low-friction method.,"Roofstock is an online marketplace for investing in leased single-family rental homes in a transparent and low-friction way. The company provides its clients with research, analytics, and insights to evaluate and purchase independently certified properties at set prices. It enables its investors to treat their real estate investments more like stock portfolios, focusing on asset allocation, rather than researching, and buying vacant homes that need to be repaired and leased. Founded in 2015, Roofstock gets its funding from Bain Capital, Ron Conway, Khosla Ventures, Marc Benioff, and other investment companies. It is headquartered in Oakland, California.",https://www.linkedin.com/company/roofstock,,https://twitter.com/roofstock,https://www.facebook.com/Roofstock,"1,170"
Berkshire Hathaway,https://www.crunchbase.com/organization/berkshire-hathaway-corp,http://www.berkshirehathaway.com,"Air Transportation, Automotive, Consumer, Credit, Food Processing, Insurance, Property Insurance, Railroad, Real Estate","Financial Services, Food and Beverage, Lending and Investments, Other, Real Estate, Transportation","Berkshire Hathaway is a multinational conglomerate holding company headed by its President & CEO, Warren Buffett.","Berkshire Hathaway is a multinational conglomerate holding company headed by its President & CEO, [Warren Buffet](http://www.crunchbase.com/person/warren-buffett). The company owns, manages and oversees subsidiary companies. Some companies they own wholly include GEICO, Fruit of the Loom, and Helzberg Diamonds. Berkshire Hathaway also holds a significant minority in American Express, The Coca-Cola Company, Wells Fargo, and IBM. The company is considered to be the ninth largest public company in the world, according to Forbes Global 2000 list.",https://www.linkedin.com/company/berkshire-hathaway/,,https://twitter.com/berkshire,https://www.facebook.com/Berkshire-hathaway-inc-265367763673228/,"1,176"
Aceable,https://www.crunchbase.com/organization/aceable,https://www.aceable.com,"E-Learning, EdTech, Mobile, Real Estate, Training","Education, Mobile, Real Estate, Software",Aceable is an online education startup that offers state-approved drivers education and real estate courses.,"Aceable is an education startup that offers state-approved online drivers education and real estate courses. Aceable's online courses are designed to help people succeed and achieve their goals. From its origins in driver's ed--where it now has 70% of the Texas market--to the meteoric growth of real estate training, Aceable aims to empower tens of millions of people with the high-stakes education they need to accomplish their life goals and is consistently on city-wide lists named one of the best places to work (Austin American Statesman and Austin Business Journal). Aceable is proud of its roots in the Capital Factory accelerator program and to have received backing from great funds like Sageview Capital, Silverton Partners, Floodgate Fund, Next Coast Venture Partners, Wildcat VC, Nextgen Partners, the Capital Factory Fund, and now HGGC. The company was founded in 2012 by Blake Garrett and is based in Austin, Texas, United States.",https://www.linkedin.com/company/aceable,,http://twitter.com/aceable,http://www.facebook.com/Aceable,"1,262"
Litera,https://www.crunchbase.com/organization/litera,http://www.litera.com,"Document Management, Finance, Legal, Life Science, Real Estate, Software","Biotechnology, Financial Services, Information Technology, Professional Services, Real Estate, Science and Engineering, Software",Litera is an end-to-end provider of document lifecycle and transaction management solutions.,"Litera is a provider of software for law firms and document-intensive organizations across the globe, helping them satisfy the demands of clients. Its document drafting products empower users to create, proofread, compare, clean, and distribute high-quality content quickly and securely, from any device, while its transaction management platform converts the manual, tedious process of managing transactions by creating a secure, collaborative workspace and automating the entire signature process.",https://www.linkedin.com/company/literamicrosystems/,,https://twitter.com/LiteraMicro,https://www.facebook.com/LiteraMicrosystems/,"1,291"
Snapdocs,https://www.crunchbase.com/organization/snapdocs,http://www.snapdocs.com,"Internet, Real Estate, Residential, Software","Internet Services, Real Estate, Software",Snapdocs is a mortgage technology company that helps real estate participants closing work together through integration and automation.,"Snapdocs is a mortgage technology company that helps real estate participants closing work together through integration and automation. It also simplifies mortgage loan closings and enhances the borrower experience. The company helps lenders, title, and escrow companies, signing services, and notary publics collaborate to deliver the best signing experience to consumers. Snapdocs suite of business management tools enables mortgage providers to streamline their operations to be compliant and efficient, reduce errors and increase transparency. It was founded in 2012 and is headquartered in San Francisco, California, USA.",https://www.linkedin.com/company/snapdocs/,,https://twitter.com/snapdocs,http://www.facebook.com/snapdocs,"1,303"
Sundae,https://www.crunchbase.com/organization/sundae,https://sundae.com/,"Marketplace, Property Management, Real Estate","Commerce and Shopping, Real Estate",Sundae is a residential real estate marketplace focused on helping sellers of distressed property get the best price for their home.,"Sundae’s mission is to help homeowners get the best outcome when it’s time to sell a house that needs some love. For too long, the process of selling outdated and damaged houses has been terrible for sellers. Local property investors capitalize on homeowner distress to purchase houses cheaply and resell them for huge profits. Sundae is putting more of those profits back in the hands of the homeowner. We’ve developed a model to predict when sellers will need our help, and a best-in-class sales and marketing team to reach them and a trusted brand that allows us to grow even faster through word of mouth and referrals. With scale and efficiency, we’re able to redistribute economic value to sellers in the form of the most competitive price so that Sundae can become the largest buyer of homes that need love in the United States.",https://www.linkedin.com/company/sundaehq/,,https://twitter.com/SundaeHQ,https://www.facebook.com/SundaeHQ/,"1,358"
Knock,https://www.crunchbase.com/organization/knockaway,https://www.knock.com,"E-Commerce, Property Management, Real Estate","Commerce and Shopping, Real Estate",Knock is an online home selling platform that makes buying or selling a home simple and certain.,"Knock is an online home selling platform that makes buying or selling a home simple and certain. Launched by founding team members from Trulia.com, the company uses data science to price homes accurately, technology to sell homes quickly and a dedicated team of professionals to guide homeowners through the selling process.",https://www.linkedin.com/company/knock.co/,Pledge 1%,https://twitter.com/KnockDotCom,https://www.facebook.com/knock,"1,373"
Knotel,https://www.crunchbase.com/organization/knotel,http://www.knotel.com,"Construction, Interior Design, Internet, Real Estate","Design, Internet Services, Real Estate","Knotel is the world’s leading flexible workspace platform that matches, tailors and manages space for customers.","Knotel is the world’s leading flexible workspace platform that matches, tailors and manages space for customers. Knotel caters to established and growing companies, giving them the freedom to focus on their business, culture, and people. With over 5 million square feet across 300+ locations in four continents, Knotel is transforming commercial real estate and moving companies forward.  Knotel was founded in 2016 to give businesses the flexibility and speed to scale on their own terms. All Knotel spaces are tailored to the needs of each individual company by an in-house team of architects, interior designers, and workplace strategists. For more information, please visit www.knotel.com.",https://www.linkedin.com/company/knotel/,Unicorn,https://www.twitter.com/knotel,https://www.facebook.com/knotelhq/,"1,402"
VERSATILE,https://www.crunchbase.com/organization/versatile-natures,https://www.versatile.ai,"Artificial Intelligence, Construction, Industrial, Internet of Things, Machine Learning, Real Estate, Software","Artificial Intelligence, Data and Analytics, Internet Services, Manufacturing, Real Estate, Science and Engineering, Software",VERSATILE uses machine learning and AI to optimize construction and industrial processes.,"VERSATILE uses machine learning and AI to optimize construction processes. It captures and analyzes data points to deliver real-time insights on job site performance and streamline decision-making. Mounted under the hook of any crane, this first-of-its-kind technology offers unparalleled production data on any job site including information on materials, redundancies, construction progress, and crane utilization. It was founded in 2016 and headquartered in Los Altos, California.",https://www.linkedin.com/company/versatile-natures/,,https://twitter.com/versatileai,,"1,543"
loanDepot,https://www.crunchbase.com/organization/loandepot,http://www.loandepot.com,"Banking, Finance, Financial Services, Real Estate","Financial Services, Lending and Investments, Real Estate","loanDepot is an independent retail mortgage lender that provides residential loans, refinance loans, and personal loan products nationwide.","loanDepot is the third-largest private, independent retail mortgage lender in the U.S. and provides residential loans. loanDepot’s current business channels include direct lending, affinity, branch retail, and servicing. The innovative online consumer direct lending platform operates under the loanDepot brand. The company is also a leader in a distributed branch purchase platform under the imortgage brand. loanDepot currently has more than 2,200 employees and more than 700 licensed loan officers serving all 50 states. Licensed in all 50 states, loanDepot is an approved seller/servicer to Fannie Mae, Freddie Mac, and Ginnie Mae and services a majority of the loans it originates. Its product lineup includes FHA, HARP, VA, and Jumbo loans. The company opened its doors for business in 2010 following the U.S. financial meltdown and was founded on the principles of fair and ethical lending, with a customer-centric strategy to deliver great service and competitive rates. loanDepot’s CEO and Chairman is an industry veteran Anthony Hsieh, an innovator in the mortgage lending industry. The loanDepot leadership team is comprised of seasoned executives who have helped lead some of the largest and most successful mortgage companies and financial institutions in the U.S",http://www.linkedin.com/company/loandepot,,https://www.twitter.com/loandepot,,"1,544"
Marathon Patent Group,https://www.crunchbase.com/organization/marathon-patent-group,http://marathonpg.com,"Consulting, Intellectual Property, Real Estate","Professional Services, Real Estate",Intellectual property (“IP”) company that serves patent owners ranging from individual inventors to Fortune 500 corporations.,"Marathon Patent Group is a patent and patent rights acquisition and licensing company. They acquire patents and patent rights from patent holders ranging from individual inventors to Fortune 500 companies. Their strategy of acquiring patents that cover a varied scope of subject matter allows them to achieve diversity within our patent asset portfolio. They generate revenue with their diversified portfolio through actively managed concurrent licensing campaigns. This approach is expected to result in a long-term, diversified revenue stream.",http://www.linkedin.com/company/marathon-patent-group,,https://www.twitter.com/marathonpatent,http://www.facebook.com/MarathonPatentGroup,"1,576"
Aerojet Rocketdyne Holdings,https://www.crunchbase.com/organization/aerojet-rocketdyne-holdings,https://www.aerojetrocketdyne.com/,"Aerospace, Developer Platform, Manufacturing, National Security, Real Estate","Government and Military, Manufacturing, Real Estate, Science and Engineering, Software","Aerojet Rocketdyne Holdings is an innovative, technology-based company that provides solutions to aerospace, defence & real estate markets.","Aerojet Rocketdyne is an innovative company delivering solutions that create value for its customers in the aerospace and defense markets. The company is a world-recognized aerospace and defense leader that provides propulsion and energetics to the space, missile defense and strategic systems, tactical systems and armaments areas, in support of domestic and international markets.",https://www.linkedin.com/company/aerojet-rocketdyne/,,https://twitter.com/AerojetRdyne,https://www.facebook.com/AerojetRdyne,"1,597"
Zumper,https://www.crunchbase.com/organization/zumper,https://www.zumper.com,"B2B, Consumer, Marketplace, Mobile, Real Estate, Rental","Commerce and Shopping, Mobile, Other, Real Estate","Zumper provides a rental marketplace designed for renters, landlords, and property managers.","Zumper provides a rental marketplace designed for renters, landlords, and property managers. It was founded in 2012, driven by a mission to make renting an apartment as easy as booking a hotel.  The company is headquartered in San Francisco with offices in New York City, Chicago, Scottsdale, and Providence.",http://www.linkedin.com/company/zumper,,http://twitter.com/Zumper,http://www.facebook.com/zumperinc,"1,694"
Starcity,https://www.crunchbase.com/organization/starcity,https://www.starcity.com/,"Home Services, Hospitality, Real Estate","Real Estate, Travel and Tourism",Starcity is a tech-enabled platform that provides coliving options for renters in expensive cities.,"Starcity is a San Francisco-based owner and operator of Coliving communities. As of early 2020, Starcity has just under 500 beds in operation across San Francisco, Oakland, and Los Angeles, with a current committed development pipeline of approximately 2,000 units. Their 45-person team spans multiple disciplines including real estate, technology, design, and hospitality with employees from companies like Airbnb, CBRE, Cushman & Wakefield, Fairmont Hotels, FivePoint, Google, Tesla, Lyft, SoulCycle, The Standard, and Uber. They are urban housing enthusiasts on a mission to make great cities accessible to everyone. Starcity’s approach is different from other groups in the Coliving space. They are set up as both a General Partner and Operator with full-stack real estate development, design, and management capabilities. They love working on all aspects of design to maintain a keen focus on project details, and they enjoy having skin in the game when the opportunity presents itself.",https://www.linkedin.com/company/starcity,,https://www.twitter.com/starcity,https://www.facebook.com/starcity/,"1,832"
