Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
General Motors,https://www.crunchbase.com/organization/general-motors,https://www.gm.com,"Automotive, Enterprise Software, Manufacturing, Transportation","Manufacturing, Software, Transportation","General Motors is a multinational corporation that manufactures, markets, and distributes vehicles and vehicle parts.","General Motors Company engages in the manufacture and sale of cars and trucks in the United States, China, Brazil, Germany, the United Kingdom, Canada, and Italy. It offers sedans, crossovers, sport utility vehicles, pick-up trucks, coupes, sports/convertibles and hybrid vehicles, hatchbacks/wagons, and vans, as well as mini cars in India. The company also provides parts and accessories, such as iPod and MP3 compatibility, mobility accessories, performance parts, AC parts and services, and merchandise. In addition, it offers vehicle safety, security, and information services.  The company provides used vehicles. It offers its products through dealers and distributors. General Motors Company was formerly known as NGMCO, Inc. and changed its name to General Motors Company in July 2009. The company was incorporated in 2009 and is based in Detroit, Michigan. It operates manufacturing facilities in India, the United States, and Canada. General Motors Company operates as a subsidiary of United States Department of The Treasury. General Motors led global vehicle sales for 77 consecutive years from 1931 through 2007, longer than any other automaker, and is currently among the world's largest automakers by vehicle unit sales. General Motors acts in most countries outside the USA via wholly owned subsidiaries, but operates in China through 10 joint ventures. GM's OnStar subsidiary provides vehicle safety, security, and information services. In 2009, General Motors shed several brands, closing Saturn, Pontiac and Hummer, and emerged from a government backed Chapter 11 reorganization. In 2010, GM made an initial public offering that was one of the world's top 5 largest IPOs to date and returned to profitability later that year.",https://www.linkedin.com/company/1472,,https://twitter.com/GM,https://www.facebook.com/generalmotors,377
Turo,https://www.crunchbase.com/organization/turo,https://turo.com/,"Car Sharing, Marketplace, Peer to Peer, Recreational Vehicles, Transportation","Commerce and Shopping, Other, Transportation",Turo is a car sharing marketplace where guests can book any car they want.,"Turo is a car sharing marketplace where travelers can rent any car they want, wherever they want it, from a community of local car owners. Travelers choose from a unique selection of nearby cars, while car owners earn extra money and help fuel the adventures of travelers they meet along the way. Since its national launch in March 2012, Turo has built a vibrant community of over 2 million owners and travelers. Owners are able to make hundreds – or even thousands – of dollars a month by simply and safely renting out their cars. From A3 to Z4, renters have access to an unparalleled selection of vehicles at prices up to 40% lower than other car rental options, while enjoying the convenience of renting cars where they’re needed: right in their own neighborhood, at the airport, and everywhere in between.",https://www.linkedin.com/company/turo/,Unicorn,https://twitter.com/turo,https://www.facebook.com/Turo/,505
Kyte,https://www.crunchbase.com/organization/kyte-e495,https://drivekyte.com,"Automotive, Car Sharing, Consumer Software, Fleet Management, Information Services, Information Technology, Rental, Software, Transportation","Commerce and Shopping, Information Technology, Software, Transportation",Kyte is a technology platform connecting professional fleet owners with rental customers.,"Kyte is a technology platform connecting professional fleet owners with rental customers. The company is on a mission to offer a compelling and customer-centric way to get a car for consumers on top of a fully virtualized cloud fleet ecosystem. Francesco Wiedemann, Ludwig Schoenack, and Ludwig Schoenack formed the company in San Francisco, California in 2019.",https://www.linkedin.com/company/drivekyte,,https://twitter.com/drivekyte,https://www.facebook.com/drivekyte,528
Flock Freight,https://www.crunchbase.com/organization/flock-freight,https://www.flockfreight.com/,"Freight Service, Logistics, Shipping, Software, Transportation","Software, Transportation",Flock Freight uses algorithmic pooling technology to allow less-than-truckload (LTL) shippers to share trailer space in one full truckload.,"Flock Freight is reimagining and reinventing the freight industry by relentlessly eliminating inefficiency and waste through algorithmic pooling. Working at the intersection of cutting-edge technology and human-centric logistics management, Flock Freight tailors its shipping experience to meet your business’s needs. Flock Freight seamlessly pools any freight to find the perfect route, avoiding terminals and risky offloads so that a shipment travels safely and directly to its destination, damage-free. The result: on-time delivery with every shipment—guaranteed. With venture capital from Google Ventures and SignalFire, Flock Freight is one of the largest startups in San Diego, California. The company's team is obsessed with aggressively growing its customer base, constantly improving the technology platform, and delivering a superior customer experience.  Flock Freight aims to fundamentally change the $60 billion LTL freight industry across North America with FlockDirect—one pooled shipment at a time.",https://www.linkedin.com/company/flock-freight,Emerging Unicorn,https://twitter.com/flockfreight,https://www.facebook.com/flockfreight/,600
KeepTruckin,https://www.crunchbase.com/organization/keeptruckin,http://keeptruckin.com,"Fleet Management, Logistics, SaaS, Transportation","Software, Transportation",KeepTruckin is a San Francisco-based startup helping trucking companies manage their fleets and have their drivers legally log their hours.,"KeepTruckin is a San Francisco-based startup trying to make it easier for trucking companies to manage their fleets and have their drivers legally log their hours. KeepTruckin is on a mission to improve the efficiency and profitability of America's trucking industry by building great technology products for truck drivers and fleet managers. The KeepTruckin ELD is the easiest to use and most affordable electronic logging system on the market. KeepTruckin provides drivers with the number one rated Electronic Logbook App for iOS & Android. For fleets, KeepTruckin's web dashboard automates log auditing, IFTA reporting, vehicle location tracking, and more. KeepTruckin is trusted by over 400,000 drivers and 13,000 fleets. The company is backed by Google Ventures and Index Ventures.",http://www.linkedin.com/company/keep-truckin,Unicorn,http://twitter.com/KeepTruckinInc,http://www.facebook.com/keeptruckin,745
Convoy,https://www.crunchbase.com/organization/convoy-3,https://convoy.com,"Freight Service, Logistics, Service Industry, Supply Chain Management, Transportation","Other, Transportation",Convoy is the nation's most efficient digital freight network.,"Convoy is the nation’s most efficient digital freight network. We move thousands of truckloads around the country each day through our optimized, connected network of carriers, saving money for shippers, increasing earnings for drivers, and eliminating carbon waste for our planet. We use technology and data to solve problems of waste and inefficiency in the $800B trucking industry, which generates over 72 million metric tons of wasted CO2 emissions from empty trucks. Fortune 500 shippers like Anheuser-Busch, P&G, Niagara, and Unilever trust Convoy to lower costs, increase logistics efficiency, and achieve environmental sustainability targets. Convoy was founded in 2015 and is headquartered in Seattle, Washington.",https://www.linkedin.com/company/convoy-greypoint-inc-/,Unicorn,https://twitter.com/convoyteam,https://www.facebook.com/convoyteam/,749
FreightWaves,https://www.crunchbase.com/organization/freightwaves,https://www.freightwaves.com,"Analytics, Freight Service, Logistics, Predictive Analytics, Railroad, SaaS, Transportation","Artificial Intelligence, Data and Analytics, Software, Transportation",FreightWaves is a data and content forum that provides market participants with near-time analytics.,"FreightWaves is a data and content forum that provides market participants with near-time analytics on the state of the freight market. The company offers current digital intelligence and context to the freight community on a central platform. The company's​ SaaS product, SONAR, is a freight market analytics tool and dashboard, aggregating billions of data points from hundreds of sources to provide the fastest data in the transportation and logistics sector. The platform is mode agnostic and has time-series and geo-based data from all modes of freight, including truck, rail, ocean, air, and warehouse. FreightWaves was founded to provide transparency and risk-management products to the freight markets. As a provider of aggregated data-sets across the North American freight markets, FreightWaves' SaaS platform helps companies take action based on the signals in the market.",https://www.linkedin.com/company/freightwaves/,,https://twitter.com/FreightWaves,https://www.facebook.com/FreightWaves/,769
Argo AI,https://www.crunchbase.com/organization/argo-ai,https://www.argo.ai,"Artificial Intelligence, Autonomous Vehicles, Transportation","Artificial Intelligence, Data and Analytics, Science and Engineering, Software, Transportation",Argo AI is a self-driving technology platform company.,Argo AI is a technology platform company that is working with leading automakers to deliver a fully integrated self-driving system that can be manufactured at scale for safe and reliable deployment in ride sharing and goods delivery services.,https://www.linkedin.com/company/argo-ai/,Unicorn,https://twitter.com/argoai,,776
The Boeing Company,https://www.crunchbase.com/organization/the-boeing-company,http://www.boeing.com,"Aerospace, Manufacturing, National Security, Transportation","Government and Military, Manufacturing, Science and Engineering, Transportation","Boeing Company manufactures and sells aircraft, rotorcraft, rockets, and satellites and provides product leasing and support services.","The Boeing Company is an American multinational corporation that designs, manufactures and sells fixed-wing aircraft, rotorcraft, rockets and satellites and provides leasing and product support services. Boeing is among the largest global aircraft manufacturers, is the second-largest aerospace & defense contractor in the world based on 2012 revenue and is the US' largest exporter by dollar value. Boeing stock is a component of the Dow Jones Industrial Average. The Boeing Company's corporate headquarters are located in Chicago and the company is led by Chairman and CEO James McNerney. Boeing is organized into five primary divisions: Boeing Commercial Airplanes (BCA), Boeing Defense, Space & Security (BDS), Engineering, Operations & Technology, Boeing Capital and Boeing Shared Services Group. Boeing is the world's largest aerospace company and leading manufacturer of commercial jetliners and defense, space and security systems. A top U.S. exporter, the company supports airlines and U.S. and allied government customers in 150 countries. Boeing products and tailored services include commercial and military aircraft, satellites, weapons, electronic and defense systems, launch systems, advanced information and communication systems, and performance-based logistics and training. Boeing has a long tradition of aerospace leadership and innovation. The company continues to expand its product line and services to meet emerging customer needs. Its broad range of capabilities includes creating new, more efficient members of its commercial airplane family; integrating military platforms, defense systems and the warfighter through network-enabled solutions; creating advanced technology solutions; and arranging innovative customer-financing options. With corporate offices in Chicago, Boeing employs more than 170,000 people across the United States and in 70 countries. This represents one of the most diverse, talented and innovative workforces anywhere. More than 140,000 employees hold college degrees -- including nearly 35,000 advanced degrees -- in virtually every business and technical field from approximately 2,700 colleges and universities worldwide. Our enterprise also leverages the talents of hundreds of thousands more skilled people working for Boeing suppliers worldwide. Boeing is organized into two business units: Boeing Commercial Airplanes and Boeing Defense, Space & Security. Supporting these units are Boeing Capital Corporation, a global provider of financing solutions; the Shared Services Group, which provides a broad range of services to Boeing worldwide; and Boeing Engineering, Operations & Technology, which helps develop, acquire, apply and protect innovative technologies and processes. Divisions: - [Boeing Defense, Space and Security](http://www.crunchbase.com/organization/boeing-defense-space-security) - [Boeing Commercial Airplanes](http://www.crunchbase.com/organization/boeing-commercial-airplanes) - [Boeing Capital Corporation](http://www.crunchbase.com/organization/boeing-capital-corporation) - [Boeing Shared Services Group](http://www.crunchbase.com/organization/boeing-shared-services-group) - [Boeing Engineering, Operations & Technology](http://www.crunchbase.com/organization/boeing-engineering-operations-technology)",https://www.linkedin.com/company/boeing,,http://twitter.com/Boeing,https://www.facebook.com/pages/Boeing-Company/115345968480189,809
The Boring Company,https://www.crunchbase.com/organization/the-boring-company,https://boringcompany.com/,"Infrastructure, Logistics, Public Transportation, Transportation","Other, Transportation",The Boring Company aims to dig tunnels efficiently to facilitate an underground transportation network.,The Boring Company is an infrastructure and tunnel construction company that aims to dig tunnels efficiently to facilitate an underground transportation network. The company was founded by Elon Musk in late 2016.,https://www.linkedin.com/company/the-boring-company/,,https://twitter.com/boring_company,https://www.facebook.com/boringcompanyofficial/,834
Ike,https://www.crunchbase.com/organization/ike,https://www.ike.com/,"Automotive, Autonomous Vehicles, Transportation",Transportation,"Ike is a self driving truck startup, focused on building automation technology to help improve the trucking industry.","Ike’s mission is to make trucks safer, truckers more valuable, and trucking more efficient. The company is focused on building automation technology to help improve the trucking industry. Automation is going to matter to everyone and it is important that these new technologies are well designed, carefully tested, and improve people’s lives. Ike is bringing together the world’s leading experts in transportation and robotics to build products that will improve truck driver livelihoods, create jobs, reduce greenhouse emissions, and improve transportation. Its goal is to build a real commercial product at scale. Ike was founded in 2018 and is based in San Francisco, California.",https://www.linkedin.com/company/ike/,,,,927
Ghost,https://www.crunchbase.com/organization/ghost-locomotion,https://www.driveghost.com/,"Automotive, Autonomous Vehicles, Transportation",Transportation,"Ghost turns your car into a self-driving car, with the only system so capable you can fully pay attention to something other than driving.","Ghost turns your car into a self-driving car.  By adding a few small cameras and a compact computer to existing cars, Ghost will deliver Real Self-Driving on freeways, with a system so safe commuters can fully pay attention to something other than driving.    Ghost was founded by John Hayes and Volkmar Uhlig in 2017.  John previously founded Pure Storage (NYSE: PSTG), taking the company public in 2015.  The company is backed by Mike Speiser at Sutter Hill Ventures, Keith Rabois at Founders Fund, and Vinod Khosla at Khosla Ventures and is headquartered in Mountain View, CA.",https://www.linkedin.com/company/ghost-locomotion/,,https://twitter.com/ghosthayes,https://www.facebook.com/driveghost,"1,000"
Transfix,https://www.crunchbase.com/organization/transfix,http://transfix.io/,"B2B, Logistics, SaaS, Shipping, Supply Chain Management, Transportation","Other, Software, Transportation","Transfix is a leading transportation solutions provider, combining tech & a best in class carrier network to reshape the future of freight.","Transfix is a leading transportation solutions provider whose digital brokerage capabilities and logistics software offerings are helping reshape the future of freight. The company combines deep industry expertise and a best in class carrier network with cutting edge technology. The result? Competitive pricing, superior service and reliability, and unmatched intelligence for optimizing the supply chain from start to finish. Today, the world’s most recognized brands rely on Transfix’s trusted carrier network, including six of the top ten retailers and five of the ten largest food and beverage brands in America. Transfix was named one of Forbes’ “Next Billion-Dollar Startups” and is headquartered in the heart of New York City. For more information, visit www.transfix.io.",https://www.linkedin.com/company/transfix/,,http://twitter.com/transfixio,http://facebook.com/transfixio,"1,009"
Vericool,https://www.crunchbase.com/organization/vericool,http://www.vericoolpackaging.com/,"Food and Beverage, Information Technology, Logistics, Manufacturing, Packaging Services, Transportation","Administrative Services, Food and Beverage, Information Technology, Manufacturing, Transportation",Vericool is a developer of sustainable cold chain packaging.,"Vericool is a provider of cold chain packaging services intended to manufacture compostable coolers for sustainable shipment, storage and delivery. The company's services offer a line of packaging products that include customized, compostable, recyclable, sustainable and eco-friendly shipment boxes that have inbuilt temperature sensors for long-time storage, enabling logistics and warehouse operators to improve cold chain shipping of non-durable goods without depending on external freezers.",https://www.linkedin.com/company/vericool-packaging/,,,,"1,020"
Rivian,https://www.crunchbase.com/organization/rivian-automotive,http://www.rivian.com,"Automotive, Electric Vehicle, Manufacturing, Transportation","Manufacturing, Transportation",Rivian is  an electric vehicle manufacturer that develops products and services to advance the shift to sustainable mobility.,"Rivian is an automotive technology company that develops products and services to advance the shift to sustainable mobility. The company creates solutions that redefine traditional automotive economics and remove the pain points of conventional ownership. It also manufactures autonomous electric vehicles intended to offer a comfortable and eco-friendly drive experience. Robert J. Scaringe founded Rivian in Plymouth, Minnesota in 2009.",https://www.linkedin.com/company/rivian,Unicorn,https://www.twitter.com/Rivian,https://www.facebook.com/rivianofficial,"1,120"
Via,https://www.crunchbase.com/organization/via-transportation,http://www.ridewithvia.com,"Automotive, Mobile Apps, Real Time, Ride Sharing, Transportation, Travel","Apps, Mobile, Other, Software, Transportation, Travel and Tourism",Via is a re-engineering public transit company that develops and provides on-demand public mobility solutions for commuters.,"Via is a re-engineering public transit company that develops and provides on-demand public mobility solutions for commuters. The company transforms public transit, from a regulated system of rigid routes and schedules to a fully dynamic, on-demand network. Via's mobile app connects passengers who are headed the same way, allowing riders to seamlessly share a premium vehicle.  The platform operates in the United States and in Europe through its joint venture with Mercedes-Benz Vans, ViaVan. Via's technology is deployed worldwide through partner projects with public transportation agencies, private transit operators, taxi fleets, private companies, and universities, integrating with public transit infrastructure to power cutting-edge on-demand mobility. The company was founded in 2012 and is headquartered in New York, United States.",https://www.linkedin.com/company/ridewithvia/,Unicorn,http://twitter.com/ridewithvia,http://www.facebook.com/ridewithvia,"1,202"
Zebra Technologies,https://www.crunchbase.com/organization/zebra-technologies,https://www.zebra.com/ap/en.html,"Hardware, Hospitality, Information Technology, Logistics, Manufacturing, News, Social News, Software, Transportation","Content and Publishing, Hardware, Information Technology, Manufacturing, Media and Entertainment, Software, Transportation, Travel and Tourism","Zebra Technologies is a global leader in barcode printing and RTLS technology including printers, RFID, software and supplies.","Zebra Technologies is a global leader in barcode printing and RTLS technology including printers, RFID, software and supplies. Find your asset tracking solution. Zebra’s extensive portfolio of solutions give real-time visibility into everything from products and physical assets to people, providing very precise operational data not only about where things are, but what condition they are in. This allows business leaders to use data to make better, more informed decisions, respond in real-time and ultimately, help businesses understand how they work, and how they could work better.",http://www.linkedin.com/company/167024,Crunchbase Venture Program,http://twitter.com/ZebraTechnology,http://www.facebook.com/ZebraTechnologiesGlobal,"1,211"
AutoX,https://www.crunchbase.com/organization/autox-ac12,https://www.autox.ai/,"Artificial Intelligence, Autonomous Vehicles, Computer Vision, Transportation, Travel","Artificial Intelligence, Data and Analytics, Hardware, Science and Engineering, Software, Transportation, Travel and Tourism",AutoX is a self-driving car startup that offers AI drivers to enable universal access to transportation for the people.,AutoX is a self-driving car startup that offers AI drivers to enable universal access to transportation for the people.,https://www.linkedin.com/company/18239945/,,https://twitter.com/autoxtech,https://www.facebook.com/AutoX-Inc-514228345606625/,"1,277"
Nuro,https://www.crunchbase.com/organization/nuro-2,https://nuro.ai/,"Autonomous Vehicles, Fleet Management, Information Technology, Robotics, Transportation","Hardware, Information Technology, Science and Engineering, Software, Transportation",Nuro develops and operates a fleet of electric self-driving vehicles that are built to deliver assorted local goods.,"Nuro is a technology company that develops a self-driving vehicle for local goods transportation. Nuro transforms local commerce through autonomous delivery. Its service helps merchants deliver goods to customers quickly, affordably, and safely. Nuro's mission is to accelerate the benefits of robotics for everyday life.",https://www.linkedin.com/company/nuro-inc./,Unicorn,https://www.twitter.com/nurobots,https://www.facebook.com/nurobots/,"1,295"
Remix,https://www.crunchbase.com/organization/remix,https://www.remix.com/,"GovTech, Information Technology, Public Transportation, Transportation","Government and Military, Information Technology, Transportation","Remix is a platform for planning public transit, designing streets, and managing new mobility.","Remix is the platform for designing and managing your city’s transportation future. Trusted by 4,000 planners in 300+ cities on three continents, Remix helps cities understand how streets, public transit, and private mobility work together.",https://www.linkedin.com/company/remix,,https://twitter.com/remix,https://www.facebook.com/remix,"1,302"
Ridecell,https://www.crunchbase.com/organization/ridecell,http://www.ridecell.com,"Automotive, Autonomous Vehicles, Car Sharing, Enterprise Software, Fleet Management, Ride Sharing, Transportation","Software, Transportation","Ridecell provides car-sharing, ride-sharing, short-term leases, and autonomous vehicle fleet services for car rental companies.","Ridecell is an intelligent platform provider for car-sharing, ride-sharing, and autonomous fleet management. It empowers new mobility operators, including OEMs, car rental companies, auto clubs, cities, transit agencies, dealer groups, and private fleets to launch, expand, and maximize the utilization of their own ridesharing and carsharing services.  Headquartered in San Francisco, the company provides an intelligent software platform that runs new mobility services such as carsharing, ridesharing, and autonomous fleet management. End-to-end integration and automation accelerate time to market, enabling Ridecell customers to launch mobility services quickly, operate efficiently, and scale revenues as business grow.  Founded in 2009, Ridecell has already processed over 20 million rides and rentals and has a team of more than 100 professionals in the US, Europe, Asia, and Australia. The company now powers new mobility offerings, including ReachNow, mobility service from the BMW Group, OMNI by Volkswagen, and GIG Carsharing service by AAA. In addition, Ridecell powers dynamic shuttle services for campuses such as Georgia Tech, UC Berkeley, UCSF, 3M, and transit agencies like SouthWest Transit.",https://www.linkedin.com/company/ridecell,,http://twitter.com/ridecell,https://www.facebook.com/ridecell-192466184127400,"1,305"
Getaround,https://www.crunchbase.com/organization/getaround,https://www.getaround.com/,"Car Sharing, Collaborative Consumption, Mobile, Peer to Peer, Transportation","Mobile, Other, Transportation",Getaround is a peer-to-peer car sharing marketplace that enables car owners to rent out their cars.,"Getaround empowers users to instantly rent and drive great cars shared by people in their city. Cars can be rented by the hour, or the day, with a $1M insurance policy and 24/7 roadside assistance included. By using its app, people skip the lines and paperwork at traditional rental car counters, and the hassle of buying and maintaining a car. Powered by Getaround ConnectTM, the patented connected car technology, Getaround creates a fun and safe carsharing experience is without the need to meet the car owner, carry an access card, or coordinate picking up a car key. People share everything from a Prius to a Tesla and earn thousands in extra income each year, offsetting the high cost of car ownership while also making a positive impact on the environment.   Headquartered in San Francisco, Getaround has thousands of cars available throughout major metropolitan areas across the United States. Existing investors in Getaround include Menlo Ventures, Braemar Energy Ventures, Asset Plus, Triangle Peak Partners, SPARX Group, Toyota Motor Corporation, Cox Automotive Inc., and SAIC Capital.",https://www.linkedin.com/company/getaround/,Unicorn,http://twitter.com/getaround,http://www.facebook.com/Getaround/,"1,556"
Virgin Hyperloop,https://www.crunchbase.com/organization/virgin-hyperloop,https://virginhyperloop.com/,"Industrial Engineering, Logistics, Transportation, Travel","Manufacturing, Science and Engineering, Transportation, Travel and Tourism","Virgin Hyperloop is a developer of a transportation technology used to deliver fast, direct, and sustainable transportation at scale.","Virgin Hyperloop is a developer of a transportation technology used to deliver fast, direct, and sustainable transportation at scale. Its technology is a first-generation vehicle system that makes trains go as fast as 760 miles per hour and utilizes a vacuum tube designed for transportation of people and cargo that enables companies to have direct movement of freight and people to travel quicker from origin to destination. It was founded in 2014 and is headquartered in Los Angeles, California.",https://www.linkedin.com/company/virgin-hyperloop,Emerging Unicorn,https://twitter.com/virginhyperloop,https://www.facebook.com/VirginHyperloop,"1,691"
Skip Scooters,https://www.crunchbase.com/organization/skip-scooters,https://skipscooters.com/,"Last Mile Transportation, Public Transportation, Rental, Transportation","Commerce and Shopping, Transportation",Skip Scooters operates shared electric scooters for reliable last-mile transportation. ,"Skip Scooters operates shared electric scooters for reliable last-mile transportation.  The company works with cities to ensure our fleets are operated with the support of the surrounding communities, and they stand behind their riders by providing vehicles, safety education, and training, and world-class support. The scooter rental company is based in San Francisco, California. It is formerly known by its Y Combinator codename, Waybots.",https://www.linkedin.com/company/skipscooters/,,https://twitter.com/skipscooters,https://www.facebook.com/skipscooters,"2,046"
