Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
Klaviyo,https://www.crunchbase.com/organization/klaviyo,http://www.klaviyo.com,"Advertising, E-Commerce, Marketing, Marketing Automation, Software","Advertising, Commerce and Shopping, Sales and Marketing, Software",Klaviyo is a marketing automation and email platform designed to help grow businesses.,"Klaviyo is a marketing automation and email platform designed to help grow businesses.  From personalized newsletters to automated emails like abandoned carts, order follow-ups, and personalized thank you's, Klaviyo makes it easy for stores to set up email marketing without the need for expensive systems and lots of people. It integrates natively with customer data sources and builds the technology to house data at scale, creates experiences across channels, and measure the results.  The company was founded in 2012 and based in Boston, Massachusetts.",http://www.linkedin.com/company/klaviyo,Unicorn,http://twitter.com/klaviyo,http://www.facebook.com/Klaviyo,905
HYP3R,https://www.crunchbase.com/organization/hyp3r,http://hyp3r.com,"CRM, Customer Service, Digital Marketing, Enterprise Software, Location Based Services, Marketing, Marketing Automation, SaaS, Social CRM, Social Impact, Social Media Advertising, Social Media Management, Social Media Marketing","Advertising, Data and Analytics, Information Technology, Internet Services, Navigation and Mapping, Other, Professional Services, Sales and Marketing, Software","HYP3R is a location-based marketing platform that surfaces powerful geosocial data to analyze, engage and acquire high-value customers.","HYP3R develops a marketing platform that allows businesses and brands to identify influential customers at their locations and engage them in real-time. Carlos Garcia, Jorge Luis Suarez Rodriguez, Juan Carlos Hernandez, and Omar Ramos founded it on March 1, 2015, with its headquarters in San Francisco in California.",http://www.linkedin.com/company/hyp3r/,,https://twitter.com/hyp3r,https://www.facebook.com/hyp3rapp,946
Seismic,https://www.crunchbase.com/organization/seismic-software,http://seismic.com,"Analytics, Enterprise Software, Machine Learning, Marketing Automation, Sales Automation","Artificial Intelligence, Data and Analytics, Information Technology, Sales and Marketing, Software",Seismic is a sales enablement and marketing orchestration platform that improves close rates & delivers larger deals for sales teams.,"Seismic’s leading sales enableSeismic is the leading global sales and marketing enablement solution, improving close rates, and delivering larger deals for sales while increasing marketing’s impact on the bottom line. Large enterprises use Seismic to increase sales productivity through the automatic distribution of relevant information and personalized content to reps for any buyer interaction. Powerful content controls and visibility into usage ensures brand integrity and reduces risk. Seismic’s machine learning and analytics capabilities continuously improve the entire enablement process for large enterprises, increasing the ROI of sales content and tying it directly to revenue. Headquartered in San Diego and with more than 300 employees across the globe, Seismic is privately held by its executive team and investment firms General Atlantic, JMI Equity, and Jackson Square Ventures.",http://www.linkedin.com/company/seismic-software,Unicorn,http://twitter.com/SeismicSoftware,http://www.facebook.com/seismicsoftware,"1,039"
UserTesting,https://www.crunchbase.com/organization/usertesting-com,http://www.usertesting.com,"Consumer Research, Market Research, Marketing Automation, Product Management, SaaS, Sales Automation, Software","Data and Analytics, Design, Information Technology, Other, Sales and Marketing, Software",UserTesting is an on-demand human insight platform designed to improve customer insights.,"UserTesting is an on-demand human insights platform that empowers organizations to make timely, customer-centric business decisions with confidence. With UserTesting, brands can target their exact customer audience, readily create and execute studies, and engage in live conversations to better understand, capture, and spotlight meaningful reactions and responses. Easily package these human insights into a video reel and share them across the organization to make more informed decisions that influence the customer experience and increase brand loyalty and revenue.",http://www.linkedin.com/company/564709,,http://twitter.com/usertesting,http://www.facebook.com/UserTestingcom,"1,058"
CleverTap,https://www.crunchbase.com/organization/wizrocket-technologies,https://clevertap.com/,"Analytics, Brand Marketing, Data Mining, Marketing Automation, Mobile, Real Time, SaaS","Data and Analytics, Information Technology, Mobile, Other, Sales and Marketing, Software",CleverTap is a customer lifecycle management and engagement platform that drives long-term retention and growth.,"CleverTap is a mobile engagement and analytics platform community for developers and marketers to use the power of data, segmentation, and messaging. It combines real-time customer insights, an advanced segmentation engine, and powerful engagement tools into one intelligent marketing platform. The platform also offers blazing fast app/web analytics, powerful real-time segmentation, multi-channel messaging, A/B testing, and personalization in one unified platform CleverTap was founded in 2013 and is headquartered in Mountain View, California.",https://www.linkedin.com/company/clevertap,,http://twitter.com/CleverTap,http://www.facebook.com/clevertap,"1,102"
Iterable,https://www.crunchbase.com/organization/iterable,http://iterable.com/,"Email Marketing, Enterprise Software, Internet, Marketing Automation, Mobile","Internet Services, Mobile, Sales and Marketing, Software",Iterable is the growth marketing platform that maximizes lifetime value by enabling you to create better experiences for your customers.,"Iterable is the growth marketing platform that enables brands to create, execute and optimize cross-channel campaigns with unparalleled data flexibility. Leading brands, like Zillow, SeatGeek, and Box, choose Iterable to power world-class customer engagement throughout the entire lifecycle.",http://www.linkedin.com/company/iterable,Emerging Unicorn,http://twitter.com/iterable,http://www.facebook.com/iterable,"1,183"
Clari,https://www.crunchbase.com/organization/clari,http://www.clari.com,"Analytics, Artificial Intelligence, CRM, Marketing Automation, Predictive Analytics, Productivity Tools, SaaS, Sales, Software","Artificial Intelligence, Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software",Clari is a connected revenue operations platform that provides end-to-end sales analytics and a forecasting services.,"Clari is a connected revenue operations platform that uses automation and AI to unlock all the activity data captured in key business systems such as marketing automation, CRM, email, calendar, phone, content management, conversations, and more. It automatically aligns that data to accounts and opportunities, to deliver visibility, forecasting, and apply predictive insights, which results in more insight, less guesswork, and more predictable revenue. Clari helps companies by changing their revenue operations to be more connected, efficient, and predictable. Clari's platform is used by hundreds of sales, marketing, and customer success teams at B2B companies such as Qualtrics, Lenovo, Adobe, Dropbox, and Okta to control pipeline, audit deals and accounts, forecast the business, and reduce churn. It was founded on 2012 and is headquartered in Sunnyvale, California.",http://www.linkedin.com/company/clari,,http://twitter.com/clarihq,http://www.facebook.com/pages/Clari/218828824987858,"1,457"
Punchh,https://www.crunchbase.com/organization/punchh,https://punchh.com,"Artificial Intelligence, CRM, Digital Marketing, Loyalty Programs, Machine Learning, Marketing Automation, Mobile","Artificial Intelligence, Data and Analytics, Information Technology, Mobile, Sales and Marketing, Science and Engineering, Software","Punchh is a company providing digital marketing products for brick and mortar retailers, combining AI and machine learning technologies.","Punchh creates the consistent, modern experiences consumers expect by bringing the power of identity resolution into physical retail. Punchh is the leader in delivering one-to-one customer engagement and loyalty beyond mobile devices for a consistent brand experience through every channel. The Punchh Loyalty and Engagement Platform, powered through artificial intelligence, guides consumers through their lifecycle from first-time customer to superfan, building meaningful relationships and dramatically increasing lifetime customer value. Nearly 200 global enterprise brands rely on Punchh to grow revenue by building customer relationships. The company is based in Silicon Valley, California with a second US office in Austin, TX and global offices across Canada, India, the United Kingdom, and Singapore. The Punchh marketing platform integrates with an entire ecosystem of third party systems including Point of Sale (POS) systems, WiFi vendors, kiosks, payments systems and mobile payment providers, e-commerce and online ordering systems, email service providers, and gift card systems. Learn more at punchh.com",https://www.linkedin.com/company/punchh,,http://twitter.com/getpunchh,http://www.facebook.com/getpunchh,"1,635"
tray.io,https://www.crunchbase.com/organization/tray,http://tray.io,"Cloud Computing, Data Integration, Marketing Automation, Sales Automation, Software","Data and Analytics, Information Technology, Internet Services, Sales and Marketing, Software",Tray.io provides a cloud-based software integration platform for automators.,"Tray.io provides a cloud-based software integration platform for automators. Tray.io believes that any organization can and should automate. With the Tray Platform, citizen automators throughout organizations can easily automate complex processes through a powerful, flexible platform, and can connect their entire cloud stack thanks to APIs.  With Tray.io’s visual workflow builder, customers can create automation to drive their business processes without writing a single line of code.",http://www.linkedin.com/company/2659008,Emerging Unicorn,http://twitter.com/tray,http://www.facebook.com/Tray.io,"1,639"
Sendoso,https://www.crunchbase.com/organization/sendoso,https://sendoso.com,"Advertising, B2B, Direct Marketing, Direct Sales, Marketing Automation, SaaS, Sales Automation, Software","Advertising, Information Technology, Other, Sales and Marketing, Software","The most effective way to connect and drive revenue with personalized gifts, branded swag, eGifts, Cameos, virtual experiences & more.","Sendoso, the leading Sending Platform, helps companies stand out by giving them new ways to engage with customers throughout the buyer’s journey. By integrating digital and physical sending strategies, companies can increase the effectiveness of their existing go-to-market programs and improve their relationships with customers. Trusted by over 500 companies, Sendoso is an essential part of successful demand generation, account-based, and customer experience programs. Founded in 2016, Sendoso is backed by $54M in venture funding and has a global footprint, with a presence in North America, Europe, and Asia Pacific. Learn more at sendoso.com.",https://www.linkedin.com/company/sendoso/,,https://twitter.com/sendosohq,https://www.facebook.com/sendoso/,"1,774"
Springbot,https://www.crunchbase.com/organization/springbot,http://www.springbot.com/,"Ad Retargeting, Analytics, Artificial Intelligence, Big Data, E-Commerce, Email Marketing, Marketing Automation, SaaS, Social Media Marketing","Advertising, Artificial Intelligence, Commerce and Shopping, Data and Analytics, Sales and Marketing, Science and Engineering, Software","Springbot delivers data-driven marketing recommendations, marketing automation, and analytics in one dynamic platform for SMB merchants.","Springbot enables small to medium-size retailers to take full advantage of even the most complex marketing data. They do it by delivering marketing automation and analytics in one dynamic platform, eliminating the need for separate tools and making the overwhelming task of running and tracking multi-channel marketing campaigns ridiculously simple. Then Springbot provides advanced eCommerce marketing technology for small to medium-size retailers. They make the overwhelming task of running and tracking multi-channel marketing campaigns ridiculously simple, from e-mail and social marketing to online ads, Amazon Marketplace, and more. The key is Springbot’s integration with Big Commerce, Magento and Shopify to deliver the power of data management, marketing automation, and analytics. They take that information and make data-driven marketing recommendations specifically tailored to the needs of the client. It was founded in 2012 and is based in Atlanta, Georgia.",http://www.linkedin.com/company/springbot,,http://twitter.com/springbot,http://www.facebook.com/sprbot,"1,868"
Tapjoy,https://www.crunchbase.com/organization/tapjoy,http://www.tapjoy.com,"Advertising, Android, Apps, Brand Marketing, iOS, Marketing Automation, Mobile, Mobile Apps","Advertising, Apps, Mobile, Platforms, Sales and Marketing, Software",Tapjoy maximize mobile engagement and monetization  for leading advertisers and app developers.,"Tapjoy’s Maximum Impact Platform™ provides mobile engagement and monetization services for leading advertisers and app developers. Advertisers rely on Tapjoy’s diverse suite of rewarded Interplay™ ads including video and rich media to impact performance. Developers utilize our technology and mobile expertise to acquire and monetize users. The Tapjoy SDK is currently embedded in over 15,000 mobile apps, reaching 520 million monthly active users. A 2016 comScore™ study confirmed Tapjoy Interplay® ads deliver an unprecedented 3x lift across all brand metrics. The company works with Fortune 500 brands and the Top 200 grossing app developers. Founded in 2007, Tapjoy is a global organization with more than a dozen offices worldwide and is headquartered in San Francisco.",http://www.linkedin.com/company/tapjoy,,http://twitter.com/tapjoy,http://www.facebook.com/Tapjoy,"1,882"
MoEngage,https://www.crunchbase.com/organization/moengage,http://www.moengage.com/,"Analytics, Digital Marketing, Information Technology, Internet, Marketing Automation, Mobile, SaaS","Data and Analytics, Information Technology, Internet Services, Mobile, Sales and Marketing, Software",MoEngage is an internet company that features cloud-based marketing services for consumer businesses.,"MoEngage is an internet company that features cloud-based marketing services for consumer businesses. It helps companies on campaigns across channels such as in-app messaging, web, and SMS providing machine learning for optimization of customer engagement. The company was founded in 2014 and headquartered in San Francisco, California.",http://www.linkedin.com/company/moengage,,http://twitter.com/moengage,http://www.facebook.com/moengage,"1,903"
mParticle,https://www.crunchbase.com/organization/mparticle,http://mparticle.com,"Analytics, Big Data, Data Integration, Database, Enterprise Software, Marketing Automation, Mobile, Software","Data and Analytics, Information Technology, Mobile, Sales and Marketing, Software",MParticle is a customer data platform for multi channel consumer brands.,"MParticle is a customer data platform for brands to accelerate growth. With MParticle, brands can unify data and simplify partner integrations with enterprise-class security and reliability. It improves marketing, advertising, and analytics by connecting data seamlessly across channels. Sophisticated marketers at companies like Walmart, Starwood, NBC Universal, Spotify, and Airbnb use MParticle to integrate and orchestrate their entire growth stack, allowing them to win in key moments of the customers' journey. It was recognized as one of Crain’s 100 Best Places to Work in New York City and named a “Vendor to Watch” in Gartner’s 2017 Digital Marketing Hubs Magic Quadrant report. MParticle is headquartered in New York City with offices in San Francisco, Seattle, Florida, and London.",https://www.linkedin.com/company/mparticle-inc-/,,https://twitter.com/mParticle,https://www.facebook.com/mParticle/,"2,060"
Bluecore,https://www.crunchbase.com/organization/triggermail,https://www.bluecore.com/,"Advertising, Analytics, Brand Marketing, E-Commerce, Email Marketing, Marketing Automation, SaaS, Software","Advertising, Commerce and Shopping, Data and Analytics, Sales and Marketing, Software","Bluecore uses predictive intelligence to automatically connect shoppers to products, content, and offers, wherever they are.","Bluecore is a Multi-Channel Marketing Platform that uses predictive intelligence to trigger, prioritize, and personalize retail marketing. By unifying, scoring, and activating consumer, behavior, and product data in one platform, Bluecore paints a comprehensive picture of each shopper and their historical,  and most uniquely, anticipated relationship with brand products and experiences. Today, Bluecore manages nearly 500 million shopper IDs and a cumulative product catalog second only to Amazon. It’s credited with doubling marketing revenue, and increasing customer retention, lifetime value, and overall speed to execution for more than 400 brands, including Express, Nike, Sephora, Jockey, Tommy Hilfiger, The North Face, and more.  Bluecore is backed by Norwest Venture Partners, FirstMark Capital, Georgian Partners, and Felicis Ventures, Bluecore is one of New York City’s fastest-growing SaaS start-ups and works with more than 400 retailers and brands.",https://www.linkedin.com/company/bluecore/,,https://www.twitter.com/https://twitter.com/Bluecore,https://www.facebook.com/getbluecore,"2,179"
SpotOn,https://www.crunchbase.com/organization/spoton,https://www.spoton.com,"Digital Marketing, Loyalty Programs, Marketing Automation, Payments, Point of Sale, SaaS, Software, Transaction Processing","Commerce and Shopping, Financial Services, Payments, Sales and Marketing, Software",SpotOn develops innovative software and payment solutions that help businesses increase revenue.,"SpotOn is a payments and software company redefining the merchant services industry. The company brings together payment processing and customer engagement software, giving merchants richer data and tools that empower them to market more effectively to their customers. Its platform offers tools for small and medium businesses, including payments, marketing, reviews, analytics, and loyalty, backed by industry-leading customer care. Doron Friedman, Matt Hyman, and Zach Hyman co-founded SpotOn in 2017 and its headquarters is located in San Francisco, California.",https://www.linkedin.com/company/spotontransact,,http://twitter.com/spoton,http://www.facebook.com/spotoninc,"2,197"
ROKT,https://www.crunchbase.com/organization/rokt,http://www.rokt.com,"Advertising Platforms, B2B, Big Data, Data Integration, E-Commerce, Market Research, Marketing Automation","Advertising, Commerce and Shopping, Data and Analytics, Design, Information Technology, Other, Sales and Marketing, Software",Rokt is building an e-commerce marketing technology that gives customers a more personalized and relevant experience while buying online.,"Rokt is the global leader in e-commerce technology, powering the Transaction Moment™ of best-in-class companies including Live Nation, Groupon, Staples, Lands' End, Fanatics, GoDaddy, Vistaprint, and HelloFresh. Rokt's mission: To make e-commerce smarter, faster, and better. Through its proprietary technology, Rokt enables its e-commerce clients to increase brand engagement and unlock new revenues in the Transaction Moment™, allowing them to stay ahead of their competition while delivering a superior and individualized experience for each customer. Founded in Sydney, the company now operates in the US, Canada, the UK, Ireland, France, Germany, the Netherlands, Denmark, Sweden, Norway, Finland, Spain, Australia, New Zealand, Singapore, and Japan. Learn more at rokt.com.",https://www.linkedin.com/company/rokt,,http://twitter.com/rokt,https://www.facebook.com/ROKT,"2,642"
Terminus,https://www.crunchbase.com/organization/terminus-software,http://terminus.com,"Advertising, Advertising Platforms, B2B, Digital Marketing, Enterprise Software, Marketing Automation, SaaS, Sales Automation","Advertising, Information Technology, Other, Sales and Marketing, Software",Terminus is on a mission to build the ABM platform and community to empower B2B marketers to be heroes in their organizations.,"Founded in 2014, Terminus is the industry’s first account-based marketing platform that enables B2B marketers to target companies, engage decision-makers on their terms and accelerate sales pipeline velocity at scale. Launched in early 2015, Terminus is already proven to better align sales and marketing teams, deploy account-based marketing at scale and increase close rates; and is used by brands including Dun & Bradstreet, SalesLoft and Influitive. Backed by notable investors in the B2B marketing space, Terminus is headquartered in the Terminus 100 building in Atlanta. Learn more by visiting terminus.com.",http://www.linkedin.com/company/terminus-software,,http://twitter.com/terminus,http://www.facebook.com/terminusB2B,"2,726"
Leanplum,https://www.crunchbase.com/organization/leanplum,https://www.leanplum.com,"A/B Testing, Analytics, App Marketing, Apps, CRM, Digital Marketing, E-Commerce Platforms, Email, Email Marketing, Enterprise Software, Intelligent Systems, Marketing, Marketing Automation, Messaging, Mobile, Mobile Apps, Personalization, Predictive Analytics, SMS","Apps, Artificial Intelligence, Commerce and Shopping, Data and Analytics, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Sales and Marketing, Science and Engineering, Software",Leanplum is a mobile marketing platform that delivers meaningful engagement across messaging and the in-app experience.,"Leanplum is the mobile marketing platform built for engagement.  Brands rely on Leanplum to help them orchestrate multi-channel campaigns — from messaging to the in-app experience — all from a single, integrated platform. Global brands such as Tinder, Grab, Tesco, and Zynga turn to Leanplum to accelerate growth and build long-term customer relationships. Founded in 2012, Leanplum is based in San Francisco, with offices across North America, Europe, and Asia. Leanplum has received more than $93 million in funding from Norwest Venture Partners, Canaan Partners, Kleiner Perkins Caufield & Byers, and Shasta Ventures.  Leanplum has been named to Business Insider's Most Valuable Enterprise Startups and SF Business Times’ Best Places to Work. Learn more at www.leanplum.com.",http://www.linkedin.com/company/leanplum,,http://twitter.com/leanplum,http://www.facebook.com/leanplum,"2,829"
Kindful,https://www.crunchbase.com/organization/kindful,http://www.kindful.com,"CRM, Marketing Automation, Non Profit, Payments, Software","Financial Services, Information Technology, Other, Payments, Sales and Marketing, Software",Kindful provides powerful software that helps nonprofits organize data and manage donors better.," Kindful is a Nashville-based software company that provides powerful software to help nonprofits organize data and manage donors better. Featuring online donation pages, donor database, reporting tools, and integrated partnerships with industry-leading services, Kindful’s platform is designed to help nonprofit employees manage their donors easier, saving time and creating better insights. Kindful proudly powers thousands of world-changing organizations both in the US and internationally. For more information, please visit www.kindful.com.",https://www.linkedin.com/company/kindfulapp/,,http://twitter.com/kindfulapp,http://www.facebook.com/kindfulapp,"2,830"
Conversica,https://www.crunchbase.com/organization/conversica,http://www.conversica.com,"Artificial Intelligence, Enterprise Software, Machine Learning, Marketing Automation, Natural Language Processing, SaaS, Sales Automation, Software, Virtual Assistant","Artificial Intelligence, Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software",Conversica creates intelligent virtual assistants to serve as virtual team members.,"Conversica specializes in Intelligent Virtual Assistants for Customer Engagement. By automating routine business conversations, and personalizing interactions at scale, Conversica augments the workforce allowing business professionals and AI Assistants to work together harmoniously. The flagship Conversica Sales AI Assistant helps companies find and secure customers more quickly and efficiently by automatically contacting, engaging, qualifying, and following-up with leads via natural, multi-channel, two-way conversations. With its large library of purpose-built and ready-to-use conversational skills backed by our patented conversational AI platform, Conversica’s AI Assistants can be deployed quickly, are human-like and personal, and provide superior conversational accuracy and autonomy.",http://www.linkedin.com/company/conversica,,http://twitter.com/myconversica,http://www.facebook.com/conversica,"3,106"
Unified,https://www.crunchbase.com/organization/unified,http://www.unified.com,"Advertising, Analytics, Big Data, Brand Marketing, Internet, Marketing Automation, Social Media Advertising, Social Media Management, Social Media Marketing","Advertising, Data and Analytics, Internet Services, Sales and Marketing, Software",Unified equips marketers with information and intelligence they need to make the best decisions about their social advertising investments.,"Unified helps marketers make informed and impactful decisions with the industry’s only business intelligence platform purposely designed for social advertising. With experience collecting and enriching over 1 billion dollars of social investment data, Unified is passionate about providing Fortune 2000 brands and agencies greater transparency into their many teams, tools and strategies. The Unified Platform and service teams are specifically built to ensure data quality, optimize investments and answer critical business questions. Unified has offices in New York City, San Francisco, and Los Angeles.",https://www.linkedin.com/company/getunified,,http://twitter.com/UNIFIED,http://www.facebook.com/unified,"3,191"
