Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
Lark,https://www.crunchbase.com/organization/lark,http://www.lark.com,"Artificial Intelligence, Health Care, Medical Device, Software, Wellness","Artificial Intelligence, Data and Analytics, Health Care, Science and Engineering, Software","Lark is a digital health startup that provides virtual care through AI coaching, smart devices, and tele-monitoring.","Lark is a developer of chronic disease prevention and management platform used to prevent chronic conditions. The company uses cutting-edge AI combined with human coaches and connected devices to provide real-time, personalized, 24/7 support, and counseling to help users make healthier choices and manage their conditions. Its CDC-recognized Diabetes Prevention Program, Wellness Program, Diabetes Care Program, and Hypertension Program have 1.5 million users and have demonstrated clinically validated improved health outcomes published in 11 peer-reviewed journals and analyst reports. Lark was founded by Julia Hu and Jeff Zira in 2011 and is headquartered in 	Mountain View, California.",http://www.linkedin.com/company/lark-technologies,,http://twitter.com/ourlark,http://www.facebook.com/ourLARK,965
Cantel Medical,https://www.crunchbase.com/organization/cantel-medical,http://www.cantelmedical.com,"Health Care, Medical, Medical Device, Water Purification","Health Care, Sustainability","Cantel Medical is a provider of infection prevention products and services for caregivers, patients, and other healthcare providers.","Cantel Medical Corp. (NYSE:CMN) is a leading provider of infection prevention and control products in the healthcare market. Their products include water purification equipment, sterilants, disinfectants and cleaners, specialized medical device reprocessing systems for endoscopy and renal dialysis, disposable infection control products primarily for dental and GI endoscopy markets, dialysate concentrates and other dialysis supplies, hollow fiber membrane filtration and separation products for medical and non-medical applications, and specialty packaging for infectious and biological specimens. They also provide technical maintenance for their products and offer compliance training services for the transport of infectious and biological specimens.",https://www.linkedin.com/company/cantel-medical-corp/,,,,"1,014"
AliveCor,https://www.crunchbase.com/organization/alivecor,http://alivecor.com,"Health Care, Medical Device, Mobile","Health Care, Mobile","AliveCor is a FDA-cleared mobile heart solution that helps save lives, save money, and brings healthcare into the 21st century.","AliveCor has a device and application that will turn any smartphone into a clinical-quality electrocardiogram (ECG) recorder. AliveCor is pioneering the creation of FDA-cleared 'machine learning' techniques to enable proactive heart care and is recognized around the world for transforming cardiac care. It specializes in the fields of healthcare, mobile device, and medicine. It was founded in 2010 and headquartered in Mountain View, California.",https://www.linkedin.com/company/alivecor,,http://twitter.com/AliveCor,http://www.facebook.com/alivecor,"1,190"
DiCE Molecules,https://www.crunchbase.com/organization/dice-molecules,http://www.dicemolecules.com/,"Biotechnology, Medical, Medical Device","Biotechnology, Health Care, Science and Engineering",DiCE Molecules develops a transformative platform for the discovery of novel small molecules.,"​Founded in 2013, DiCE Molecules develops a transformative platform for the discovery of novel small molecules directed against previously intractable targets in the pharmaceutical industry. Its core technology was invented by Stanford Professor Pehr Harbury, a 2005 recipient of the Macarthur ""genius"" award. In addition to Professor Harbury, the founding team includes Dr. Phil Patten, formerly of Maxygen, Achaogen, and DuPont, who serves as our Chief Scientific Officer; Dr. John Bedbrook, a renowned serial entrepreneur in the agricultural biotechnology space, who is the Chairman of the DiCE Board of Directors; and Dr. Kevin Judice, who served various leadership roles at Genentech, Theravance, and Achaogen prior to joining DiCE as CEO.​​​",https://www.linkedin.com/company/7600833,,,,"1,225"
Butterfly Network,https://www.crunchbase.com/organization/butterfly-network,https://www.butterflynetinc.com/,"Electronics, Health Care, Medical Device, Personal Health, Software","Consumer Electronics, Hardware, Health Care, Software",Butterfly Network designs a medical imaging device that reduces the cost of real-time and three-dimensional imaging and treatment.,"Butterfly Network designs a medical imaging device that reduces the cost of real-time and three-dimensional imaging and treatment. Jonathan M. Rothberg, Nevada Sanchez, and Tyler S. Ralston founded it in 2011, with its headquarters in Guilford in Connecticut.",http://www.linkedin.com/company/butterfly-network-inc-,Unicorn,http://twitter.com/ButterflyNetInc,http://www.facebook.com/butterflynetinc,"1,300"
Boston Scientific,https://www.crunchbase.com/organization/boston-scientific,http://www.bostonscientific.com,"Health Care, Medical, Medical Device",Health Care,Boston Scientific is a leading innovator of medical solutions that improve the health of patients around the world.,"Boston Scientific is a leading innovator of medical solutions that improve the health of patients around the world. Boston Scientific's products and technologies are used to diagnose or treat a wide range of medical conditions, including heart, digestive, pulmonary, vascular, urological, women's health and chronic pain conditions.  Boston Scientific's journey of innovation began in 1979, when their revolutionary steerable catheters were first used in less-invasive procedures. Today, Boston Scientific continues their legacy of delivering meaningful innovation to meet patient needs around the world and deliver economic value to their customers.  Boston Scientific has advanced the practice of less-invasive medicine by providing a broad and deep portfolio of innovative products, technologies and services across a wide range of medical specialties. These less-invasive medical technologies provide alternatives to major surgery and other medical procedures that are typically traumatic to the body. In less-invasive procedures, devices are usually inserted into the body through natural openings or small incisions and can be guided to most areas of the anatomy to diagnose and treat a wide range of medical problems.  Boston Scientific continues to innovate in these areas and are extending their innovations into new geographies and high-growth adjacency markets. Boston Scientific is dedicated to transforming lives through innovative medical solutions that improve the health of patients around the world.  Boston Scientific acts with integrity and compassion to support patients, customers, our communities and each other. Boston Scientific fosters an environment of creativity to transform new ideas into breakthrough services and solutions that create value for patients, customers and employees.  Boston Scientific strives for high performance to benefit their patients, clinicians and shareholders and they work collaboratively to pursue global opportunities that extend the reach of their medical solutions.",https://www.linkedin.com/company/boston-scientific/,,https://twitter.com/bostonsci,https://www.facebook.com/BostonScientific,"1,415"
EverlyWell,https://www.crunchbase.com/organization/everlywell,https://www.everlywell.com/,"Health Care, Medical Device, Mobile Apps, Wellness","Apps, Health Care, Mobile, Software","EverlyWell is a digital health company that offers consumer testing, virtual care, at-home collection tests, and digital results.","EverlyWell develops do-it-yourself kits for a vast range of at-home regulatory-compliant diagnostic tests including food sensitivity, fertility, hormones, STDs, thyroid, and metabolism among the others, allowing users to perform tests at home and receive physician-reviewed results and insights on their mobile devices. EverlyWell also provides at-home covid testing.",https://www.linkedin.com/company/everlywell,Unicorn,https://twitter.com/everly_well,https://www.facebook.com/everlywell,"1,596"
Mesa Biotech,https://www.crunchbase.com/organization/mesa-biotech,http://www.mesabiotech.com/,"Biotechnology, Hospital, Medical Device","Biotechnology, Health Care, Science and Engineering",Mesa Biotech offers DNA and RNA molecular testing services.,"Mesa Biotech simplifies DNA testing. The Mesa Biotech team has achieved a dramatic simplification in the complexity of DNA and RNA molecular testing. Mesa Biotech is based in sunny San Diego, California with a satellite testing laboratory in Santa Fe, New Mexico.",https://www.linkedin.com/company/mesa-biotech-inc,,,,"1,664"
Dexcom,https://www.crunchbase.com/organization/dexcom,http://www.dexcom.com,"Biotechnology, Health Care, Manufacturing, Medical Device","Biotechnology, Health Care, Manufacturing, Science and Engineering","Dexcom develops, manufactures and distributes continuous glucose monitoring systems for diabetes management.","DexCom, Inc. is a leader in continuous glucose sensing technologies, and focuses 100% on these technologies. Founded in 1999, DexComâ€™s roots stem from the pioneering 1967 research on implanted glucose sensors at the University of Wisconsin. DexCom started with a focus on creating an implantable Sensor that the body would not reject and that would perform for a long period of time.",http://www.linkedin.com/company/dexcom,,https://www.twitter.com/dexcom,http://www.facebook.com/dexcom,"1,727"
Eargo,https://www.crunchbase.com/organization/aria-innovations,https://www.eargo.com/,"Audio, Health Care, Medical Device, Wearables","Consumer Electronics, Hardware, Health Care, Media and Entertainment, Music and Audio","Eargo makes direct-to-consumer hearing aids, allowing customers to access help for their hearing loss from their homes.","Eargo is a medical device startup company that produces hearing aids that allow customers to access help for their hearing loss. The company also offers online hearing screenings and virtual support, so customers don’t need to have an in-person visit. It offers a rechargeable hearing aids that can be controlled with a smartphone. Its innovative product and go-to-market approach address the major challenges of traditional hearing aid adoption, including social stigma, accessibility, and cost. Consumers can purchase online or over the phone and get personalized and convenient consultation and support from licensed hearing professionals via phone, text, email, or video chat. The Eargo solution is offered to consumers at approximately half the cost of competing hearing aids purchased through traditional channels.",https://www.linkedin.com/company/eargo,,https://www.twitter.com/eargo,https://www.facebook.com/eargohearing,"1,785"
Bardy Diagnostics,https://www.crunchbase.com/organization/bardy-diagnostics,http://bardydx.com/,"Health Care, Health Diagnostics, Medical, Medical Device",Health Care,Bardy Diagnostics is a developer of a cardiac monitor and arrhythmia detection device .,"Bardy Diagnostics is a developer of a cardiac monitor and arrhythmia detection device. The company has created a new, state-of-the-art heart monitor known as Carnation Ambulatory Monitor (CAM) that can be worn comfortably and discreetly for up to 7 days. Unlike many other heart monitors, CAM can be worn during exercise or while showering. Its unique, narrow, hourglass shape makes it especially advantageous for the female anatomy. It is also designed to be comfortable for women to wear, with its narrow, hourglass shape. Bardy Diagnostics uses his expertise to develop cardiac monitoring solutions that help physicians obtain more accurate information about actionable events in the hopes of saving lives. The company's mission is to improve clinical management and outcomes for patients and their physicians by employing innovative P-wave centric ECG detection into patient-friendly technologies that result in greater patient compliance and more confident physician diagnoses. Bardy Diagnostics was founded in 2013 and is headquartered in Seattle, Washington, USA.",https://www.linkedin.com/company/17879425,,https://twitter.com/bardydx,https://www.facebook.com/bardydx/,"1,794"
Eko,https://www.crunchbase.com/organization/eko-health,https://ekohealth.com,"Artificial Intelligence, Health Care, Health Diagnostics, Machine Learning, Medical Device, mHealth, Software","Artificial Intelligence, Data and Analytics, Health Care, Mobile, Science and Engineering, Software","Eko develops FDA approved, AI-powered heart sound and EKG sensors for heart disease monitoring.","Eko harnesses the power of smartphones and cloud data for monitoring patients with cardiovascular diseases. It has built a platform of non-invasive cardiovascular monitoring devices, clinical software, and point-of-care decision support algorithms to improve the delivery of cardiovascular care. In 2015, Eko launched the Eko Core Digital Stethoscope, the first FDA-cleared digital stethoscope on the market to wirelessly stream heart and lung sound to HIPAA-compliant software. For the first time in history, patient sounds can be integrated with electronic health records (EHRs) for more seamless referrals, documentation, and monitoring. Eko was established in 2013 and is based in Berkeley, California.",https://www.linkedin.com/company/eko-health/,,https://twitter.com/Eko_Health,http://www.facebook.com/eko,"1,912"
iRhythm Technologies,https://www.crunchbase.com/organization/irhythm,http://www.irhythmtech.com,"Health Care, Health Diagnostics, Medical Device, mHealth, Wearables","Consumer Electronics, Hardware, Health Care, Mobile",iRhythm Technologies provides diagnostic monitoring solutions that facilitate the early diagnosis and treatment of cardiac arrhythmia.,"iRhythm provides innovative and cost-effective diagnostic monitoring solutions that facilitate early diagnosis and treatment decisions, with the goal of ultimately improving patient health outcomes and reducing wasteful healthcare spending. Its flagship product, the Zio® Patch, is designed to optimize and simplify the diagnosis of cardiac arrhythmias. Zio® Patch is the smallest, lightest, least conspicuous cardiac arrhythmia diagnostic available and is indicated for up to 14-day monitoring.",https://www.linkedin.com/company/irhythm-technologies-inc-/,,http://twitter.com/iRhythmTech,https://www.facebook.com/iRhythmTechnologies,"1,925"
Click Therapeutics,https://www.crunchbase.com/organization/click-therapeutics,http://www.clicktherapeutics.com,"Biotechnology, Health Care, Information Technology, Medical Device, Pharmaceutical, Therapeutics","Biotechnology, Health Care, Information Technology, Science and Engineering",Click Therapeutics deliver safe and effective digital treatments to patients in need,"Click Therapeutics develops and commercializes software as medical treatments for people with unmet medical needs. Through cognitive and neurobehavioral mechanisms, Click’s Digital Therapeutics™ enable change within individuals, and are designed to be used independently or in conjunction with biomedical treatments. The Clickometrics® adaptive data science platform continuously personalizes user experience to optimize engagement and outcomes. Following a groundbreaking clinical trial, Click’s industry-leading smoking cessation program is available nationwide through a wide variety of payers, providers, and employers. Click’s lead prescription program is entering into a multi-center, randomized, controlled, parallel-group, phase III FDA registration trial for the treatment of Major Depressive Disorder in adults.",https://www.linkedin.com/company/click-therapeutics-inc-,,https://twitter.com/click_tx,https://www.facebook.com/ClickTherapeutics,"2,003"
Integra LifeSciences,https://www.crunchbase.com/organization/integra-lifesciences-holdings,http://www.integralife.com,"Biotechnology, Health Care, Life Science, Medical, Medical Device","Biotechnology, Health Care, Science and Engineering",Integra LifeSciences is an integrated medical device company.,"Integra LifeSciences Holdings Corporation (Integra) is an integrated medical device company. The products include implants, instruments and equipment for orthopedic surgery, neurosurgery and general surgery. Integra's orthopedic products include devices and implants for foot and ankle, hand and wrist, tendon and peripheral nerve protection and repair, wound repair and spine. Integra is a cranial neurosurgery, offering a portfolio of implants, devices, instruments and systems used in neurosurgery, neuromonitoring, neurotrauma, and related critical care. In the United States, Integra provides surgical instruments to hospitals, surgery centers and alternate care sites, including physician and dental offices. The Company sells products in three market categories: Orthopedics, Neurosurgery and Instruments. In May 2011, it acquired SeaSpine, Inc.",http://www.linkedin.com/company/integra-lifesciences,,https://www.twitter.com/integra_life,http://www.facebook.com/pages/Integra-LifeSciences-Careers/127706797321882,"2,092"
BioClinica,https://www.crunchbase.com/organization/bioclinica,http://www.bioclinica.com,"Biotechnology, Clinical Trials, Medical Device","Biotechnology, Health Care, Science and Engineering","BioClinica provides integrated, technology-enhanced clinical trial management solutions.","BioClinica, Inc. is a leading global provider of integrated, technology-enhanced clinical trial management services. BioClinica supports pharmaceutical and medical device innovation with imaging core lab, internet image transport, electronic data capture, interactive voice and web response, clinical trial management and clinical supply chain design and optimization solutions. BioClinica services maximize efficiency and manageability throughout all phases of the clinical trial process. With more than 20 years of experience and over 2,000 successful trials to date, BioClinica has supported the clinical development of many new medicines from early phase trials through final approval. BioClinica operates state-of-the-art, regulatory-body-compliant imaging core labs on two continents, and supports worldwide eClinical and data management services from offices in the United States, Europe and Asia.",http://www.linkedin.com/company/bioclinica,,http://twitter.com/bioclinica,http://www.facebook.com/bioclinica,"2,236"
OrthoSensor,https://www.crunchbase.com/organization/orthosensor,http://www.orthosensor.com,"Health Care, Medical, Medical Device, Sensor","Hardware, Health Care",OrthoSensor is a medical device company developing devices and data services for the orthopedic sector.,"OrthoSensor is an early-stage medical device company focused on developing and integrating advanced sensor technology in the Orthopedic field. The company is building a portfolio of intelligent, accurate, low-cost, and easy to use products that will extend from the operating room into the lifecycle of the implanted orthopedic device. Its intelligent orthopedic devices utilize advanced proprietary sensor and communications technologies, coupled with the company’s innovative software products, to facilitate evidence-based decisions in orthopedic surgery – with the goal of improving patient outcomes and potentially reducing the cost of treating musculoskeletal disease.  It was founded in 2006 and is headquartered in Dania, Florida.",http://www.linkedin.com/company/orthosensor,,https://twitter.com/orthosensor,http://www.facebook.com/ortho.sensor,"2,255"
Blink Health,https://www.crunchbase.com/organization/blink-health,https://blinkhealth.com,"E-Commerce, Health Care, Medical, Medical Device","Commerce and Shopping, Health Care",Blink Health is a web-based application that enables users to search for medical prescriptions online and pick them up from any pharmacy.,"Blink Health is a web-based application that enables its users to search for their medical prescriptions online and pick them up from any pharmacy in the United States. Blink Health’s mission is to make prescription medications available at lower prices to millions of people across the United States. It was launched in 2014 and is based in New York, United States.",https://www.linkedin.com/company/blink-health,,https://www.twitter.com/blinkhealth,https://www.facebook.com/blinkhealth,"2,281"
Neuros Medical,https://www.crunchbase.com/organization/neuros-medical,http://neurosmedical.com,"Health Care, Life Science, Medical, Medical Device, Therapeutics","Biotechnology, Health Care, Science and Engineering",Neuros Medical develops neurostimulation therapies for worldwide patients suffering with unmet medical needs.,"Neuros Medical is a neuromodulation company, is focused on developing proprietary therapies for unmet needs to patients worldwide.  The Company's patented platform technology,  Electrical Nerve Block, is focused on elimination of chronic pain in a variety of applications including neuroma/residual limb pain, chronic post surgical pain, and chronic migraine.",https://www.linkedin.com/company/neuros-medical-inc./,,,,"2,312"
TytoCare,https://www.crunchbase.com/organization/tyto,http://www.tytocare.com,"Apps, Consumer, Health Care, Health Diagnostics, Medical Device, mHealth","Apps, Health Care, Mobile, Other, Software","TytoCare is a mobile-health platform and device, allowing anyone to perform self physical examination, and remote diagnosis.","TytoCare is a mobile-health platform and device, allowing anyone to perform self physical examination and remote diagnosis. Tyto Care has three telehealth products: the TytoHome for consumers, TytoPro for professionals, and TytoClinic for remote point-of-care locations.  All solutions are designed to replicate a facetious clinician visit and include a modular examination tool for examining the heart, lungs, skin, throat, ears and body temperature; a complete telehealth platform for sharing exam data, conducting live video exams and scheduling visits; a cloud-based data repository with analytics; and built-in guidance technology and machine learning algorithms to ensure accuracy and ease of use.  TytoCare was founded by Dedi Gilad, Ofer Tzadik in 2012 with a vision to put health in the hands of the consumer.",https://www.linkedin.com/company/3259539?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A3259539%2Cidx%3A1-1-1%2CtarId%3A1438588837669%2Ctas%3Atyto%20care,,http://twitter.com/TytoCare,https://www.facebook.com/TytoCare?ref=hl,"2,374"
ClearPoint Neuro,https://www.crunchbase.com/organization/mri-interventions,https://www.clearpointneuro.com/,"Biotechnology, Health Care, Hospital, Medical Device","Biotechnology, Health Care, Science and Engineering",ClearPoint Neuro is a platform neuro company that enables therapy for neuro disorders with pinpoint accuracy.,"ClearPoint Neuro formerly known as MRI Interventions, is a platform neuro company. Its mission is to improve and restore the quality of life to patients and their families by enabling therapies for the most complex neurological disorders with pinpoint accuracy.  Applications of ClearPoint Neuro's current product portfolio include deep-brain stimulation, and biopsy, with future applications of laser ablation, neuro-aspiration, and delivery of drugs, biologics and gene therapy to the brain.",https://www.linkedin.com/company/mri-interventions-inc-/,,https://twitter.com/ClearPointNeuro,https://www.facebook.com/ClearPointNeuro/,"2,410"
AdaptHealth,https://www.crunchbase.com/organization/qmes,https://www.adapthealth.com/,"Health Care, Hospital, Medical Device",Health Care,"AdaptHealth is a provider of home healthcare equipment, medical supplies to the home and related services in the United States.","Qmes, LLC is a privately held durable medical equipment and supply company. They  provide services to both the general public and healthcare institutions throughout the mid-Atlantic states, including but not limited to: Pennsylvania, New Jersey, New York, Maryland and Delaware. They understand the challenges of each patient, physician and facility when discharging to the home. They understand the challenges of each patient, physician and facility when discharging to the home.",https://www.linkedin.com/company/adapthealth/,,,https://www.facebook.com/adapthealthllc/,"2,535"
Akili Interactive Labs,https://www.crunchbase.com/organization/akili,http://www.akiliinteractive.com,"Biotechnology, Health Care, Medical, Medical Device, Neuroscience, Therapeutics","Biotechnology, Health Care, Science and Engineering","Akili builds clinically-validated cognitive therapeutics, assessments, and diagnostics that look and feel like video games.","Akili builds clinically-validated cognitive therapeutics, assessments, and diagnostics that look and feel like video games. It aims to develop a new type of electronic medicine that can be deployed remotely directly to any patient anywhere, prescribed and tracked by physicians, with the potential to be developed at a fraction of the cost of traditional medical approaches. Akili’s cognitive engine enables three separate clinical game versions for remote data-capture, with features designed for patient engagement. Its proprietary adaptive mechanics allow the software to automatically personalize to the patient’s ability level with no clinician input required.  Akili is based in Boston, Massachusetts.",https://www.linkedin.com/company/akili-interactive-labs-inc-/,,https://twitter.com/akililabs,https://www.facebook.com/akiliinteractive/,"2,710"
OneDrop,https://www.crunchbase.com/organization/onedrop,http://onedrop.today/,"Apps, Health Care, Medical Device","Apps, Health Care, Software",One Drop is a diabetes management platform that helps people navigate diabetes together.,"One Drop is a diabetes management platform that helps people navigate diabetes together. It is an app for a diabetes management company.  The app was created by Jeff Dachis, a co-founder of Razorfish, launched in the App Store this April as a way to help diabetics keep a running log of their personal insulin levels, the effectiveness of their medication, what they recently ate and what types of activities are affecting their blood sugar on a daily basis. It was incorporated in 2014 and is based in New York.",https://www.linkedin.com/company/onedroptoday,,https://twitter.com/onedroptoday,https://www.facebook.com/onedroptoday,"2,751"
Earlens Corporation,https://www.crunchbase.com/organization/earlens,http://earlens.com/,"Health Care, Medical, Medical Device",Health Care,Earlens is a privately held medical technology company transforming the hearing experience with the only direct sound delivery system.,"Earlens is a privately held medical technology company committed to transforming the hearing experience for millions of people who suffer from hearing loss.The company has developed the Earlens Contact Hearing Solution, which directly activates natural hearing, delivering the broadest bandwidth available today and superior sound quality. This revolutionary, non-surgical hearing solution uses a small lens to vibrate the eardrum, replicating the natural hearing process. The Earlens Contact Hearing Solution received FDA clearance in 2019 for a second generation of the Earlens technology. Unlike traditional hearing aids, which are in effect tiny speakers that simply turn up the volume on air conducted sound, the Earlens Contact Hearing Solution™ is the world’s first to deliver sound directly to the eardrum.",https://www.linkedin.com/company/earlens/,,http://twitter.com/earlens,https://www.facebook.com/EarlensCorporation,"2,809"
