Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook
"Agilera, Inc.",https://www.crunchbase.com/organization/agilera-inc,http://www.agilera.com/,"Enterprise Applications, Enterprise Software","Apps, Software","Agilera, Inc. is a full-service, enterprise Application Service Provider (ASP) that delivers high quality, value-priced application.","Agilera, Inc. is a full-service, enterprise Application Service Provider (ASP) that delivers high quality, value-priced application management and technology services to businesses in a variety of industries, including manufacturing, healthcare, financial services, retail, business services and telecommunications. Agilera's economies of skill, scale and speed provide businesses the freedom to concentrate on their core capabilities while achieving quicker time-to-benefit with new application functionality and new releases, faster return on investment, reduced costs, and a lower overall Total Cost of Ownership (TCO).",,,,https://www.facebook.com/xeroxcorp
AirXP,https://www.crunchbase.com/organization/airxp,http://airxp.com/,"Apps, Enterprise Applications, Online Portals, Video","Apps, Internet Services, Media and Entertainment, Software, Video",AirXP is developing a social consumer-grade live video application.,AirXP is developing a social consumer-grade live video application.,,,https://twitter.com/airxpinc,https://www.facebook.com/airxpinc/
Aligo,https://www.crunchbase.com/organization/aligo,,"Enterprise Applications, Enterprise Software, Mobile","Apps, Mobile, Software",Aligo provides mobile app servers for medium and large enterprises with access to apps and data from any location and any device.,"Aligo, Inc. provides mobile application servers for medium and large enterprises. The company offers a suite of mobile business solutions designed to provide mobile workers with access to applications and data from any location and from any device. Its applications solutions range from mobile email to highly complex field force automation solutions. The company offers Aligo M-1 Mobile Application Server, which integrates with existing infrastructure and supports rapid development of J2EE mobile applications. The Aligo M-1 Mobile Application Server also provides a platform to deploy enterprises' existing applications and data, design customized applications, and/or run any pre-built mobile business solutions. It also provides Aligo M-1 Mobile Sales, a system that enables sales force to close more business; and Aligo M-1 Mobile Field Services, a system to allow enterprises to extend any critical field engineering resources to the field, guaranteeing a continuously engaged, always-connected mobile field force. In addition, the company offers Aligo M-1 Mobile Access for Microsoft Exchange Aligo M-1 Mobile Access for Lotus Domino to deliver instant wireless access to Exchange or Domino, ensuring security, speed, universal device support, and integration with business application and data infrastructure. It has engineering operations in Phoenix. Aligo, Inc. was incorporated in 1999 and is headquartered in San Francisco, California. As of January 9, 2007, Aligo, Inc. is a subsidiary of Corrigo, Inc.",,,,
Alluma,https://www.crunchbase.com/organization/alluma-37f2,https://www.alluma.org,"Consulting, Enterprise Applications, GovTech, Information Technology, Non Profit, Social Entrepreneurship","Apps, Community and Lifestyle, Government and Military, Information Technology, Other, Professional Services, Software",Social tech,"A leading nonprofit social enterprise that combines technology and policy to create better solutions that eliminate barriers to getting help. Together with their clients and their partners, Alluma challenges the status quo and creates thoughtful solutions that enable public programs to change lives and create stronger communities. They work with leaders in government agencies, community organizations and others who are committed to connecting people to the health and human services they need.",https://www.linkedin.com/company/we-are-alluma/,,https://twitter.com/WeAreAlluma,https://www.facebook.com/WeAreAlluma/
Analyte Logic,https://www.crunchbase.com/organization/analyte-logic,http://analytelogic.com,"Biotechnology, Enterprise Applications, Health Care, Medical Device","Apps, Biotechnology, Health Care, Science and Engineering, Software",Analyte Logic develops medical devices for monitoring applications in the health care sector.,"Analyte Logic Corp. develops medical device for monitoring applications in health care. The company was incorporated in 2008 and is based in Denver, Colorado.",,,,
Angular Class,https://www.crunchbase.com/organization/angular-class,https://angularclass.com/,"Enterprise Applications, Enterprise Software, Service Industry, Software","Apps, Other, Software",AngularClass is a 2 day deep dive into Angular 2 and AngularJS using the latest and greatest approach when developing Modern Web Apps today.,"AngularClass is a 2 day deep dive into Angular 2 and AngularJS using the latest and greatest approach when developing Modern Web Apps today. It's designed for any one at any level even developers with little to no experience with AngularJS. We are perfect if you need to ramp up your team fast or for your job with our custom curriculum option. We have Beginner, Intermediate, and Advanced classes of any topics not just Angular as well as classes that covers transition from any other framework (including Angular 1.x) to Angular 2.0",,,https://twitter.com/angularclass,https://www.facebook.com/angularclass
Anode - FireSign Dynamic Digital Signage platform,https://www.crunchbase.com/organization/anode-firesign-dynamic-digital-signage-platform,http://www.firesign.net/,"Enterprise Applications, Software","Apps, Software",FireSign offers digital signage and touchscreen applications on a single hosted system.,"FireSign develops and distributes digital signage and touchscreen applications to its clients. It was founded in 2003 and is based in Pennsylvania. It was acquired by Industry Weapon, a digital media company that develops digital signage applications in 2016.",,,https://www.twitter.com/firesignds,https://www.facebook.com/industryweapon
Anokiwave,https://www.crunchbase.com/organization/anokiwave,http://www.anokiwave.com/,"Enterprise Applications, Internet Radio, Semiconductor","Apps, Hardware, Media and Entertainment, Music and Audio, Science and Engineering, Software",Anokiwave features silicon core chip solutions that reduce system cost and enable rapid technology adoption.,"Anokiwave features silicon core chip solutions that reduce system cost and enable rapid technology adoption. Its proprietary chip architectures, feature-rich solutions, and complementary III/V products deliver unprecedented system performance. The company provides disruptive value by solving the toughest engineering problems with creative system architectures and the optimal selection of semiconductor technologies. It was founded in 1999 and is based in San Diego, California.",https://www.linkedin.com/company/anokiwave,,https://twitter.com/Anokiwave,https://www.facebook.com/anokiwave
Anthroware,https://www.crunchbase.com/organization/anthroware,http://anthroware.com,"Apps, Consulting, Enterprise Applications, Enterprise Software, Product Design, SaaS, Software, Software Engineering, UX Design, Web Design","Apps, Design, Professional Services, Science and Engineering, Software","Custom Software, Digital Products, Design, Brand, UI/UX, Apps, ","Anthroware partners with its clients to bring their vision to life in a way that is backed by data, simplifies things that are difficult, and moves the needle for the rest of the world.   Our partners range from small websites with existing logos and brand, to Internet of Things, all the way up to enterprise-ready SaaS applications.  We approach each project focused on the business outcome. Our goal is to improve your business' bottom line. So whether we're driving customers your way via a beautiful custom website, or we're adding to your bottom line with custom mobile productivity apps, we're running every decision through the filter of your business' needs.  Anthroware’ believes that software doesn’t have to be hard to use and business doesn’t have to be complex; your team can stop worrying about busy work and get back to what they love to do. Anthroware is a mashup of anthropologists, designers, data-driven consultants, and technology builders. We design and build the custom digital products, integrations and databases your organization needs. We develop technology solutions that are rooted in real end-user studies that are simple and easy to use; they supercharge productivity for clients and end users. We are looking for clients who want to move the needle and share our desire to save the world from bad products. We love to work on:  Healthtech, Internet of Things (IoT), Education, Beautiful Websites, excellent branding and design, Productivity.",https://www.linkedin.com/company/3781565/,,https://twitter.com/anthroware?lang=en,https://www.facebook.com/anthroware/
App Samurai,https://www.crunchbase.com/organization/app-samurai,https://appsamurai.com/,"Advertising, Enterprise Applications, iOS, Marketing, Mobile Apps","Advertising, Apps, Mobile, Platforms, Sales and Marketing, Software",App Samurai is a mobile marketing technology company providing pinpoint solutions with in-house technologies.,"App Samurai helps apps in achieving their app store ranking targets in multiple countries with minimum correct media spending, and additional features such as key metrics to measure campaign performance and optimized app market budgeting. App Samurai provides a smart dashboard that can provide insights to the traffic supplied such as performance metrics about in-app events. By signing up for free you can easily access the metrics to measure how your app is doing in app stores. Your goals are just a click away! Creating an ad campaign and boosting your app's user base has never been easier; App Samurai's state-of-the-art engine provides you unique recommendations to assist you whilst creating an ad campaign",https://www.linkedin.com/company/app-samurai,,https://www.twitter.com/appsamurai,https://www.facebook.com/appsamuraiofficial
appfire,https://www.crunchbase.com/organization/appfire,http://www.appfire.com/,"Enterprise Applications, Enterprise Software, Information Technology, Software","Apps, Information Technology, Software",Appfire is a provider of Atlassian Enterprise products and services.,"Appfire is a provider of Atlassian Enterprise products and services. Since 2005, Appfire has been driving Atlassian products and services into the Enterprise, enabling product teams to quickly innovate, develop, and bring their products to market. Appfire's top-selling apps include Bob Swift, Feed Three, and Wittified.",https://www.linkedin.com/company/appfire/,Pledge 1%,https://www.twitter.com/appfire,https://www.facebook.com/appfire/
"AppliedApps, Inc.",https://www.crunchbase.com/organization/appliedapps-inc,http://www.appliedapps.info,"Consumer Software, CRM, Enterprise Applications, Finance, FinTech, Lead Generation, Marketing, Sales","Apps, Financial Services, Information Technology, Sales and Marketing, Software","Mortgage FinTech for customer acquisition, retention and fulfillment platform, a $ 54 B industry","We are reducing cart abandonment and removing the friction in complex financial transactions (mortgages) by automating the application and document collection processes, and providing Consumers with secure access, ownership and knowledgeable use Personal Private Financial Information (PPFI). AppliedApps, Inc. is currently available to accredited investors under SEC Rule 506 of Regulation D. An experienced team of senior mortgage and tech industry professionals seek a seeed round of funding of $ 1.0 MM (US) for final development and deployment of the MVP of a mortgage finapp, “LedgerBox”, with an anticipated roll out in Q1, 2017. The management team are serial entrepreneurs who have worked together for 3 decades, positioning start-ups or maturing companies for exits. They have participated in the development of mortgage financial applications including processing, pricing, automated underwriting and CRM platforms. AppliedApps, Inc., will be operating under a development and deployment agreement with an established tech company. Debt and equity have been utilized to finance the development of the application.  We seek capital partners for final development and deployment, to build our delivery and support channels and finance the continued development and market rollout  of LedgerBox.",,,,
appVuze,https://www.crunchbase.com/organization/appvuze,http://appvuze.com,"Android, Customer Service, Enterprise Applications, iOS, Mobile Apps","Apps, Mobile, Other, Platforms, Professional Services, Software",Customer Support for the Mobile Enterprise,"appVuze is an innovative customer support solution for mobile applications which reduces downtime, lowers support costs, improves app ratings, and keeps your customers happy.  Users only need to click a help button within the app, and be instantly connected via our web dashboard to customer support. With the ability to communicate in real time via voip, chat and screen share, support reps can quickly resolve issues and onboard new users.",,,https://www.twitter.com/appvuze,
Armory,https://www.crunchbase.com/organization/armory,http://www.armory.io/,"Cloud Computing, Cloud Infrastructure, Enterprise Applications, Enterprise Software, Information Technology, Internet, SaaS, Software","Apps, Hardware, Information Technology, Internet Services, Software","Armory is an enterprise software company commercializing the open-source continuous delivery platform, Spinnaker.","Armory is an enterprise software company that commercializes the open-source continuous delivery platform, Spinnaker. The company has a platform called, Spinnaker, a cloud-native software delivery created and open-sourced by Netflix and Google, and battle-tested in production by the brands. It is partnered with availability, powerful feature extensions, and 24/7 expert support and services. Installing Armory in a Kubernetes cluster enables anyone to deploy workloads to multiple cloud targets across AWS, GCP, Azure, PCF, DC or OS, Kubernetes, ECS, Oracle's BMC, OpenStack, and more. Armory was founded in 2016 and is headquartered in San Mateo, California.",https://www.linkedin.com/company/armory.io/,,https://twitter.com/cloudarmory,https://www.facebook.com/cloudarmory/
Arvata,https://www.crunchbase.com/organization/arvata,http://www.arvata.io,"Cyber Security, Developer APIs, Enterprise Applications, Identity Management","Apps, Information Technology, Privacy and Security, Software","Arvata is an innovative platform to solve an enterprise's most challenging API security, integration, and governance requirements.","Arvata is an innovative platform to solve an enterprise's most challenging API security, integration, and governance requirements. ",https://www.linkedin.com/company/arvata,,,
Ascendix Technologies,https://www.crunchbase.com/organization/ascendix-technologies,https://ascendix.com/,"Apps, Commercial Real Estate, CRM, Enterprise Applications, Productivity Tools, Real Estate, Sales Automation, Software, Software Engineering, Web Development","Apps, Information Technology, Real Estate, Sales and Marketing, Science and Engineering, Software","Ascendix Technologies is a CRM consultancy and development company based in Dallas, commercial real estate CRM provider."," Ascendix has been in business since 1996 and worked exclusively as an implementer, integrator and a developer of top-tier CRM systems and Salesforce apps.  A certified Salesforce and Microsoft Partner. The company focuses on CRM development, configuration, setup, customization, and integration and develops its own software products:    * AscendixRE CRM - a commercial real estate CRM on top of Salesforce and Dynamics 365.    * Ascendix Search - a Salesforce app that helps Salesforce users run advanced complex searches and work with their data without IT help.    * Composer - a Report Writing tool that helps Salesforce users generate various reports using their Salesforce data.    * AscendixRE Land CRM - a CRM for Land brokers Their key tech stack includes Salesforce, Dynamics, Outsystems, Azure Stack, Elastic Search and app development. Learn more at ascendix.com",https://www.linkedin.com/company/ascendix-technologies,,https://www.twitter.com/ascendix,https://www.facebook.com/ascendix
Assessment Innovation,https://www.crunchbase.com/organization/assessment-innovation,http://www.assessmentinnovation.com/,"Enterprise Applications, Human Resources, Mobile Apps, Psychology, Recruiting, Skill Assessment, Social Recruiting","Administrative Services, Apps, Education, Health Care, Mobile, Professional Services, Software",Assessment Innovation is a mobile recruiting solution that helps organizations in finding better talents.,"Assessment Innovation is a mobile recruiting solution that helps organizations in finding better talents. It provides businesses with the most flexible, accurate, and valid tools for recruiting, evaluating, and managing talent to increase productivity and efficiency. They use the latest research in cognitive-behavioral psychology and management sciences to help organizations lower employee turnover, increase productivity, and recruit more well-suited talent. Their assessment technology uses measures from cognitive science, decision-making, group dynamics, and motivation to identify the most well-suited individuals for each organization.",https://www.linkedin.com/company/3532357?trk=prof-exp-company-name,,https://twitter.com/assessinnovate,https://www.facebook.com/Assessmentinnovation/
Asset Optics,https://www.crunchbase.com/organization/asset-optics,http://assetoptics.com/,"Asset Management, Enterprise Applications, Enterprise Resource Planning (ERP), Enterprise Software","Apps, Financial Services, Software",Asset Optics provides enterprise asset management solution available on Salesforce AppExchange.,"Asset Optics provides enterprise asset management solution available on Salesforce AppExchange. They enable their customers to increase productivity, improve net return on assets, reduce operating expenses, and the operating risk. They also deliver business process consulting, technical services, application training, and project management for Salesforce CRM. Asset Optics was founded by Michael Edwards and is based in Roswell, Georgia.",https://www.linkedin.com/company/assetoptics/about/,,,
Assured Consulting Solutions LLC,https://www.crunchbase.com/organization/assured-consulting-solutions,http://www.assured-consulting.com,"Big Data, Business Information Systems, Cloud Data Services, Consulting, Cyber Security, Data Visualization, Enterprise Applications, Information Services, Information Technology, Logistics, Management Consulting, National Security, Natural Language Processing, Project Management, Software Engineering","Administrative Services, Apps, Artificial Intelligence, Data and Analytics, Design, Government and Military, Information Technology, Internet Services, Other, Privacy and Security, Professional Services, Science and Engineering, Software, Transportation",Advanced Technology and Management Consulting,"Assured Consulting Solutions (ACS) provides strategic and innovative solutions for customer needs across the business, technology and organizational spectrum. We deliver advanced technology solutions and strategic support services in support of critical national security missions for Intelligence, Defense, and Federal Civilian customers. We deliver the expertise and thought leadership required for successful project definition, end-to-end delivery, and management across Strategic Support and Advanced Technology life cycle areas of requirements analysis, design, information assurance and cyber security, implementation, testing, deployment, and transition to operations.  We have extensive experience partnering with Federal Government agencies to solve complex technology, information, security, and data challenges. Founded in 2011 and headquartered in Fairfax, Virginia, Assured Consulting Solutions provides the services, technical talent, and market insight necessary to define and execute effective Strategic Support and Advanced Technology solutions. Assured Consulting Solutions supports customers across multiple CONUS locations including full coverage in the National Capitol Region and support in 5+ states. Assured Consulting Solutions delivers the expertise and thought leadership required for successful project definition, end-to-end delivery, and management across Strategic Support and Advanced Technology life cycle areas of requirements analysis, design, information assurance and cyber security, implementation, testing, deployment, and transition to operations.",https://www.linkedin.com/company/2911908/,,http://twitter.com/followACSLLC,https://www.facebook.com/assuredconsultingsolutions/
Astoria Software,https://www.crunchbase.com/organization/astoria-software,http://www.astoriasoftware.com,"Document Management, Enterprise Applications, Software","Apps, Information Technology, Software",Astoria Software develops content management systems for dynamic product documentation needs.,"Astoria is a developer of content management systems for dynamic product documentation. The company's mission is to simplify the effort and reduce the costs of creating, managing, and publishing the world's most complex, business-critical content and documents by providing a complete end-to-end solution that includes authoring, content management, and rendering systems, provided as an integrated solution and hosted on-demand.",https://www.linkedin.com/company/23820,,,
Audingo,https://www.crunchbase.com/organization/audingo,http://audingo.com,"Apps, Enterprise Applications, Internet, Internet of Things, iOS, Messaging, Music, Social Media, Social Network, Sports","Apps, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Mobile, Music and Audio, Platforms, Software, Sports","Audingo provides social media apps enabling fans to interact with their favorite personalities via a phone call, audio text and video.","Audingo LLC provides social media applications that enable fans to interact with their favorite personalities via a phone call, audio text, audio email, and video. It offers a solution to corporates to create and record personalized messages in real time; and to radio, TV, Internet media, and print industries to connect and interact with their fans, readers, listeners, and viewers on mobile devices. The company also offers a social networking medium that lets voters and constituents interact with candidates and campaigns through a personalized phone call, text, and email; and solutions to create and record personalized messages in real time and connect to member’s mobile devices. In addition, it provides a solution to sports entities to bring the fan into the inner circle with players, coaches, members of the front office, and play-by-play announcers; and iPhone and Android applications for subscribers to manage their account on the go. The company was founded in 2011 and is based in Austin, Texas.",,,http://twitter.com/audingo,http://www.facebook.com/pages/Audingo/179251365445484
Augmented Reality for Enterprise Alliance,https://www.crunchbase.com/organization/augmented-reality-for-enterprise-alliance,http://thearea.org/,"Augmented Reality, Enterprise, Enterprise Applications, Information Services, Information Technology, Service Industry","Apps, Hardware, Information Technology, Other, Software",AREA Webinar: Forecasting Enterprise AR Growth,"AREA helps enterprises maximize the impact of AR by providing up-to-date resources and neutral reliable guidance. Augmented Reality offers tremendous potential for enterprises, promising to increase productivity, lower costs, improve safety, enable expertise to be shared more easily, and more. The company was founded in 2013 and is headquartered in Wakefield, Massachusetts.",https://www.linkedin.com/company-beta/9186677,,https://www.twitter.com/theareaorg,https://www.facebook.com/AugmentedRealityEnterprise/
Author-it Software Corporation,https://www.crunchbase.com/organization/author-it-software-corporation,http://www.author-it.com,"Content, Enterprise Applications, Enterprise Software, Software","Apps, Media and Entertainment, Software","Author-it Software Corporation provides enterprise software for authoring, content management, publishing, and localization.","Author-it Software Corporation (ASC) is a world leader in enterprise software for authoring, content management, publishing, and localization.  Its flagship product, Author-it, is an end-to-end content management solution capable of publishing content to multiple deliverables. Since its release in 1997, ASC has produced five major versions of Author-it, resulting in a robust product built on proven technologies.  With the launch of Author-it Cloud in December 2011, Author-it has become the first end-to-end enterprise authoring platform available on the Cloud. Author-it is used in over 50 countries, by over 3500 clients and chosen by Fortune 100 organizations for worldwide deployments, making it one of the world's most popular content management tools.  ASC has offices in San Jose, California, Dubai, United Arab Emirates, Sydney, Australia and Auckland, New Zealand.",http://www.linkedin.com/company/author-it-software-corporation,,http://twitter.com/authorit,http://www.facebook.com/authoritsoftware
Avocado Systems,https://www.crunchbase.com/organization/avocado-systems,https://www.avocadosys.com/,"Cloud Security, Compliance, Computer, Cyber Security, Developer Tools, Enterprise Applications, Enterprise Software, Information Technology, Network Security, Software","Apps, Consumer Electronics, Hardware, Information Technology, Privacy and Security, Professional Services, Software",Next-generation Agentless Application Security & Monitoring for Enterprise,"Avocado Systems is an industry-leading Application Security, IT Discovery, and Compliance company that automates the headaches out of next-generation security standards including Zero Trust, Microsegmentation, Runtime Application Security, API Security, Threat Modeling, and much more. Built by & for enterprise leaders, Avocado is designed from the ground up to create AppSec that works at scale in any environment.",https://www.linkedin.com/company/avocado-systems,,https://www.twitter.com/avocadosystems,https://www.facebook.com/avocadosys
