Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
Rubrik,https://www.crunchbase.com/organization/rubrik,http://rubrik.com/,"Cloud Computing, Cloud Data Services, Cloud Management, Data Center Automation, Information Technology, Security, Software","Hardware, Information Technology, Internet Services, Privacy and Security, Software",Rubrik offers live data access for recovery and application development by fusing enterprise data management with web-scale IT.,"Rubrik offers live data access for recovery and application development by fusing enterprise data management with web-scale IT and eliminating backup software. This marks the end of a decade-long innovation drought in backup and recovery, the backbone of IT. Within minutes, businesses can manage the explosion of data across private and public clouds.",https://www.linkedin.com/company/rubrik-inc/,"Pledge 1%, Unicorn",https://twitter.com/rubrikinc,https://www.facebook.com/rubrikinc/,316
Dragos,https://www.crunchbase.com/organization/dragos,https://www.dragos.com/,"Cyber Security, Network Security, Security","Information Technology, Privacy and Security",Dragos is an industrial cybersecurity company that detects and responds to threats in industrial controls systems.,"Dragos is an industrial cybersecurity company on a mission to safeguard civilization by protecting the world’s critical infrastructure.  Dragos codifies the knowledge of our cybersecurity experts into an integrated software platform that provides customers critical visibility into ICS and OT networks so that threats are identified and can be addressed before they become significant events. Our solutions protect organizations across a range of industries, including power and water utilities, energy, and manufacturing, and are optimized for emerging applications like the Industrial Internet of Things (IIOT).      Dragos is privately held and headquartered in the Washington, DC area with a regional presence around the world, including Canada, Australia, New Zealand, Europe, and the Middle East.",https://www.linkedin.com/company/dragos-inc./,,https://twitter.com/DragosInc,,331
Okta,https://www.crunchbase.com/organization/okta,http://www.okta.com,"CRM, Enterprise, Enterprise Software, Identity Management, Information Technology, SaaS, Security, Software, Telecommunications","Hardware, Information Technology, Other, Privacy and Security, Sales and Marketing, Software",Okta is a management platform that secures critical resources from cloud to ground for workforce and customers.,"Okta is the provider of identity for the enterprise. The Okta Identity Cloud connects and protects employees of many of the world's largest enterprises. It also securely connects enterprises to their partners, suppliers, and customers.With deep integrations to over 5,000 apps, the Okta Identity Cloud enables simple and secure access from any device. Thousands of customers, including Experian, 20th Century Fox, LinkedIn, Flex, News Corp, Dish Networks, and Adobe trust Okta to work faster, boost revenue, and stay secure. Okta helps customers fulfill their missions faster by making it safe and easy to use the technologies they need to do their most significant work.",https://www.linkedin.com/company/okta-inc-/,"Exited Unicorn, Pledge 1%",http://twitter.com/okta,http://www.facebook.com/oktaidentity,378
Very Good Security,https://www.crunchbase.com/organization/very-good-security,https://www.verygoodsecurity.com/,"Compliance, FinTech, Network Security, Payments, Security","Financial Services, Information Technology, Payments, Privacy and Security, Professional Services",Very Good Security is a fintech & data security enablement platform helping to maximize the value of data without compliance & breach risk.,"VGS is a data security platform that enables allows users to collect, protect, and exchange sensitive data. Its SaaS solution provides users all the benefits of interacting with sensitive and regulated data without the liability of securing it. The company was founded in 2015 by two engineers who have a long history of payments and security-focused engineering. VGS specializes in developing products that can literally disrupt fin-tech and data-security domains.",https://www.linkedin.com/company/very-good-security/,,https://twitter.com/getvgs,https://www.facebook.com/getvgs/,380
Verkada,https://www.crunchbase.com/organization/verkada,https://www.verkada.com/,"Cloud Security, Cyber Security, Enterprise, Enterprise Software, Information Technology, Internet of Things, Network Security, Physical Security, Security, Smart Building","Administrative Services, Information Technology, Internet Services, Other, Privacy and Security, Real Estate, Software",Verkada is setting the new standard for enterprise building security.,"Verkada builds modern security solutions that help enterprises run safer, smarter buildings. Our mission: Modernize the world of enterprise building security. Verkada’s enterprise security solution combines easy to install security cameras and access control with intelligent, cloud-based software—all in a scalable, user-friendly system. More than 3,500 organizations, including 30 Fortune 500 companies, use Verkada to protect people and assets, secure facilities, and gain new insights that improve the efficiency of their operations. Verkada’s vision is to be the operating system that runs every building in the world. The company was founded by computer scientists and security experts from Stanford University, and Hans Robertson, the former co-founder and COO of Cisco Meraki. Verkada is headquartered in San Mateo, CA with offices in London and Sydney.",https://in.linkedin.com/company/verkada,Unicorn,https://twitter.com/VerkadaHQ,https://business.facebook.com/VerkadaHQ,451
Rapid7,https://www.crunchbase.com/organization/rapid7,http://www.rapid7.com,"Analytics, Enterprise Software, Risk Management, Security","Data and Analytics, Privacy and Security, Professional Services, Software",Rapid7 is a provider of security data and analytics solutions enabling organizations to implement an active approach to cybersecurity.,"Rapid7 is a provider of security data and analytics solutions enabling organizations to implement an active approach to cybersecurity. The company's IT security solutions deliver visibility and insight that help to make informed decisions, create credible action plans, and monitor progress. They simplify compliance and risk management by uniquely combining contextual threat analysis with fast, comprehensive data collection across your users, assets, services, and networks, whether on-premise, mobile, or cloud-based. Rapid7's simple and innovative solutions are used by more than 2,500 enterprises and government agencies in more than 65 countries, while the company's free products are downloaded more than one million times per year and enhanced by more than 200,000 members of its open-source security community. Rapid7 has been recognized as one of the fastest-growing security companies by Inc. Magazine and as a ""Top Place to Work"" by the Boston Globe. Its products are top-rated by Gartner:registered:, Forrester:registered: and SC Magazine.",https://www.linkedin.com/company/rapid7,,http://twitter.com/rapid7,https://www.facebook.com/GoRapid7/,463
NortonLifeLock,https://www.crunchbase.com/organization/symantec,https://www.nortonlifelock.com/in/,"Computer, Cyber Security, Information Technology, Security","Consumer Electronics, Hardware, Information Technology, Privacy and Security","NortonLifeLock provides security, storage, and systems management solutions that help consumers secure and manage their information.","NortonLifeLock Inc. is a global leader in consumer Cyber Safety. NortonLifeLock is dedicated to helping secure the devices, identities, online privacy, and home and family needs of approximately 50 million consumers, providing them with a trusted ally in a complex digital world.",https://www.linkedin.com/company/nortonlifelock/,,https://twitter.com/NortonLifeLock,https://www.facebook.com/NortonLifeLock/,493
Cyble,https://www.crunchbase.com/organization/cyble,https://cyble.io/,"Cloud Security, Cyber Security, Risk Management, Security","Information Technology, Privacy and Security, Professional Services","A Y Combinator-backed company, providing earliest warnings for cyber threats.","Cyble is an Atlanta-based and YC-backed, global premium cyber-security firm with tools and capabilities to provide near real-time cyber intelligence. The company is focused on de-hashing cyber threats at upstream.",https://www.linkedin.com/company/cyble-australia/,,https://twitter.com/AuCyble,https://www.facebook.com/cybleau/,503
Juniper Networks,https://www.crunchbase.com/organization/juniper-networks,http://www.juniper.net,"Communication Hardware, Infrastructure, Security","Hardware, Other, Privacy and Security","Juniper Networks is a news network that designs, develops, and sells products and services, along with network infrastructure.","Juniper Networks designs develop and sell products and services, which together provide its customers with network infrastructure. Its aim is to create innovative products and solutions that meet the growing demands of the connected world. The company has 9,000 employees in 70 countries and nearly 5 billion U.S. dollars in revenue. Its customers include the top 100 global service providers and 30,000 enterprises, including the Global Fortune 100 as well as hundreds of federal, state, and local government agencies and higher educational organizations.",https://www.linkedin.com/company/juniper-networks,,http://twitter.com/JuniperNetworks,http://www.facebook.com/JuniperNetworks,533
Venafi,https://www.crunchbase.com/organization/venafi,http://www.venafi.com,"Cyber Security, Enterprise Software, Security","Information Technology, Privacy and Security, Software",Venafi is a cybersecurity company automating security for all keys and certificates.,"Criminals want to gain trusted status and go undetected. This makes keys and certificates a prime target, which are blindly trusted by most of today’s Global 5000 enterprises. Criminals steal and compromise keys and certificates that are not properly protected, and use them to circumvent security controls—to hide in encrypted traffic, deploy malware, and steal data. these uniquely identify webservers, software, mobile devices, apps, admins, and even airplanes This has become the attack of choice.  Current security controls are being undermined. Compromised SSL/TLS, SSH and mobile certificates and keys undermine data loss prevention, next-gen firewalls, strong authentication, sandboxing and other security systems. Attackers 1) mask their true identity using keys and certificates and 2) hide their actions by encrypting data which means you can’t look inside for threats. Protecting keys and certificates eliminates both of these blind spots and makes all security systems stronger.  Venafi finds all keys and certificates and puts them under surveillance to detect anomalies, and learns and adapts as it works. Venafi identifies what keys and certificates are trusted and those that need to be replaced. It keeps keys and certificates secured to your policy and replaces them automatically. From stopping certificate-based outages to enabling SSL inspection, Venafi creates an ever-evolving, intelligent response that protects your network, your business, and your brand.",http://www.linkedin.com/company/venafi,,http://twitter.com/venafi,http://www.facebook.com/Venafi,539
Pindrop,https://www.crunchbase.com/organization/pindrop-security,http://pindrop.com,"Artificial Intelligence, Audio, Cloud Computing, FinTech, Fraud Detection, Mobile, Retail Technology, Risk Management, Security, Software","Artificial Intelligence, Commerce and Shopping, Data and Analytics, Financial Services, Hardware, Internet Services, Media and Entertainment, Mobile, Music and Audio, Payments, Privacy and Security, Professional Services, Science and Engineering, Software",Pindrop uses AI-based IVR Authentication and Anti-Fraud Solutions to increase efficiency in call centers and stop fraudulent transactions.,"Pindrop uses AI-based IVR Authentication and Anti-Fraud Solutions to increase efficiency in call centers and stop fraudulent transactions. Pindrop solutions are leading the way to the future of voice by providing identity, security, and authentication for every voice interaction. Pindrop solutions protect some of the biggest banks, insurers, and retailers in the world using patented technology that extracts an unrivaled amount of intelligence from every call encountered. Pindrop solutions help detect fraudsters and authenticate callers, reducing fraud and operational costs, while improving customer experience and protecting brand reputation.  Pindrop, a privately held company, headquartered in Atlanta, Georgia, was founded in 2011 and is venture-backed by Andreessen Horowitz, Citi Ventures, Felicis Ventures, CapitalG, GV, and IVP.",https://www.linkedin.com/company/pindrop,,http://twitter.com/pindrop,http://www.facebook.com/PindropSec,595
Fastly,https://www.crunchbase.com/organization/fastly,http://www.fastly.com/,"Cloud Security, Content Delivery Network, Enterprise Software, Internet, Security","Content and Publishing, Information Technology, Internet Services, Privacy and Security, Software",Fastly helps digital businesses keep pace with their customer expectations by delivering secure and online experiences.,"Fastly helps the world’s most popular digital businesses keep pace with their customer expectations by delivering fast, secure, and scalable online experiences. Businesses trust the Fastly edge cloud platform to accelerate the pace of technical innovation, mitigate evolving threats, and scale on demand. The company's edge cloud platform enables the best of the web to thrive and helps to deliver better online experiences. It was founded in 2011 and headquartered in San Francisco, California.",http://www.linkedin.com/company/fastly,,http://twitter.com/Fastly,https://www.facebook.com/FastlyEdgeCloud/,625
Cobalt,https://www.crunchbase.com/organization/cobalt-io,https://cobalt.io,"Cloud Security, Enterprise Applications, Penetration Testing, SaaS, Security","Apps, Information Technology, Privacy and Security, Software",Cobalt is a PTaaS platform that transforms traditional pentesting into a data-driven vulnerability management engine.,"Cobalt provides a Pentest as a Service (PtaaS) platform that is modernizing the traditional, static penetration testing model. Fueled by our global talent pool of certified freelancers, Cobalt’s crowdsourced SaaS pen test platform delivers actionable results that empower agile teams to pinpoint, track, and remediate software vulnerabilities.  Hundreds of organizations now benefit from pen test findings, faster remediation times, and higher ROI for their pen test budget.",https://www.linkedin.com/company/cobalt_io,,https://www.twitter.com/cobalt_io,https://www.facebook.com/cobaltsecured,643
Lookout,https://www.crunchbase.com/organization/lookout,http://www.lookout.com,"Analytics, Cloud Security, Cyber Security, Enterprise Software, Mobile, Network Security, Security","Data and Analytics, Information Technology, Mobile, Privacy and Security, Software",Lookout is a cybersecurity company that predicts and stops mobile attacks before harm is done to an individual or an enterprise.,"Lookout is a cybersecurity company that predicts and stops mobile attacks before harm is done to an individual or an enterprise. Lookout’s cloud-based technology is fueled by a global sensor network of more than 60 million users and tens of thousands of apps that are added daily. With this dataset of virtually all the mobile code in the world and the predictive machine intelligence to analyze and make sense of the data, Lookout can identify connections that would otherwise go unseen and stop cybercriminals from attacking mobile devices. Headquartered in San Francisco, Lookout has offices in Boston, London, Singapore, Tokyo, Toronto and Washington, D.C.",http://www.linkedin.com/company/lookout,"Pledge 1%, Unicorn",http://twitter.com/lookout,http://www.facebook.com/mylookout,700
Salt Security,https://www.crunchbase.com/organization/saltsecurity,https://salt.security/,"Cloud Security, Cyber Security, Developer APIs, Network Security, Security","Information Technology, Privacy and Security, Software",Salt Security provides an API protection platform designed to prevent attacks by leveraging machine learning and AI.,"Salt Security is an API security company based in Palo Alto, California. It provides an API protection platform to prevent attacks, using machine learning and AI to automatically and continuously identify and protect APIs. Deployed in minutes, the platform learns the granular behavior of a company’s APIs and requires no configuration or customization to pinpoint and block API attackers. The company was founded in 2016 and led by co-founder and CEO Roey Eliyahu.",https://www.linkedin.com/company/saltsecurity/,,https://twitter.com/SaltSecurity,https://www.facebook.com/SaltAPIProtectionInc/,703
SecurityScorecard,https://www.crunchbase.com/organization/security-scorecard,https://securityscorecard.com/,"Cloud Computing, Cloud Infrastructure, Cyber Security, Information Technology, Risk Management, Security","Hardware, Information Technology, Internet Services, Privacy and Security, Professional Services, Software",SecurityScorecard is a security platform used for predicting and remediating potential security risks.,"SecurityScorecard is the global leader in cybersecurity ratings and the only service with over a million companies continuously rated. Founded in 2013 by security and risk experts Dr. Alex Yampolskiy and Sam Kassoumeh, SecurityScorecard’s patented rating technology is used by over 1,000 organizations for self-monitoring, third-party risk management, board reporting, and cyber insurance underwriting; making all organizations more resilient by allowing them to easily find and fix cybersecurity risks across their externally facing digital footprint. SecurityScorecard is the only provider of instant risk ratings that automatically map to vendor cybersecurity questionnaire responses - providing a true 360-degree view of risk. SecurityScorecard continues to make the world a safer place by transforming the way companies understand, improve, and communicate cybersecurity risk to their boards, employees, and vendors.",https://www.linkedin.com/company/security-scorecard,,https://twitter.com/security_score,https://www.facebook.com/secscorecard,763
Sumo Logic,https://www.crunchbase.com/organization/sumo-logic,http://www.sumologic.com,"Analytics, Big Data, Enterprise Software, Information Technology, SaaS, Security","Data and Analytics, Information Technology, Privacy and Security, Software","Sumo Logic is a log management and analytics service, transforms big data into sources of operations, security, and compliance intelligence.","Sumo Logic is a secure, cloud-native, machine data analytics service, delivering real-time, continuous intelligence from structured, semi-structured, and unstructured data across the entire application lifecycle and stack.  It provides log management and analytics services that leverage machine-generated big data to deliver real-time IT insights. More than 2,000 customers around the globe rely on Sumo Logic for the analytics and insights to build, run, and secure their modern applications and cloud infrastructures. With Sumo Logic, customers gain a multi-tenant, service-model advantage to accelerate their shift to continuous innovation, increasing competitive advantage, business value, and growth.  Founded in 2010, Sumo Logic is a privately held company based in Redwood City, California, and is backed by Accel Partners, Battery Ventures, DFJ, Franklin Templeton, Greylock Partners, IVP, Sapphire Ventures, Sequoia Capital, Sutter Hill Ventures and Tiger Global Management.",http://www.linkedin.com/company/sumo-logic,Exited Unicorn,http://twitter.com/sumologic,http://www.facebook.com/Sumo.Logic,794
Zscaler,https://www.crunchbase.com/organization/zscaler,https://www.zscaler.com/,"Cloud Security, Cyber Security, Enterprise Software, Security","Information Technology, Privacy and Security, Software",Zscaler is a global cloud-based information security company.,"Zscaler is revolutionizing internet security with the industry’s first Security as a Service platform. As the most innovative firm in the $35 billion security market, Zscaler is used by more than 5,000 leading organizations, including 50 of the Fortune 500. Zscaler ensures that more than 13 million users worldwide are protected against cyber attacks and data breaches while staying fully compliant with corporate and regulatory policies.  Zscaler is a Gartner Magic Quadrant leader for Secure Web Gateways and delivers a safe and productive internet experience for every user, from any device and from any location—100% in the cloud. With its multi-tenant, distributed cloud security platform, Zscaler effectively moves security into the internet backbone, operating in more than 100 data centers around the world and enabling organizations to fully leverage the promise of cloud and mobile computing with unparalleled and uncompromising protection and performance. Zscaler delivers unified, carrier-grade internet security, next generation firewall, web security, sandboxing/advanced persistent threat (APT) protection, data loss prevention, SSL decryption, traffic shaping, policy management and threat intelligence—all without the need for on-premise hardware, appliances or software.",https://www.linkedin.com/company/234625/,Exited Unicorn,https://twitter.com/zscaler,https://www.facebook.com/Zscaler/,880
Alarm.com,https://www.crunchbase.com/organization/alarm-com,http://www.alarm.com,"Internet, Internet of Things, Security, Wireless","Hardware, Internet Services, Mobile, Privacy and Security","Alarm.com is provides home and business security solutions based on wireless, web and mobile technologies.","Alarm.com is dedicated to delivering home and business security with the utmost in convenience, control and complete awareness for security system users. They do this by developing unparalleled solutions that leverage the latest wireless, web and mobile technologies, all built on Alarm.com's proven hosted services platform.",https://www.linkedin.com/company/alarm-com,,http://twitter.com/AlarmDotCom,https://www.facebook.com/alarmdotcom,900
Illumio,https://www.crunchbase.com/organization/illumio,http://www.illumio.com,"Cloud Security, Cyber Security, Data Center, Enterprise Software, Security","Hardware, Information Technology, Privacy and Security, Software",Illumio is a cloud security company that stops cyber threats of unauthorized communications through adaptive segmentation.,"Illumio is a cloud security company that stops cyber threats of unauthorized communications through adaptive segmentation. It is a data center and cloud security company led by veterans with deep experience in virtualization, networking, and security hailing from industry leaders such as VMware, Cisco, Juniper, McAfee, and Nicira. It was established in 2013 and is headquartered in Sunnyvale, California.",https://www.linkedin.com/company/2945048,Unicorn,http://twitter.com/illumio,https://www.facebook.com/illumio/,972
Expanse,https://www.crunchbase.com/organization/expanse-inc,https://www.expanse.co,"Cyber Security, Information Technology, Security, Software","Information Technology, Privacy and Security, Software",Expanse is an enterprise software company that provides an updated view of all internet-connected assets that belong to an organization.,"Expanse is an enterprise software company that provides an updated view of all internet-connected assets that belong to an organization. It provides IT and security teams with visibility into their global internet attack surface, helping them discover unknown assets and reduce and manage their exposure to online threats. Expanse is trusted by some of the world’s largest enterprises and government agencies to monitor and track more than 400 million Internet- and cloud-connected assets comprising more than 10% of the global Internet. Using leading-edge collection and analysis technology, Expanse will improve any organization’s awareness and visibility to help prevent successful attacks.  Founded in 2012, Expanse is headquartered in San Francisco, California.",https://www.linkedin.com/company/expanseinc/,,https://twitter.com/Expanseinc,https://www.facebook.com/expanseco/,975
Dashlane,https://www.crunchbase.com/organization/dashlane,http://www.dashlane.com,"Cloud Computing, FinTech, Identity Management, Payments, Privacy, Security, Software","Financial Services, Information Technology, Internet Services, Payments, Privacy and Security, Software",Dashlane  is a mobile and desktop app that gives a shortcut for online tasks.,"Dashlane is a password manager and digital wallet, designed to make identity and payment simple and secure. Dashlane's password manager helps you simplify and secure your digital identity—all your personal information that lives online. Available across all platforms and devices, the intuitive Dashlane app automatically fills and stores passwords, personal data, and payment details with its patented security architecture. Available in 11 languages and trusted by 10+ million people in 180 countries (and growing), it's the complete, global solution for living safely and seamlessly online—at home, at work, and everywhere in between. With offices in New York City, Paris, and Lisbon, Dashlane has raised over $70 million in venture funding to create a safe and effortless solution for all citizens of the digital world. Learn more at dashlane.com.",http://www.linkedin.com/company/dashlane,,http://twitter.com/dashlane,http://www.facebook.com/GetDashlane,"1,050"
Sift,https://www.crunchbase.com/organization/sift-science,http://sift.com,"Big Data, Fraud Detection, Security","Data and Analytics, Financial Services, Payments, Privacy and Security",Sift applies insights from a global network of data to detect fraud and increase positive user experience.,"Sift prevents fraud with industry-leading technology and expertise, an unrivaled global data network, and a commitment to building long-term partnerships with our customers. Twitter, Airbnb, and Twilio rely on Sift to stay competitive and secure. Sift is known in digital trust and safety, empowering companies of all sizes to unlock revenue without risk.",https://www.linkedin.com/company/2994835,,http://twitter.com/GetSift,http://www.facebook.com/GetSift,"1,079"
