Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
tray.io,https://www.crunchbase.com/organization/tray,http://tray.io,"Cloud Computing, Data Integration, Marketing Automation, Sales Automation, Software","Data and Analytics, Information Technology, Internet Services, Sales and Marketing, Software",Tray.io provides a cloud-based software integration platform for automators.,"Tray.io provides a cloud-based software integration platform for automators. Tray.io believes that any organization can and should automate. With the Tray Platform, citizen automators throughout organizations can easily automate complex processes through a powerful, flexible platform, and can connect their entire cloud stack thanks to APIs.  With Tray.io’s visual workflow builder, customers can create automation to drive their business processes without writing a single line of code.",http://www.linkedin.com/company/2659008,Emerging Unicorn,http://twitter.com/tray,http://www.facebook.com/Tray.io,"1,639"
PandaDoc,https://www.crunchbase.com/organization/pandadoc,https://www.pandadoc.com/,"Contact Management, Document Management, SaaS, Sales Automation, Software","Information Technology, Sales and Marketing, Software","PandaDoc enables users to create, deliver, and manage their teams’ quotes, proposals, contracts, and other sales collateral.","PandaDoc is an all-in-one document automation software that streamlines the process of creating, approving, and eSigning proposals, quotes, and contracts. Using PandaDoc, revenue teams can provide their customers a more professional, timely, and engaging experience.",https://www.linkedin.com/company/pandadoc/,Pledge 1%,https://twitter.com/pandadoc,https://www.facebook.com/PandaDoc/,"1,640"
Highspot,https://www.crunchbase.com/organization/highspot-2,https://www.highspot.com,"Artificial Intelligence, Enterprise Software, SaaS, Sales Automation, Software","Artificial Intelligence, Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software",Highspot is an AI-fueled sales enablement platform.,"Highspot is a computer software company that provides a sales enablement platform. Its platform specializes in providing intelligent content management, training, contextual guidance, customer engagement, and actionable analytics.  The company was founded in 2012 and headquartered in Seatle, Washington.",https://www.linkedin.com/company/highspot/,Emerging Unicorn,http://twitter.com/Highspot,https://www.facebook.com/highspotinc/,"1,659"
Groove,https://www.crunchbase.com/organization/groove-2,http://www.groove.co/,"Direct Sales, Sales, Sales Automation, Software","Information Technology, Sales and Marketing, Software",Groove is the leading sales engagement platform for enterprises using Salesforce.,"Groove is the leading sales engagement platform for enterprises using Salesforce, specializing in ease-of-use, ease-of-administration, and cross-team collaboration. Built for the needs of full-cycle sellers, Groove automates non-sales activities so that pre- and post-sales reps can spend more time building relationships and generating revenue. On average, Groove gives revenue teams 20% of their time back to focus on higher-value activities. Groove’s Salesforce-native architecture ensures more accurate reporting and forecasting, lower compliance risk with global privacy laws, and streamlined administration.   Over 50,000 account executive, sales development, and customer success representatives use Groove at some of the world’s largest and fastest-growing companies, including Google, Uber, BBVA, and Capital One. Groove has earned the highest customer satisfaction rating on G2 in the sales engagement category for over two years in a row.   Groove was named one of  Inc. Magazine’s Best Workplaces 2020 and is one of the 2020 Inc. 5000 fastest-growing privately held companies in the U.S. Groove also ranks #14 on the San Francisco Business Times' ""fastest-growing private companies in the Bay Area in 2019."" Founded in 2014, Groove is headquartered in San Francisco with offices in San Diego and Seattle. To learn more, visit groove.co.",https://www.linkedin.com/company/groove.co/,,https://www.twitter.com/groove_co,https://www.facebook.com/Groove.co.usa/,"1,756"
Sendoso,https://www.crunchbase.com/organization/sendoso,https://sendoso.com,"Advertising, B2B, Direct Marketing, Direct Sales, Marketing Automation, SaaS, Sales Automation, Software","Advertising, Information Technology, Other, Sales and Marketing, Software","The most effective way to connect and drive revenue with personalized gifts, branded swag, eGifts, Cameos, virtual experiences & more.","Sendoso, the leading Sending Platform, helps companies stand out by giving them new ways to engage with customers throughout the buyer’s journey. By integrating digital and physical sending strategies, companies can increase the effectiveness of their existing go-to-market programs and improve their relationships with customers. Trusted by over 500 companies, Sendoso is an essential part of successful demand generation, account-based, and customer experience programs. Founded in 2016, Sendoso is backed by $54M in venture funding and has a global footprint, with a presence in North America, Europe, and Asia Pacific. Learn more at sendoso.com.",https://www.linkedin.com/company/sendoso/,,https://twitter.com/sendosohq,https://www.facebook.com/sendoso/,"1,774"
ClearSlide,https://www.crunchbase.com/organization/clearslide,https://clearslide.com,"Advertising, CRM, Enterprise Software, Human Resources, Information Technology, Marketing, SaaS, Sales Automation, Software","Administrative Services, Advertising, Information Technology, Sales and Marketing, Software",ClearSlide is the leading system of engagement to make every customer interaction successful.,"ClearSlide is the system of engagement for sales, marketing and customer success teams that makes every customer interaction successful. They offer the most intuitive, complete, and open Sales Engagement Platform that integrates content, communications, and actionable insights to improve business results. Founded in 2009 and headquartered in San Francisco, ClearSlide helps thousands of customers around the world achieve higher seller productivity, increased sales management effectiveness, and stronger content ROI. For managers and leaders, ClearSlide provides engagement dashboards to improve deal visibility, coaching, and stronger forecasting. For content users and creators, ClearSlide makes it easy to recommend content tailored by sales stage, with next-step interaction suggestions. For reps, ClearSlide intuitively delivers content, communications, and analytics in a single platform experience.",https://www.linkedin.com/company/clearslide-inc-/about/,,http://twitter.com/clearslide,http://www.facebook.com/ClearSlide,"1,926"
ringDNA,https://www.crunchbase.com/organization/ringdna,http://www.ringdna.com,"Artificial Intelligence, CRM, Predictive Analytics, Sales Automation","Artificial Intelligence, Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software",ringDNA is a developer of an AI-powered revenue acceleration platform that transforms sales teams into high-performing revenue engines.,"ringDNA is a revenue acceleration platform that uses AI to transform sales teams into high-performing revenue engines. The leading choice for Salesforce customers like Amazon Web Services, Amazon Business, Twilio, Hewlett Packard Enterprise, and Autodesk, ringDNA offers a complete solution for sales engagement, sales playbook execution, performance insight, conversation intelligence, and much more. Backed by Goldman Sachs, Bryant Stibel and Palisades Growth Capital, ringDNA was named one of the ""Best Places to Work"" by BuiltinLA and Comparably, and ""One of The Best Privately Owned Companies in America"" by Entrepreneur magazine.",http://www.linkedin.com/company/ringdna,,http://twitter.com/ringdna,http://www.facebook.com/salessoftware,"1,940"
Blanket,https://www.crunchbase.com/organization/blanket,https://blanket.ai,"Digital Marketing, Sales Automation, Software","Information Technology, Sales and Marketing, Software",Blanket develops a sales demo booking platform that automates the sales development process.,"Blanket is a developer of a sales demo booking platform that automates the sales development process. The company allows the user to get more qualified leads, reach out to their audience, generate interest, and analyze results with one tool. The company was founded in 2016 and based in Miami, Florida.",https://www.linkedin.com/company/blanketai/,,https://twitter.com/blanketai,,"2,108"
Terminus,https://www.crunchbase.com/organization/terminus-software,http://terminus.com,"Advertising, Advertising Platforms, B2B, Digital Marketing, Enterprise Software, Marketing Automation, SaaS, Sales Automation","Advertising, Information Technology, Other, Sales and Marketing, Software",Terminus is on a mission to build the ABM platform and community to empower B2B marketers to be heroes in their organizations.,"Founded in 2014, Terminus is the industry’s first account-based marketing platform that enables B2B marketers to target companies, engage decision-makers on their terms and accelerate sales pipeline velocity at scale. Launched in early 2015, Terminus is already proven to better align sales and marketing teams, deploy account-based marketing at scale and increase close rates; and is used by brands including Dun & Bradstreet, SalesLoft and Influitive. Backed by notable investors in the B2B marketing space, Terminus is headquartered in the Terminus 100 building in Atlanta. Learn more by visiting terminus.com.",http://www.linkedin.com/company/terminus-software,,http://twitter.com/terminus,http://www.facebook.com/terminusB2B,"2,726"
XANT.ai,https://www.crunchbase.com/organization/insidesales-com,https://www.xant.ai/,"Analytics, Artificial Intelligence, Big Data, Machine Learning, Marketing, Predictive Analytics, SaaS, Sales, Sales Automation, Software","Artificial Intelligence, Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software",XANT.ai provides solutions that accelerate revenue by enabling sales teams to build a better pipeline and close more deals.,"XANT delivers the industry-leading sales engagement AI platform powered by Real DataTM. XANT provides solutions that accelerate revenue by enabling (sales) teams to build a better pipeline and close more deals. Their core differentiation stems from RealData that like modern AI apps such as WAZE, Netflix and Amazon use data though a collective that drives insights, scores, and predictions across email, voice, LinkedIn, SMS interactions. Hundreds of customers across the globe including companies such as American Express, Cisco, John Hancock, and Pluralsight, trust XANT to drive productivity, visibility, and effectiveness in their prospect and customer interactions. XANT.ai Revenue Acceleration Cloud uses AI-powered by Real Data behavioral insights captured in real-time between every buyer and seller on the platform to guide teams to focus on the right things, optimize engagement and improve visibility.",https://www.linkedin.com/company/xant-ai/,"Pledge 1%, Unicorn",https://twitter.com/XANT_AI,https://www.facebook.com/XANTRealData/,"2,904"
DocSend,https://www.crunchbase.com/organization/docsend,http://docsend.com,"Document Management, Sales Automation, Software","Information Technology, Sales and Marketing, Software",DocSend is a secure document sharing and tracking solution that helps professionals build relationships and close business.,"DocSend is a secure sharing and tracking platform that helps you identify who is interested in doing business with you and protect your sensitive documents from getting in the wrong hands. With DocSend you can:  	•	Track who opens your document and how much time they spend on each page  	•	Protect your documents with security features like email verification and viewer whitelisting  	•	Share multiple documents with a single link using Spaces, our virtual deal room  The company was founded in San Francisco by three Stanford computer science graduates who have experience at Google, Dropbox, and Facebook, and Intuit.  Visit the website at www.docsend.com. Move business forward with DocSend.",http://www.linkedin.com/company/docsend,,http://twitter.com/docsend,http://www.facebook.com/docsend,"3,096"
Conversica,https://www.crunchbase.com/organization/conversica,http://www.conversica.com,"Artificial Intelligence, Enterprise Software, Machine Learning, Marketing Automation, Natural Language Processing, SaaS, Sales Automation, Software, Virtual Assistant","Artificial Intelligence, Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software",Conversica creates intelligent virtual assistants to serve as virtual team members.,"Conversica specializes in Intelligent Virtual Assistants for Customer Engagement. By automating routine business conversations, and personalizing interactions at scale, Conversica augments the workforce allowing business professionals and AI Assistants to work together harmoniously. The flagship Conversica Sales AI Assistant helps companies find and secure customers more quickly and efficiently by automatically contacting, engaging, qualifying, and following-up with leads via natural, multi-channel, two-way conversations. With its large library of purpose-built and ready-to-use conversational skills backed by our patented conversational AI platform, Conversica’s AI Assistants can be deployed quickly, are human-like and personal, and provide superior conversational accuracy and autonomy.",http://www.linkedin.com/company/conversica,,http://twitter.com/myconversica,http://www.facebook.com/conversica,"3,106"
Exceed.ai,https://www.crunchbase.com/organization/exceed-2,https://www.exceed.ai,"Artificial Intelligence, Machine Learning, Marketing Automation, Sales Automation, Virtual Assistant","Artificial Intelligence, Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software",Exceed is a Conversational Marketing and Sales Platform.,"Exceed.ai platform helps marketing and sales teams to drive more pipeline from email and website visitors. Exceed AI Assistant works 24/7/365 alongside humans to ensures every lead is followed up with, nurtured, and qualified using two-way email and chat conversations.  When a lead is qualified and ready to talk to a human the assistant will go ahead and book a meeting directly on your rep’s calendar. It also automatically updates your CRM and marketing automation platform with the latest lead status when leads are qualified, change jobs, leave the company, not the right person, or ask to be contacted at a later time. Learn how companies such as Demandbase, SugarCRM, Hearst, Monday.con are exceeding the goals using Exceed.ai  at www.exceed.ai",https://www.linkedin.com/company/17917060,,https://twitter.com/exceedai,https://www.facebook.com/exceedai,"3,342"
PersistIQ,https://www.crunchbase.com/organization/persistiq,http://persistiq.com/,"B2B, CRM, Information Technology, Marketing, SaaS, Sales, Sales Automation","Information Technology, Other, Sales and Marketing, Software",PersistIQ makes your outbound sales more effective.,"Launch personalized campaigns with multiple touchpoints in just minutes to get more conversations started from your cold leads. Eliminate the common mistakes that plague outbound sales; leads falling through the cracks, misformatted emails, crossed lines of communication, forgetting to follow up, or getting the dreaded reply, “You reached out last week and we already scheduled a demo… #fail!” PersistIQ’s powerful platform integrates into your existing workflow, CRM, and marketing automation systems. Personalization is key in selling and automation is key in productivity. PersistIQ lets you do both. PersistIQ was launched by Cyrus Karbassiyoon and Pouyan Salehi in 2014 and is operated from California, United States.",http://www.linkedin.com/company/persistiq,Pledge 1%,http://twitter.com/persistiq,https://www.facebook.com/persistiq/,"3,538"
Apollo.io,https://www.crunchbase.com/organization/zenprospect,https://www.apollo.io,"Lead Generation, Sales, Sales Automation, Software","Information Technology, Sales and Marketing, Software",Apollo is the foundation for your entire end-to-end sales strategy.,"Apollo is the unified engagement acceleration platform that gives reps the ability to dramatically increase their number of quality conversations and opportunities. Reps are empowered do more than just conduct outreach, they learn who to target, how to reach out, and what to say at speed and scale. We help drive growth and success by providing the means for teams to discover and utilize their organization’s unique best practices.  By working in a unified platform, reps and managers alike save hours of time each day, strategy changes are instantly scaled across the whole team, and managers can finally dig into data at each step of their pipeline to continually find new ways to improve.  Teams get access to our database of 200+ million contacts with a built-in fully customizable Scoring Engine, full sales engagement stack, our native Account Playbook builder, and the industry’s only custom deep analytics suite. Managers create and enforce order and process with the industry’s most advanced Rules Engine. Apollo is the foundation for your entire end-to-end sales strategy. Join teams like Autodesk, Copper (ProsperWorks), and Snowflake to experience the future of sales today. Ready to join our crew? Email sales@apollo.io. ",https://www.linkedin.com/company/apollo-io/,,https://twitter.com/MeetApollo,https://www.facebook.com/MeetApollo/,"3,891"
Postal.io,https://www.crunchbase.com/organization/postal-io,https://postal.io,"Advertising, Data Integration, Direct Marketing, Information Technology, Lead Generation, Lead Management, Marketing Automation, Sales Automation, Software","Advertising, Data and Analytics, Information Technology, Sales and Marketing, Software","Sales and marketing experience platform that generates leads, increases sales, and improves retention through direct mail, events and gifts.","Postal.io is a sales and marketing engagement platform that generates leads, increases sales, and improves customer retention. It automates the delivery and reporting of personalized physical assets in the sales process. The system can easily integrate with existing CRM systems, Sales and Marketing Automation Platforms, or can be used independently.  Postal.io is a venture-backed startup, lead by a nationally recognized founding team with multiple successful $mm exits.  It was founded in 2019 by Erik Kostelnik. The company is based in San Luis Obispo, California.",https://www.linkedin.com/company/postal-io/,,https://twitter.com/postalinc?lang=en,https://www.facebook.com/postalinc/,"4,242"
kea,https://www.crunchbase.com/organization/kea,https://www.kea.ai,"Artificial Intelligence, Information Technology, Natural Language Processing, Restaurants, Sales Automation","Artificial Intelligence, Data and Analytics, Food and Beverage, Information Technology, Sales and Marketing, Science and Engineering, Software",Kea empowers restaurants to operate more intelligently and own their relationship with customers.,"Kea empowers restaurants to operate more intelligently and own their relationship with customers. Its product, Kea Voice, takes orders over the phone at a high level of efficiency and consistency so that restaurants can focus on making delicious food. Launched in 2018, Kea is one of the fastest-growing companies on a course to change the way restaurants operate. The company is headquartered in Mountain View, California.",https://www.linkedin.com/company/keacloud,,https://twitter.com/kea_cloud,,"4,488"
LeadIQ,https://www.crunchbase.com/organization/leadiq,https://leadiq.com/,"Internet, Sales Automation, Social","Community and Lifestyle, Information Technology, Internet Services, Sales and Marketing, Software","LeadIQ is a lead capture tool that enables its users to find prospects, discover emails and contact info of potential customers online.","LeadIQ is transforming the sales prospecting landscape, by providing the fastest way to capture leads, discover emails and contact info, and enrich data with company information and social profiles. LeadIQ integrates with a large number of data source and finds the most comprehensive data to enrich profiles so sales teams can prequalify leads and focus on leads that really matter. Less time spent on unqualified leads means more time for closing deals and increasing the bottom line.",https://www.linkedin.com/company/leadiq-inc,,https://twitter.com/leadiq,https://www.facebook.com/leadiqapp,"4,590"
Usermind,https://www.crunchbase.com/organization/usermind-inc,https://usermind.com,"Business Intelligence, Marketing Automation, SaaS, Sales Automation, Software","Data and Analytics, Information Technology, Sales and Marketing, Software",Usermind's customer experience platform optimizes real-time customer interactions to improve business outcomes.,"Usermind was founded to solve the challenges of siloed enterprise systems, fragmented customer data, and disjointed customer experience. As provider of the only unified Customer Engagement Hub, Usermind directly connects disparate systems and data sources into a customer data platform, coupled with a powerful customer journey orchestration engine, a machine learning environment, and closed-loop analytics. With this infrastructure in place, companies can deliver data-driven, omnichannel customer engagement throughout the full customer lifecycle. Founded in 2013 by technology veterans Michel Feaster and Przemek Pardyak, Usermind was created to drive faster business growth and innovation in the enterprise. Headquartered in Seattle, WA, Usermind is backed by Andreessen Horowitz, Menlo Ventures, and CRV.",http://www.linkedin.com/company/3239892,,http://twitter.com/usermindinc,http://www.facebook.com/usermindinc,"4,835"
Slintel,https://www.crunchbase.com/organization/slintel,https://www.slintel.com/,"Business Intelligence, Information and Communications Technology (ICT), Information Technology, Lead Generation, Marketing Automation, Sales Automation","Data and Analytics, Information Technology, Sales and Marketing, Software",Slintel captures technographic-powered buying intent and helps companies uncover 3% of active buyers in their target market.,"Slintel captures technographic-powered buying intent and helps companies uncover 3% of active buyers in their target market. It evaluates over 100 billion data points and analyzes factors such as buyer journeys, technology adoption patterns, and other digital footprints to deliver market & sales intelligence. Slintel's customers have access to the buying patterns and contact information of more than 17 million companies and 70 million decision-makers across the world. It was established in 2016 and is based in Mountain View, California.",https://www.linkedin.com/company/slintel/,,https://twitter.com/slintel_inc,https://www.facebook.com/Slintel-1070643269715139/,"5,112"
Benchmark Email,https://www.crunchbase.com/organization/benchmark-email,http://benchmarkemail.com,"Advertising, CRM, Digital Marketing, Email Marketing, Enterprise Software, Marketing Automation, Sales Automation","Advertising, Information Technology, Sales and Marketing, Software",Benchmark Email is a digital marketing company that specializes in email messaging and communication.,"Benchmark Email offers an integrated, automated and robust feature set built to help the enterprise of any size. A powerfully simple and simply powerful email marketing solution designed to help you create and send compelling campaigns with ease.",https://www.linkedin.com/company/benchmark-email,,http://twitter.com/BenchmarkEmail,http://www.facebook.com/BenchmarkEmail,"5,596"
Postscript,https://www.crunchbase.com/organization/postscript,https://www.postscript.io/,"Advertising, E-Commerce, Enterprise, Marketing, Sales Automation, SMS","Advertising, Commerce and Shopping, Information Technology, Internet Services, Messaging and Telecommunications, Other, Sales and Marketing, Software",Postscript allows users to easily create and manage SMS marketing campaigns with detailed analytics.,Postscript provides enterprise SMS marketing solutions for e-commerce. It allows users to easily create and manage SMS marketing campaigns with detailed analytics to improve sales and revenue. It plugs into e-commerce businesses and helps overcome declining email engagement by sending customers targeted and customizable SMS marketing.,https://www.linkedin.com/company/postscriptio/,,https://twitter.com/postscriptio,https://www.facebook.com/Postscript-280416719419543/,"5,651"
Tact.ai,https://www.crunchbase.com/organization/tactile,https://tact.ai,"Artificial Intelligence, CRM, Mobile, Sales Automation, Software","Artificial Intelligence, Data and Analytics, Information Technology, Mobile, Sales and Marketing, Science and Engineering, Software",Tact.ai is on a mission to make enterprise software more human-friendly.,"Tact.ai is on a mission to make enterprise software more human-friendly. Tact.ai puts sellers first with human-friendly CRM solutions that are frictionless, connected, and prescriptive. Powered by our patented Edge AI platform, Fortune 500 sales organizations -- including Honeywell, Cisco, and one of the largest pharmaceutical companies in the world -- use Tact to change sales behavior and digitally transform how sellers work with customers every day to achieve new levels of productivity and collaboration. Founded by Chuck Ganapathi, who has built three generations of CRM products, Tact.ai Technologies, Inc. is a privately-held company backed by Accel Partners, Redpoint Ventures, Upfront Ventures, M12 (formerly Microsoft Ventures), Comcast Ventures, Honeywell Ventures, Salesforce Ventures, and the Amazon Alexa Fund.",https://www.linkedin.com/company/tact.ai,,https://twitter.com/tact_ai,https://www.facebook.com/TactHQ/,"5,702"
PFL,https://www.crunchbase.com/organization/printingforless-com,http://www.pfl.com/,"B2B, Enterprise Software, Gift, Marketing Automation, SaaS, Sales Automation, Software","Commerce and Shopping, Information Technology, Other, Sales and Marketing, Software","PFL is the leader in Tactile Marketing Automation, orchestrating digital and tactile marketing for remarkable brand experiences.","PFL is a marketing technology company providing software that helps brands use digital intent signals to inform the content and timing of their tactile marketing, improving the ROI of their entire marketing spend.   PFL has extensive APIs, as well as integrations with Marketo, Salesforce Marketing Cloud, Oracle/Eloqua and Salesforce Sales Cloud which enable print/mail/product fulfillment to be integrated into previously digital-only marketing automation and CRM campaigns.",https://www.linkedin.com/company/pflcom,,https://twitter.com/PFLcom,https://www.facebook.com/PFL.TactileMarketing,"5,786"
AlwaysHired,https://www.crunchbase.com/organization/alwayshired-2,http://www.alwayshired.com/,"Professional Services, Sales, Sales Automation, Training","Education, Information Technology, Other, Sales and Marketing, Software","AlwaysHired is a full-time, remote technology sales bootcamp & training program.",AlwaysHired is an immersive sales training program that helps companies hire the best talent.,https://www.linkedin.com/company/alwayshired,,https://www.twitter.com/always_hired,https://www.facebook.com/alwayshired,"5,850"
