Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
Lob,https://www.crunchbase.com/organization/lob,https://lob.com,"Developer APIs, Developer Tools, Internet, Marketing, Printing, Real Time, SaaS, Shipping, Software, Web Development","Content and Publishing, Internet Services, Media and Entertainment, Other, Sales and Marketing, Software, Transportation",Lob provides direct mail and address verification APIs that allow businesses to programmatically send personalized mails to their customers.,"Lob automates direct mail for modern businesses. More than 7,000 companies use Lob’s APIs to move faster and create new growth opportunities. Lob’s APIs dramatically reduce mail processing time, reclaiming thousands of hours and improving data quality. One in four households in the U.S. have received mail generated through Lob’s platform.  Headquartered in San Francisco, Lob is backed by leading investors including Y Combinator, First Round Capital and Polaris Partners.",http://www.linkedin.com/company/lob,,http://twitter.com/lob,http://www.facebook.com/lob,"2,327"
Roadie,https://www.crunchbase.com/organization/roadie-2,https://www.roadie.com/,"Apps, Automotive, Internet, Shipping, Software","Apps, Internet Services, Software, Transportation",Roadie puts unused space in passenger vehicles to work by connecting people with items to send with drivers heading in the right direction.,"Roadie is the first on-the-way delivery network. The app-based community utilizes unused capacity in passenger vehicles, connecting people with stuff to send with drivers already heading in that direction. Simply put, Roadie is a faster, cheaper, friendlier way to get your goods, no matter its shape or size, from where it is to where it needs to be. The Roadie app enables efficient, low-cost delivery for senders and rewards drivers for trips they were already taking, offering members of the community a variety of benefits including free roadside assistance, roadside discounts, and tax write-offs on miles they were already driving.",https://www.linkedin.com/company/roadie-inc,,https://twitter.com/roadie,https://www.facebook.com/roadie/,"3,231"
Dreamlines,https://www.crunchbase.com/organization/dreamlines,http://www.dreamlines.com,"E-Commerce, Shipping, Transportation, Travel","Commerce and Shopping, Transportation, Travel and Tourism",Dreamlines is an online travel company that selling cruises.,"Founded in 2012, Dreamlines quickly became the biggest cruise portal in Europe. In 2013 and 2014. Dreamlines opened new offices in Amsterdam, Nice, Sao Paulo, Gold Coast and Moscow. Dreamlines is the fastest growing cruise portal worldwide and leading in the European market. With over 600 dedicated employees and operations in 12 countries on 5 Continents, Dreamlines serves customers in more countries than any other cruise portal. Dreamlines is the biggest cruise OTA outside the USA and is on its way to become the global market leader for selling cruises online. Dreamlines in-house developed GDS/CRM system is the tailor-made fit for the specific cruise industry demands, improving customer satisfaction while streamlining internal processes globally. The own tour operator business is providing unique cruise packages, created by the most experienced cruise experts, exclusively available at Dreamlines. ",https://www.linkedin.com/company/netvacation-gmbh,,https://twitter.com/dreamlines_de,https://www.facebook.com/Dreamlines/,"3,645"
Cargomatic,https://www.crunchbase.com/organization/cargomatic,http://cargomatic.com,"Logistics, Public Transportation, Shipping, Transportation",Transportation,Cargomatic is a platform for connecting local shippers and local truckers in real-time.,"Cargomatic is a real-time on-demand network for Local Truck Availability. Shippers can submit loads and instantly find nearby trucks to service their needs. Since launching in early 2014, Cargomatic has aided the expedition of tens of thousands of deliveries throughout California, Chicago, and metropolitan New York.",http://www.linkedin.com/company/cargomatic,,http://twitter.com/CargomaticHQ,http://www.facebook.com/Cargomatic,"4,062"
Darkstore,https://www.crunchbase.com/organization/darkstore,http://www.darkstore.com,"Delivery, E-Commerce, Logistics, Mobile, Retail, Shipping","Administrative Services, Commerce and Shopping, Mobile, Transportation",Darkstore is an on-demand delivery platform that enables accessible same-day delivery for e-commerce brands.,"Darkstore is an accessible same-day delivery option on every website that enables access to better products to make both people’s lives and the world a better place. All of their fulfillment locations support on-demand, same-day, and 2-day deliveries. Orders are automatically routed to the fulfillment location that provides the lowest rate for the delivery. Darkstore is located in the United States and it was founded in 2016.",https://www.linkedin.com/company/darkstore,,https://twitter.com/getdarkstore,https://www.facebook.com/getdarkstore/,"4,291"
ClearMetal,https://www.crunchbase.com/organization/clearmetal,https://www.clearmetal.com/,"Enterprise Software, Logistics, Shipping, Software, Supply Chain Management, Transportation","Software, Transportation",Leading Supply Chain & Logistics Solution Utilizing Continuous Delivery Experience  (CDX),"ClearMetal, Inc., based in San Francisco CA (USA), is a leader in the Continuous Delivery Experience (CDX), enabling supply chain organizations to optimize logistics and provide their customers with easy access to trusted, live information about their shipments. The ClearMetal CDX Platform uses proprietary machine learning algorithms to break free from static-visibility paradigms and make sense of supply chain data.  ClearMetal was founded by top software engineers, data scientists, and operations researchers from Stanford University, Google, and Silicon Valley and is funded by Eclipse Ventures, Prelude Ventures, Innovation Endeavors, NEA, SAP.io, Prologis, PSA Unboxed, DCLI, and the founders of GT Nexus, Navis, and Uber Freight.  For more information visit www.clearmetal.com.",https://www.linkedin.com/company/clearmetal,,https://twitter.com/ClearMetalInc,https://www.facebook.com/clearmetal/,"4,415"
Logixboard,https://www.crunchbase.com/organization/logixboard,https://logixboard.com/,"Enterprise Software, Freight Service, Logistics, SaaS, Shipping, Software, Transportation","Software, Transportation",Logixboard is a customer engagement software that helps companies better manage and control their freight operations.,"Logixboard is a cloud platform transforming how the $2 trillion freight forwarding industry operates. Firms currently use paper, spreadsheets, and email to track their customers’ shipments and provide visibility to shippers. They are encumbered by low-tech, hard-to-use solutions that are inefficient and costly.   Logixboard's platform integrates with existing back-office applications and serves as a digital customer engagement layer, empowering freight forwarders to do their work more efficiently. It helps companies better manage and control their freight operations.",https://www.linkedin.com/company/28149566/admin/,,https://twitter.com/logixboard,,"4,605"
EasyPost,https://www.crunchbase.com/organization/easypost,http://www.easypost.com,"Delivery, E-Commerce, Logistics, Shipping","Administrative Services, Commerce and Shopping, Transportation",EasyPost provides a simple postage API that allows developers to quickly and painlessly integrate shipping into any e-commerce application.,"EasyPost is the simple shipping API that allows users to buy postage labels, check rates, verify an address, track your shipments, and more with all of the major shipping companies, including USPS, UPS, and FedEx.",http://www.linkedin.com/company/easypost,,http://twitter.com/easypost,http://www.facebook.com/easypostco,"5,512"
uShip,https://www.crunchbase.com/organization/uship,http://www.uship.com,"Freight Service, Marketplace, Shipping","Commerce and Shopping, Transportation","uShip is online transport marketplace primarily serving the freight, household goods, and vehicle shipping markets.","uShip makes it quick, easy, and affordable to ship large or bulky items. From cars to cranes and furniture to freight, our straightforward and transparent platform helps people, businesses, e-commerce sellers, and multinational logistics companies ship with greater speed and efficiency. Launched in 2004, uShip is based in Austin, Texas.",https://www.linkedin.com/company/uship,,http://twitter.com/uShip,http://www.facebook.com/uShip,"6,357"
ShipHawk,https://www.crunchbase.com/organization/shiphawk,http://shiphawk.com,"Logistics, SaaS, Shipping, Software, Transportation","Software, Transportation",ShipHawk is the premier packing and shipping software for ERP connected companies.,"Headquartered in Santa Barbara, Calif., ShipHawk is shipping software for high volume shippers. Most businesses spend a ton of time and money trying to ship orders more efficiently. ShipHawk’s shipping software helps automate order fulfillment and eliminate worker decisions so businesses can take control of their warehouse operations. To learn more about ShipHawk, please visit https://shiphawk.com.",http://www.linkedin.com/company/hawk-applications-corp,,http://twitter.com/ShipHawk,http://www.facebook.com/shiphawk,"6,424"
Roambee,https://www.crunchbase.com/organization/roambee-corporation,http://www.roambee.com,"Asset Management, Internet of Things, Logistics, Real Time, SaaS, Shipping, Supply Chain Management","Financial Services, Internet Services, Other, Software, Transportation","Roambee delivers enterprise-class IoT with on-demand, worldwide real-time location & condition monitoring for shipments and in-field assets.","Roambee provides a reliable and cost-effective end-to-end service to track shipments and their condition in real time. Within minutes customers, regardless of the industry, can access information about shipments and their in-transit condition to avoid loss, improve operational efficiency and save money. Roambee brings an unheard of simplicity in accessing actionable information in real time with insights and foresights through a combination of its wireless sensor devices and its cloud based intelligence platform for end-to-end tracking. In short, Roambee puts customers in control of their shipments without any upfront investments in hardware and software.  Headquartered in Santa Clara, CA, Roambee has an impressive list of customers spanning a variety of industries including pharmaceuticals, retail, food & beverages and consumer electronics, among others.",https://www.linkedin.com/company/roambee,,https://twitter.com/roam_bee,https://www.facebook.com/roambee,"6,544"
Haven,https://www.crunchbase.com/organization/haven,https://haveninc.com/,"Logistics, Shipping, Software, Supply Chain Management, Transportation","Software, Transportation",Haven is a logistics automation software for commodity producers and their customers.,"Haven builds software for commodity producers, traders, and their customers who need to save time managing complex international logistics. Its software automates trade, enables collaboration, and provides detailed visibility into a shipper’s supply chain. It was founded in 2014 and is based in San Francisco, California.",https://www.linkedin.com/company/haven-tms/,,https://twitter.com/HavenInc,https://www.facebook.com/haven.tms/,"7,517"
Emerge,https://www.crunchbase.com/organization/emerge-4695,http://emergetms.com,"Logistics, Shipping, Software, Travel","Software, Transportation, Travel and Tourism",Emerge is web-based truckload management system that connects shippers and their partners when executing full truckload transactions.,"Emerge is web-based truckload management system that connects shippers and their partners when executing full truckload transactions. Its system includes quote management, real-time tracking, real-time chat, analytics, history, and automated lane/repeat shipment creation. Emerge is built and maintained by industry experts that understand the pain points of working in freight and logistics. It was founded in 2017 and is based in Scottsdale, Arizona.",https://www.linkedin.com/company/emergetms/,,https://twitter.com/emergetms,https://www.facebook.com/emergetmssoftware/,"7,759"
Flexport,https://www.crunchbase.com/organization/flexport,https://www.flexport.com/,"Freight Service, Logistics, SaaS, Shipping, Software, Supply Chain Management","Software, Transportation",Flexport is a full-service global freight forwarder and logistics platform using modern software to fix the user experience in global trade.,"Flexport is a full-service global freight forwarder and logistics platform using modern software to fix the user experience in global trade. The platform arranges goods to be transported and tracks the inventory in real-time in orders carried by the ocean, air, and road freight, enabling logistics companies to optimize transportation routes and inventory management. It is a licensed customs brokerage and freight forwarder built around a modern web application. Its freight service includes an online dashboard for businesses to easily understand, purchase, manage, and track the services required for global trade. Its team of logistics experts lets focus on core business by ensuring goods arrive at fulfillment/distribution centers on time and at the lowest cost. Flexport's mission is to fix the user experience in global trade and bring the world free trade through technology. The company was founded in 2013 by Ryan Petersen and is based in San Francisco, California.",http://www.linkedin.com/company/flexport,Unicorn,http://twitter.com/flexport,http://www.facebook.com/flexportinc,"8,377"
PayCargo,https://www.crunchbase.com/organization/paycargo,https://www.paycargo.com,"Electronics, Logistics, Payments, Shipping, Software","Consumer Electronics, Financial Services, Hardware, Payments, Software, Transportation",PayCargo is an online payment settlement system for the Global Freight Maritime industry.,"PayCargo is a B2B online payment platform for the freight and cargo industries. By automating the payments process, PayCargo allows significant efficiencies by reducing processing costs, delays and headaches generally involved with freight payments. No more checks or costly wires. Pay your vendors via PayCargo and get your cargo released within the hour (Same-day release vendors only). PayCargo is the number one financial platform for moving money and vital remittance information between payers and vendors. PayCargo’s online solution allows you to move cargo quicker and reduce payment costs more than any other platform available. Our patented technology effortlessly registers your company so that you can immediately start making payments to your freight vendors. PayCargo has over 4,000 vendors in its network including major ocean carriers such as Hapag Lloyd and Hamburg Sud; air cargo providers like Air France, LAN Cargo, Swissport, Air General, and Total Air; and hundreds of terminals and CFS stations. Over 1,000 of these vendors release the cargo within an hour after receiving the “Payment Approval” alert from PayCargo. All other vendors release cargo no later than the next morning. For a more secure, efficient way to reduce costs associated with payment processing and to eliminate the traditional resource-intensive system of requesting, printing, mailing and delivering checks, wire transfers or cash, join other leading freight shipping companies and sign up with PayCargo today. PayCargo, we make it as easy as Ship, Click & Pay.",https://www.linkedin.com/company/paycargo/,,https://www.twitter.com/paycargo,https://www.facebook.com/paycargo/,"8,698"
Passport,https://www.crunchbase.com/organization/passport,http://passportshipping.com/,"E-Commerce, Logistics, Shipping, Supply Chain Management","Commerce and Shopping, Transportation",Passport is an international shipping carrier for eCommerce companies and their 3PLs.,"Passport is building the best international shipping carrier for eCommerce companies and their 3PLs. The company offers door-to-door tracking on all packages and one point of contact system. Its focus is on lowering the Total Cost of Shipping by building a great experience for retailers and consumers. The company was founded in 2017 and is based in San Francisco, California.",https://www.linkedin.com/company/passportglobal/,,https://twitter.com/shipwithlove,,"8,953"
Veho,https://www.crunchbase.com/organization/veho-technologies,http://shipveho.com/,"Delivery, E-Commerce, Information Technology, Internet, Last Mile Transportation, Packaging Services, Same Day Delivery, Shipping","Administrative Services, Commerce and Shopping, Information Technology, Internet Services, Transportation",Veho is an end-to-end parcel delivery carrier for e-commerce companies.,"Veho is an end-to-end parcel delivery carrier for e-commerce companies. It is powered by next-generation technology and final mile crowdsourcing. The company was founded in 2016 and is headquartered in Boulder, Colorado.",https://www.linkedin.com/company/veho-technologies,,https://twitter.com/shipveho,,"9,562"
Nautilus Labs,https://www.crunchbase.com/organization/nautilus-labs-2,https://nautiluslabs.co/,"Analytics, Artificial Intelligence, Big Data, Machine Learning, Marine Transportation, Shipping","Artificial Intelligence, Data and Analytics, Science and Engineering, Software, Transportation",Nautilus is building artificial intelligence to advance the efficiency of ocean commerce.,"Nautilus is building artificial intelligence to advance the efficiency of ocean commerce. We deliver technology to help shipping companies minimize fuel consumption, maximize operational efficiency, and optimize fleet performance. By arming ship owners and operators with real-time predictive decision support, Nautilus is reducing greenhouse gas emissions and making global trade sustainable.",https://www.linkedin.com/company/nautilus-labs-inc.,,https://www.twitter.com/nautiluslabs1,https://www.facebook.com/nautiluslabsinc,"10,411"
New York Shipping Exchange,https://www.crunchbase.com/organization/new-york-shipping-exchange-nyshex,https://www.nyshex.com/,"Logistics, Shipping, Software, Supply Chain Management, Transportation","Software, Transportation",New York Shipping Exchange is enabling the transformation of the container shipping industry.,"New York Shipping Exchange enables the transformation of the container shipping industry through two innovations: a new standardized freight contract and a new way to trade freight digitally. The company is supporting the transformation of container shipping by solving inefficiencies associated with booking downfalls and shipment rollings. They determined to eliminate the distrust between shippers and carriers that has been created by the lack of accountability in ocean contracts. It was founded in 2014 and headquartered in New York, United States.",https://www.linkedin.com/company/new-york-shipping-exchange-nyshex-/,,https://twitter.com/nyshex,https://www.facebook.com/NYSHEX/,"10,701"
Fleet,https://www.crunchbase.com/organization/shipstr,http://www.tryfleet.com,"Logistics, Shipping, Supply Chain Management",Transportation,Fleet provides an online platform that businesses use to book and manage transportation for international freight.,"Previously known as Shipstr, Fleet is efficiently streamlining the commercial shipping industry through a cloud-based platform.  Fleet provides a cloud-based platform that businesses can use to book transportation for international freight.    Fleet is the first platform to address the needs of shippers moving commercial freight overseas. Fleet provides instant quotes, improved decision making by showing provider lead times, ratings and reliability, direct access to all of the service providers, and a team room to communicate directly with service providers for status and view shipping documents.",https://www.linkedin.com/company/6404942?trk=prof-exp-company-name,,https://www.twitter.com/tryfleet,https://www.facebook.com/Fleet-Logistics-573068229489135/,"11,003"
ShipMonk,https://www.crunchbase.com/organization/shipmonk,https://www.shipmonk.com,"Logistics, SaaS, Shipping, Supply Chain Management, Warehousing","Software, Transportation",ShipMonk offers direct-to-consumer fulfillment and technology tools for e-commerce companies.,"ShipMonk is a provider of direct-to-consumer fulfillment and technology tools for e-commerce companies. Its tools are intended to provide personal and attentive fulfillment and inventory management technologies for today's global economy, enabling small and midsized companies to focus on building their brand and achieving growth. ShipMonk’s technology integrates with shopping cart and marketplace platforms like Shopify to import orders across sales channels, which are then processed at the company’s warehouse locations. The company was founded in 2014 and is headquartered in Fort Lauderdale, Florida.",https://www.linkedin.com/company/shipmonk,,https://www.twitter.com/theshipmonk,https://www.facebook.com/theshipmonk,"14,868"
Clarus Commerce,https://www.crunchbase.com/organization/clarus-marketing-group,http://www.claruscommerce.com/,"E-Commerce, Information Technology, Internet, Marketing, Shipping","Commerce and Shopping, Information Technology, Internet Services, Sales and Marketing, Transportation",Clarus Commerce creates and markets high-value subscription websites designed to save consumers time and money.,"Clarus is to create great products that strengthen our client’s business, build brand loyalty, and foster long-term, profitable relationships by enhancing the lives of the people who use them.",https://www.linkedin.com/company/clarus-commerce,,https://twitter.com/claruscommerce,https://www.facebook.com/ClarusCommerce,"16,276"
Shippabo,https://www.crunchbase.com/organization/shippabo-2,http://www.shippabo.com,"E-Commerce, Enterprise Applications, SaaS, Shipping, Transportation","Apps, Commerce and Shopping, Software, Transportation",Shippabo is an ocean freight booking & managing application that provide shippers better visibility & automation,"Shippabo is an online platform that provides its users with shipping rates and shipment scheduling solutions. The platform offers freight forwarding, government filings, and trucking and drayage services to its users. It features online bookings, online custom bond purchases, real-time notifications, and shipment management. Shippabo was launched by Calvin Lo, Nina Luu, Wes Chien, and Sam Luu and is based in California.",https://www.linkedin.com/company/shippabo,,https://twitter.com/shippabo,,"17,904"
BlueX Trade,https://www.crunchbase.com/organization/bluex-trade,https://www.bluextrade.com/,"FinTech, Freight Service, Shipping, Supply Chain Management","Financial Services, Transportation",BlueX tech-enable ocean carriers and connects their shippers to increase logistics transparency.,"BlueX is a B2B freightech platform that tech-enables carriers (like Evergreen and Yang Ming) and connects their shippers to a digital spot market with dynamic pricing and integrates best-in-class trade services (i.e. insurance, customs, financing, trucking) in a seamless experience.",https://www.linkedin.com/company/bluex-trade/,,https://twitter.com/BluexTrade,https://www.facebook.com/bluextrade,"18,091"
WAVE BL,https://www.crunchbase.com/organization/wave-bl,http://www.wavebl.com/,"Blockchain, Cryptocurrency, Financial Services, FinTech, Shipping, Supply Chain Management, Trading Platform","Financial Services, Lending and Investments, Other, Payments, Software, Transportation",Digital Document Courier,"WAVE BL is a digital courier platform that mirrors the traditional process for transferring original paper documents ⁠— electronically. Our solution enables instant, encrypted and authenticated transfer of Bills of Lading and other unique digital documents. WAVE BL's blockchain-based platform is designed to meet the needs of every member along the supply chain, from the smallest importer to the largest shipping carriers and banks. WAVE BL's mission is to create a paperless world. Paper is pricey, slow and exposed to risk of forgery and loss. Using digital documents reduces the cost of doing business, bolsters innovation and increases efficiency, security, and reliability.",https://www.linkedin.com/company/wavebl,,https://twitter.com/wavebl,,"19,142"
Ash & Erie,https://www.crunchbase.com/organization/ash-anvil,https://ashanderie.com/,"Fashion, Manufacturing, Shipping","Clothing and Apparel, Design, Manufacturing, Transportation","Ash & Erie is an apparel company that designs, manufactures, and sells everyday clothes for shorter guys.","Ash & Erie is an apparel company that designs, manufactures, and sells everyday clothes for shorter guys. Ash & Erie offers better fit with free shipping, exchanges, and returns.",https://www.linkedin.com/company/ash-&-anvil/,,https://twitter.com/ashanderie,https://www.facebook.com/ashanderie/,"20,090"
Genco Shipping Trading,https://www.crunchbase.com/organization/genco-shipping-trading,http://www.gencoshipping.com/,"Professional Services, Shipping, Trading Platform","Financial Services, Lending and Investments, Other, Transportation",Genco Shipping & Trading Limited is an international ship owning company.,"Genco Shipping & Trading Limited is an international ship owning company. We transport iron ore, coal, grain, steel products and other drybulk cargoes along worldwide shipping routes. Their wholly owned modern fleet of dry cargo vessels consists of Panamax, Handymax and Handysize vessels that provide an essential link in international trade. Genco Shipping Trading is a global industry and Genco Shipping & Trading Limited is very well placed to serve it professionally and competitively",,,,,"21,130"
Mercado Labs,https://www.crunchbase.com/organization/mercado-labs,http://www.mercadolabs.com,"Freight Service, Information Technology, Logistics, SaaS, Shipping, Software","Information Technology, Software, Transportation",Mercado is a cloud-based platform that helps businesses to connect to everyone involved in their supply chain.,"Mercado is a supply chain company that features a cloud-based platform that helps businesses to connect to everyone involved in their supply chain. Its platform connects teams, business departments, suppliers, partners, and service providers. The company was founded in 2018 and headquartered in Dallas, Texas.",https://www.linkedin.com/company/mercadolabs/about/,,https://twitter.com/mercadolabs,https://www.facebook.com/mercadolabs/,"21,506"
FlavorCloud,https://www.crunchbase.com/organization/flavorcloud,http://FlavorCloud.com,"B2B, E-Commerce, Logistics, Retail Technology, Shipping, Supply Chain Management, Transportation","Commerce and Shopping, Hardware, Other, Software, Transportation",FlavorCloud makes international shipping easy and affordable for e-commerce.,"FlavorCloud makes international shipping easy and affordable. It provides a service that integrates directly into shopping carts of retailers offering a one-click international checkout and friction-free experience all the way through delivery.FlavorCloud automates a deeply fragmented, antiquated, and opaque global trade and logistics industry that is a nightmare for retailers and consumers alike.",https://www.linkedin.com/company/flavorcloud/,,https://twitter.com/shipflavorcloud,https://www.facebook.com/ShipFlavorCloud/,"22,266"
