Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
Strava,https://www.crunchbase.com/organization/strava,http://www.strava.com,"Fitness, Internet, Mobile, Social Network, Sports","Internet Services, Mobile, Sports","Strava is an online network where runners and cyclists can record their activities, compare performance, and compete with their community.","Strava is an online network where runners and cyclists can record their activities, compare performance, and compete with their community. Founded in 2009, millions of athletes have joined Strava for the competition and camaraderie found in tracking and sharing their fitness activities. The company’s free mobile apps and website help members discover and plan workouts, record and share activities, and analyze and compare performance. Strava’s ability to connect athletes around the world makes fitness a more social experience, providing extra motivation even when training alone.",https://www.linkedin.com/company/strava-inc./,Unicorn,http://twitter.com/strava,http://www.facebook.com/Strava,245
BuzzFeed,https://www.crunchbase.com/organization/buzzfeed,https://www.buzzfeed.com,"Advertising, Digital Entertainment, Internet, Journalism, News, Publishing, Social, Social News, Video","Advertising, Community and Lifestyle, Content and Publishing, Internet Services, Media and Entertainment, Sales and Marketing, Video",BuzzFeed is a cross-platform digital media company delivering news and entertainment content to a global audience.,"BuzzFeed is a news and entertainment company that is redefining online advertising with its social, content-driven publishing technology. BuzzFeed provides the most shareable breaking news, original reporting, entertainment, and video across the social web to its global audience of more than 200M. It covers breaking news, produces original video, and creates content that people want to share on the web. BuzzFeed was founded in 2006 by Jonah Peretti and John Johnson. It is headquartered in New York, N.Y.",http://www.linkedin.com/company/buzzfeed,Unicorn,https://twitter.com/buzzfeed,http://www.facebook.com/buzzfeed,263
Nextdoor,https://www.crunchbase.com/organization/nextdoor,http://nextdoor.com,"Communities, Internet, Mobile Apps, Private Social Networking, Social Media","Apps, Community and Lifestyle, Internet Services, Media and Entertainment, Mobile, Software","Nextdoor is where neighbors come together for trusted connections and the exchange of helpful information, goods and services.","Nextdoor connects neighbors to each other — and to everything nearby: Local businesses, services, news updates, recommendations and stuff for sale from the people down the block. We believe by bringing neighbors together, we can cultivate a kinder world where everyone has a neighborhood they can rely on. Building connections in the real world is a universal human need. That truth, and the reality that neighborhoods are among the most important communities in our lives, have been guiding principles for Nextdoor since the beginning. Today, neighbors rely on Nextdoor to tap into their neighborhoods around the world, including the United States, the United Kingdom, Germany, France, the Netherlands, Italy, Spain, Sweden, Denmark, Australia and Canada, with many more to come.    Nextdoor is a privately-held company based in San Francisco with backing from prominent investors including Benchmark, Shasta Ventures, Greylock Partners, Kleiner Perkins, Riverwood Capital, Bond, Axel Springer, Comcast Ventures and others. For additional information and images: nextdoor.com/newsroom.",https://www.linkedin.com/company/nextdoor-com,Unicorn,http://twitter.com/nextdoor,http://www.facebook.com/nextdoor,266
Remote,https://www.crunchbase.com/organization/remote-d596,https://www.remote.com,"Financial Services, Human Resources, Internet, Payments, Recruiting, Software","Administrative Services, Financial Services, Internet Services, Payments, Professional Services, Software","Remote offers international payroll, benefits, and compliance services for distributed employees and contractors.","Remote offers international payroll, benefits, and compliance services for distributed employees and contractors. Remote takes care of global payroll, benefits, compliance and taxes, so businesses can focus on people.",https://www.linkedin.com/company/remote.com/,,https://www.twitter.com/remote,https://www.facebook.com/remote/,280
Thumbtack,https://www.crunchbase.com/organization/thumbtack,https://www.thumbtack.com,"Internet, Marketplace, Professional Services, Service Industry","Commerce and Shopping, Internet Services, Other",Thumbtack is an online marketplace that connects millions of people with local professionals for their projects.,"Thumbtack is an online marketplace that connects millions of people with local professionals for their projects. It operates platform where people can hire talents and professionals like instructors, painters, photographers, and many more. Founded in 2008 and headquartered in San Francisco, Thumbtack has raised more than $275 million from Sequoia Capital, Tiger Global Management, Javelin Investment Partners, Baillie Gifford, and Google Capital.",https://www.linkedin.com/company/thumbtack-inc.,Unicorn,https://twitter.com/thumbtack,https://www.facebook.com/Thumbtack,288
SimilarWeb,https://www.crunchbase.com/organization/similarweb,http://www.similarweb.com,"Analytics, Artificial Intelligence, Business Intelligence, Internet, Market Research","Artificial Intelligence, Data and Analytics, Design, Internet Services, Science and Engineering, Software",SimilarWeb offers an AI-based market intelligence platform that helps monitor web and mobile app traffic.,"SimilarWeb offers an AI-based market intelligence platform that helps monitor web and mobile app traffic. The company gives a global multi-device market intelligence to understand, track, and grow digital market share. It allows the user to gain insight into any website's statistics and strategy. SimilarWeb was founded in 2007 and headquartered in New York, it has offices in Israel, the UK, France, Japan, and Australia.",http://www.linkedin.com/company/similarweb,Emerging Unicorn,http://twitter.com/SimilarWeb,http://www.facebook.com/pages/SimilarWeb/171738362968027,309
Citizen,https://www.crunchbase.com/organization/citizen-d7ce,https://www.citizen.com,"Apps, Internet, News, Public Safety","Apps, Content and Publishing, Government and Military, Internet Services, Media and Entertainment, Software",Citizen is a free mobile application that notifies its users with safety alerts and real-time incident updates.,"Citizen is a free mobile application that notifies its users with safety alerts and real-time incident updates. It is a powerful force for good that has already evacuated people from burning buildings, diverted school buses from nearby terrorist attacks, and, in one instance, led to the rescue of a one-year-old boy from a stolen car.  It is a truly unique proposition that provides you with alerts from 911 data that until now has never been made available to the public. The alerts are accompanied by live stories, real-time updates, and user-generated content to provide you with the information you need so you know what’s happening around you rather than having to wonder why police are on your corner or there are helicopters above you. Today, over a million people across the United States have downloaded the app and use it to keep themselves, their families, and their friends safe.  Emergency services and community activists alike hail the app as a ground-breaking development in personal and community safety. Over 1 million New Yorkers have citizens, and the app has seen similar growth, usage, and engagement in LA, SF, Philadelphia, and Baltimore.  The company was founded in 2017 and based in New York City, New York.",https://www.linkedin.com/company/citizen.com/,,https://twitter.com/citizenapp,https://www.facebook.com/CitizenApp/,313
Calendly,https://www.crunchbase.com/organization/calendly,https://calendly.com,"Information Technology, Internet, Scheduling, Software","Information Technology, Internet Services, Software",Calendly takes the work out of meetings so you can accomplish more.,"Calendly is simple, beautiful scheduling software that delights customers and makes life easy for business professionals. Calendly users sell more, sell faster and provide high-quality service by eliminating email and phone tag for scheduling meetings and appointments. We're committed to creating the most elegant, frustration-free scheduling experience possible, so you can save time, impress your contacts and say goodbye to busywork.",,,http://twitter.com/calendly,http://www.facebook.com/Calendly,317
Betterment,https://www.crunchbase.com/organization/betterment,http://www.betterment.com,"Finance, Financial Services, FinTech, Impact Investing, Internet","Financial Services, Internet Services, Lending and Investments","Betterment is a goal-based online investment company, delivering personalized financial advice paired with low fees and customer experience.","Betterment is a smart automated investing service that provides optimized investment returns for individual, IRA, ROTH IRA, and rollover 401(k) accounts. Its technology enables users to manage their investments in a customized, diversified portfolio. Charging a management fee of 0.25%, the company enables users to access, view, share, and review their portfolio’s activities as well as deposit and withdraw money from anywhere, anytime. Betterments products also include Tax Loss Harvesting, a program that works to offset taxes on both gains and income; and RetireGuide, a series of online surveys to enable users to determine the success of their long-term financial goals.",http://www.linkedin.com/company/betterment,Emerging Unicorn,http://twitter.com/betterment,http://www.facebook.com/betterment,326
Birchbox,https://www.crunchbase.com/organization/birchbox,http://www.birchbox.com,"Beauty, E-Commerce, E-Commerce Platforms, Internet","Commerce and Shopping, Consumer Goods, Internet Services",Birchbox is a New York-based online subscription service that specializes in makeup and other beauty related products.,"Launched in 2010, Birchbox is the discovery commerce platform redefining the retail process by offering consumers a personalized way to discover, sample, shop, and learn about the best products and brands available.  Birchbox members have first-touch experiences with products each month and access to educational content to help them get the most out of their products.  Top brands like Kiehl’s, Benefit, Deborah Lippmann, and Stila have partnered with Birchbox.",http://www.linkedin.com/company/birchbox,,http://twitter.com/birchbox,http://www.facebook.com/birchbox,328
Flockjay,https://www.crunchbase.com/organization/flockjay,https://flockjay.com,"Communities, Education, Internet, Sales, Training","Community and Lifestyle, Education, Internet Services, Sales and Marketing",Flockjay is an online academy that empowers job seekers with the tools and training they need to break into tech.,Flockjay connects startups with sales professionals and educates job seekers through remote learning. Flockjay provides training and support for in-demand tech jobs and provides final round interviews for high-paying jobs at top companies. The company's mission is to make tech accessible for people from underrepresented communities.,https://www.linkedin.com/company/flockjay/,,https://twitter.com/flockjayschool,https://facebook.com/flockjayschool,376
Vercel,https://www.crunchbase.com/organization/vercel,https://vercel.com,"Apps, Developer Platform, Developer Tools, Information Technology, Internet, Mobile Apps, Software","Apps, Information Technology, Internet Services, Mobile, Software","Vercel is a platform that enables users to develop, preview, and ship Jamstack sites.","Vercel provides a cloud platform that optimizes the entire development and deployment experience for frontend teams. Vercel is the company behind Next.js, a React framework chosen by enterprises and a key technology in the Jamstack architecture (JavaScript / APIs / Markup). Jamstack is focusing on separating the frontend from the back-end with new abstraction methods that favor an improved developer experience and site performance. Vercel’s software development workflow and deployment platform are designed to help frontend developers improve their work environment and therefore increase the performance of sites. The platform was created by the same team that developed the open-source, front-end development web framework Next.js, which Vercel supports. The company was founded in 2015 and is headquartered in San Francisco, California.",https://www.linkedin.com/company/vercel/,,https://twitter.com/vercel,https://www.facebook.com/VercelHQ/,386
Bold Penguin,https://www.crunchbase.com/organization/bold-penguin,http://boldpenguin.com/,"Commercial, Insurance, InsurTech, Internet, Software","Financial Services, Internet Services, Other, Software","Bold Penguin is a commercial insurance exchange that connects customers, agents, and carriers to match the right quote in record time.","Bold Penguin is a commercial insurance exchange that connects customers, agents, and carriers to match the right quote in record time. With a heavy focus on the agents, Bold Penguin pushes the boundaries of user experience for businesses, an easy tool for agents, and a streamlined process of underwriting for carriers. The company operates an Exchange which utilizes a set of solutions to identify, triage, quote, and bind commercial insurance in a highly efficient and tech-enabled way. It plans to deliver on the platform enhancements which include more flexibility in how the core technology is leveraged by enterprise customers, expanding in excess and surplus lines. The Company offers a streamlined process of underwriting for carriers in commercial property and casualty insurance services. Bold Penguin was founded in 2016 and is headquartered in Columbus, Ohio, USA.",https://www.linkedin.com/company/bold-penguin,,https://www.twitter.com/bold_penguin,https://www.facebook.com/boldpenguin,387
Andela,https://www.crunchbase.com/organization/andela,https://andela.com/,"B2B, Consulting, Human Resources, Information Technology, Internet, Recruiting, Small and Medium Businesses, Software, Training","Administrative Services, Education, Information Technology, Internet Services, Other, Professional Services, Software",Andela is a global talent network that connects companies with engineering talent in emerging markets.,"Andela is a global talent network that connects companies with engineering talent in emerging markets. Hundreds of leading companies like GitHub, Cloudflare, and ViacomCBS leverage Andela to scale their engineering teams quickly and cost-effectively. A distributed organization spanning four continents, Andela is backed by investors including Generation Investment Management, Chan Zuckerberg Initiative, Spark Capital, and Google Ventures.",https://www.linkedin.com/company/andela/,Emerging Unicorn,https://twitter.com/andela,http://www.facebook.com/thisisandela/info,401
Rover,https://www.crunchbase.com/organization/rover-com,http://www.rover.com,"Consumer, Internet, Pet","Community and Lifestyle, Internet Services, Other",Rover is the nation’s largest network of loving and trustworthy pet sitters and dog walkers.,"Rover.com connects pet parents with the nation’s largest network of loving and trustworthy pet sitters and dog walkers. Through Rover, pet parents can discover, book, and manage personalized care for their dogs, including pet sitting, dog walking, in-home dog boarding, and doggy day care. Founded on the belief that everyone should have the opportunity to experience the unconditional love of a dog, Rover improves and simplifies life for pet parents and the dogs they love.",http://www.linkedin.com/company/rover-com,Emerging Unicorn,http://twitter.com/roverdotcom,https://www.facebook.com/RoverDotCom/,402
Squarespace,https://www.crunchbase.com/organization/squarespace,http://www.squarespace.com,"Blogging Platforms, Content, Internet, SaaS, Software, Web Design","Content and Publishing, Design, Internet Services, Media and Entertainment, Software","Squarespace is the all-in-one platform for websites, domains, online stores, marketing tools and scheduling.","Squarespace is the all-in-one platform for websites, domains, online stores, marketing tools and scheduling, which entrepreneurs, creatives, and professionals use to build a beautiful presence and maintain their brands online.",http://www.linkedin.com/company/squarespace,Unicorn,http://twitter.com/squarespace,https://www.facebook.com/squarespace,416
G2,https://www.crunchbase.com/organization/g2-crowd,https://www.g2.com/,"B2B, Business Intelligence, CRM, Enterprise Software, Internet, Marketing Automation, Software","Data and Analytics, Information Technology, Internet Services, Other, Sales and Marketing, Software",G2 is a platform to share business software reviews in real-time.,"G2 is a platform to share business software reviews in real-time. It leverages more than 425,000 user reviews to drive better purchasing decisions. G2 is used by business professionals, buyers, investors, and analysts to select the best software and services based on peer reviews and synthesized social data. The company was founded in 2012 and is based out of Chicago, Illinois.",https://www.linkedin.com/company/g2dotcom/,Emerging Unicorn,https://twitter.com/g2crowd,https://www.facebook.com/G2dotcom,429
Self Financial,https://www.crunchbase.com/organization/self-lender,https://www.self.inc,"Financial Services, FinTech, Internet, Personal Finance","Financial Services, Internet Services",Self Financial is a venture-backed fintech startup that helps customers build credit and save money.,"Self Financial is a venture-backed fintech startup that helps customers build credit and save money. It provides tools necessary for building on-time payment history and responsible use of credit, in collaboration with issuing banks.s services are for those who are new to credit or who might not have access to traditional financial products. It offers Self Credit Builder Account to help consumers build both credit and savings without relying on credit history and Self Visa Credit Card, a card that helps existing customers build their security deposit in instalments. Self Financial is formerly known as Self Lender. The startup was founded by Conor Swanson and James Garvey in 2015 and is based in Austin, Texas.",http://www.linkedin.com/company/self-lender,,http://twitter.com/SelfLender,http://www.facebook.com/SelfLender,459
Payoneer,https://www.crunchbase.com/organization/payoneer,http://www.payoneer.com,"B2B, E-Commerce, Finance, Financial Services, FinTech, Internet, Mobile, Payments","Commerce and Shopping, Financial Services, Internet Services, Mobile, Other, Payments","Payoneer empowers global commerce by connecting businesses, professionals, countries and currencies with its cross-border payment platform.","Payoneer empowers global commerce by connecting businesses, professionals, countries and currencies with its innovative cross-border payments platform. In today's borderless digital world, Payoneer enables millions of businesses and professionals from more than 200 countries to reach new audiences by facilitating seamless, cross-border payments. Additionally, thousands of leading corporations including Google, Airbnb, Elance-oDesk and Getty Images rely on Payoneer's mass payout services. With Payoneer's fast, flexible, secure and low-cost solutions, businesses and professionals in both developed and emerging markets can now pay and get paid globally as easily as they do locally. Founded in 2005 and based in New York, Payoneer is venture-backed, profitable and ranked in the top 100 of Inc. 5000's Financial Services companies.",http://www.linkedin.com/company/payoneer,,http://twitter.com/payoneer,http://www.facebook.com/Payoneer,460
Redfin,https://www.crunchbase.com/organization/redfin,http://www.redfin.com/,"Internet, Property Management, Real Estate","Internet Services, Real Estate",Redfin is a provider of real estate search and brokerage services through a combination of real estate web platforms accessible to agents.,"Redfin is a provider of real estate search and brokerage services through a combination of real estate web platforms accessible to agents. It represents people buying and selling homes and features all of the broker-listed homes for sale, as well as for-sale-by-owner properties. Its real estate agents work with the company's team of engineers to create tools that make the buying and selling process easier. On their site, Redfin combines MLS listing information with historical data into a single map. Customers can search for homes by neighborhood, city, zip code, MLS number or school zone, and can refine results using detailed parameters like price and number of beds or baths.  The company was founded in 2004 by David Eraker, Michael Dougherty, and Dave Selinger, and is based in Seattle, Washington.",http://www.linkedin.com/company/redfin,,http://www.twitter.com/Redfin/,http://www.facebook.com/redfin,462
NerdWallet,https://www.crunchbase.com/organization/nerdwallet,http://www.nerdwallet.com,"Advice, Consumer, Internet, Personal Finance","Financial Services, Internet Services, Media and Entertainment, Other",NerdWallet provides clarity for all of life’s financial decisions thru their finance website and app.,"NerdWallet provides clarity for all of life’s financial decisions thru their finance website and app. NerdWallet provides consumers with personalized, unbiased advice so they can make smart money moves. From finding the best credit card to buying a house to investing their next dollar, and more, NerdWallet is there to help consumers make financial decisions with confidence. Consumers have free access to our expert content, tools, and tailored advice that help them stay on top of their finances, and save them time and money, giving them the freedom to do more.  Headquartered in San Francisco, they have more than 300 passionate ""Nerds"" and $100 million in capital from IVP, RRE Ventures, iGlobe Partners, and Silicon Valley Bank. They've also been named one of SF Business Times's ""Best Places to Work"" and offer world-class benefits, competitive compensation packages, flexible vacations, and great perks such as catered meals, and enrichment stipend, and dedicated time for volunteering.",https://www.linkedin.com/company/nerdwallet,Emerging Unicorn,http://twitter.com/NerdWallet,http://www.facebook.com/nerdwallet,464
Figma,https://www.crunchbase.com/organization/figma,http://figma.com,"Developer Tools, Graphic Design, Internet, Product Design, Software, UX Design, Web Design","Design, Internet Services, Software",Figma is a collaborative interface design tool that enables the entire team’s design process to happen in one online tool.,"Figma is a professional-grade online tool created specifically for interface design and enable product teams to create, test, and ship designs. In addition to interface design, customers are using Figma for tasks like visual whiteboarding, diagramming and slide creation, as well as virtual design sprinting, city building, and Minecraft skin creation.",https://www.linkedin.com/company/figma,Unicorn,https://twitter.com/figmadesign,https://www.facebook.com/figmadesign/,474
Goldbelly,https://www.crunchbase.com/organization/goldbelly,https://www.goldbelly.com/,"E-Commerce, Food and Beverage, Internet, Online Portals","Commerce and Shopping, Food and Beverage, Internet Services",Goldbelly is an online platform for specialty food makers and artisans.,"Goldbelly is an online platform for specialty food makers and artisans. Goldbelly's online marketplace connects local food providers to eaters and sources iconic, regional, and local foods from all kinds of cuisines across the country with tools for ordering and doorstep delivery, allowing small businesses to reach new customers and grow their revenue.",https://www.linkedin.com/company/goldbelly/,,https://twitter.com/goldbelly,https://www.facebook.com/Goldbelly/,489
Grove Collaborative,https://www.crunchbase.com/organization/epantry-llc,http://www.grove.co/,"Consumer Goods, E-Commerce, Internet, Retail, Sustainability","Commerce and Shopping, Consumer Goods, Internet Services, Sustainability",Grove Collaborative offers a direct-to-consumer ecommerce platform for natural home and personal care products.,"Grove Collaborative is an e-commerce company that offers a direct-to-consumer e-commerce platform for natural home and personal care products. It helps people create their best version of home with ease and enjoyment. The company was founded in 2012 and headquartered in San Francisco, California.",https://www.linkedin.com/company/grove-collaborative/,Unicorn,http://twitter.com/grovecollab,http://www.facebook.com/grovecollab/,494
Pipe,https://www.crunchbase.com/organization/pipe,http://www.pipe.com,"Finance, Financial Services, Internet, SaaS","Financial Services, Internet Services, Software",Pipe is the new way for SaaS companies to finance growth without equity dilution or venture debt.,Pipe provides a subscription financing platform enabling SaaS companies to obtain instant liquidity on their subscription contracts as an alternative to equity financing. Larger SaaS companies also use the company’s solution to offer flexible monthly or quarterly payment terms to customers.,https://www.linkedin.com/company/pipetechnologies/,,http://twitter.com/pipe,,496
Procore,https://www.crunchbase.com/organization/procore-technologies,http://www.procore.com,"Construction, Information Technology, Internet, Project Management, SaaS, Software","Administrative Services, Information Technology, Internet Services, Other, Real Estate, Software",Procore is a software company that provides cloud-based construction management software.,"Procore is a software company that provides cloud-based construction management software. It offers Procore, a cloud-based construction project management software solution to manage vital project data and Procore Mobile, a mobile construction application that enables users to review, create, edit, and share project data with team members from various locations. The company helps firms drastically increase project efficiency and accountability by streamlining and mobilizing project communications and documentation. Procore also provides Procore Drive, a document management platform with file upload and downloads that allows teams to share and collaborate on files without the impediments of FTP clients or other cumbersome file sharing solutions and CurrentSet, a drawing management application that organizes construction drawings into one master set and Procore Construction OS, a cohesive platform that connects people, applications, and devices to create a frictionless construction process. Its software manages various construction projects that include industrial plants, office buildings, apartment complexes, university facilities, retail centers, and more.  It was founded in 2003 and headquartered in Carpinteria, California.",https://www.linkedin.com/company/procore-technologies/,"Pledge 1%, Unicorn",http://twitter.com/procoretech,http://www.facebook.com/procore.tech,509
PubMatic,https://www.crunchbase.com/organization/pubmatic,http://www.pubmatic.com,"Advertising, Internet, Marketing Automation","Advertising, Internet Services, Sales and Marketing, Software",PubMatic is an automation solutions company for an open digital media industry.,"PubMatic is an automation solutions company for an open digital media industry. Featuring the leading omni-channel revenue automation platform for publishers and enterprise-grade programmatic tools for media buyers, PubMatic’s publisher-first approach enables advertisers to access premium inventory at scale. Processing nearly one trillion ad impressions per month, PubMatic has created a global infrastructure to activate meaningful connections between consumers, content and brands. Since 2006, PubMatic’s focus on data and technology innovation has fueled the growth of the programmatic industry as a whole. Headquartered in Redwood City, California, PubMatic operates 12 offices and nine data centers worldwide. PubMatic is a registered trademark of PubMatic, Inc. Other trademarks are the property of their respective owners.",http://www.linkedin.com/company/pubmatic,,http://twitter.com/PubMatic,http://www.facebook.com/PubMatic,512
Capchase,https://www.crunchbase.com/organization/capchase,http://www.capchase.com,"FinTech, Internet, Payments, SaaS","Financial Services, Internet Services, Payments, Software",Capchase helps SaaS companies finance the growth of their operations with cash tied up in future monthly payments.,Capchase helps SaaS companies finance the growth of their operations with cash tied up in future monthly payments.,https://www.linkedin.com/company/47593724/,,https://twitter.com/getcapchase,,520
