Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook
16 Mile Solutions,https://www.crunchbase.com/organization/16-mile-solutions,,"Computer, Enterprise Software, Information Technology, Software","Consumer Electronics, Hardware, Information Technology, Software","16 Mile Solutions, LLC develops electronic data interchange solutions. It offers 16 Mile OV, a hosted purchase order visibility software","16 Mile Solutions, LLC develops electronic data interchange solutions. It offers 16 Mile OV, a hosted purchase order visibility software solution for supply chain, communication, collaboration, and data exchange. The company offers its products for retail, transportation, logistics, quality, inspection, print and packaging, and financial sectors. 16 Mile Solutions, LLC was founded in 2006 and is based in Seattle, Washington.",,,,
1Efficiency,https://www.crunchbase.com/organization/1efficiency,http://www.1efficiency.com/,Computer,"Consumer Electronics, Hardware",1Efficiency offers an Energy Management product-suite for executives who own or manage properties and facilities.,"1Efficiency offers an Energy Management product-suite for executives who own or manage properties and facilities. 1Efficiency's products are easy to use and do not require any upfront cost or capital expense. The product-suite provides customers with complete automation and control over their utility related expenses for their building portfolio. With control, customers can launch initiatives that can result in 10-15% savings without any hardware or capital expense. Investment decisions on new projects can then be undertaken to maximize returns. The tool also offers Measurement & Verification capability to track savings and progress of sustainability goals.",,,https://twitter.com/1efficiency,https://www.facebook.com/1Efficiency/
20n,https://www.crunchbase.com/organization/20n,http://20n.com/,"Biotechnology, Computer, Health Care","Biotechnology, Consumer Electronics, Hardware, Health Care, Science and Engineering",A computational synthetic biology company.,"At 20n, They use algorithms to engineer microbes. Specifically, their algorithms engineer microbes to make chemicals. Like yeast produces alcohol during beer brewing, their engineered microbes will produce chemicals with therapeutic health and industrial biotech applications. The best illustration of this DARPA-backed technology is the bacteria They engineered to produce Paracetamol (also known as acetaminophen, and sold under the brand name Tylenol). Aside from this bacteria, there is no known natural way of producing acetaminophen. They are building data mining technology that will allow us to enable the bioproduction of a whole spectrum of valuable molecules. Below is the map of every chemical that can be made biologically, as discovered by 20n's algorithms.",https://www.linkedin.com/company/20n,,https://twitter.com/tweet20n,
248 SolidState,https://www.crunchbase.com/organization/248-solidstate,,"Computer, Enterprise Software, Information Technology, Software","Consumer Electronics, Hardware, Information Technology, Software","248 SolidState is a software company based in Rolling Hills Estates, California.","248 SolidState is a software company based in Rolling Hills Estates, California.",,,,
24Fundraiser.com,https://www.crunchbase.com/organization/24fundraiser-com,http://www.24Fundraiser.com,"Cloud Computing, Computer, Non Profit","Consumer Electronics, Hardware, Internet Services, Other, Software",24Fundraiser is an all-in-one online fundraising platform and cloud-based donor management system.,"24Fundraiser manages and promotes fundraising efforts via a simple, cloud-based donor management system that can be accessed from any computer, tablet or smart phone.  With this product, organizations no longer have to pay for multiple systems that perform limited functions. Instead, this flexible, multi-functional, all-in-one system allows them to increase their donor pool and fundraising dollars without increasing their fundraising costs or efforts.  24Fundraiser makes it simple to: • create a database of auction items, accept bids, and communicate with bidders; • sell, issue and manage tickets to events; • promote fund-raising efforts for a single cause; • boost a donor base through digital media; • manage and track donors, and  • accept payments. Why is this innovative? For those in the business of raising money (charities, political campaigns, religious organizations, etc.) 24 Fundraiser incorporates a myriad of value-added solutions into one simple platform. It makes it easy for contributors to make a donation or participate in an event. It expands an organization’s existing donor base by promoting events and opportunities through social media. It reduces event administration overhead by automating many event management and tracking functions.",,,http://twitter.com/24fundraiser,http://www.facebook.com/24Fundraiser
2D Inc,https://www.crunchbase.com/organization/2d-inc,https://www.2Dimensions.com,"Apps, Computer, Gaming, Internet, iOS, Mobile Apps, Software, Video Games","Apps, Consumer Electronics, Gaming, Hardware, Internet Services, Mobile, Platforms, Software",2D Inc is a software developer that offers browser-based game development sharing and accessing tools to game developers.,"2Dimensions.com is a place to build, learn, and share everything related to 2D game design. At 2D Inc, we’re working on developing powerful browser-based game development tools (though there are plenty of applications outside the gaming world as well). We believe this approach offers several advantages over the traditional software model: - Access your projects anywhere - No software needs to be installed on your computer - No serial numbers/computer limit - Tools are always up to date (no need to download and install new versions) - Automatic revision history - Deeply integrated online community for support and learning - Modern and flexible user interface",,,,
2Secure,https://www.crunchbase.com/organization/2secure-corp,http://www.2secure.biz,"Computer, Cyber Security, Network Security","Consumer Electronics, Hardware, Information Technology, Privacy and Security",2Secure Corp are about promoting and improving Cybersecurity.,"Sophisticated cyber-attacks are becoming more common by the day, with small businesses proving to be the preferred target of cyber criminals. We know that keeping up with the latest cyber threats isn’t easy and that technology alone can easily fail at safeguarding your data. Unlike many other IT companies where security is just one part of what they do, at 2Secure, securing your data assets and computer networks of our clients is our sole focus.",https://www.linkedin.com/company/2276188/,,https://www.twitter.com/beharyigal,https://www.facebook.com/pg/2SecureCorp
2Shoes,https://www.crunchbase.com/organization/2shoes,http://2shoesapp.com,"Computer, Video, Web Apps","Apps, Consumer Electronics, Hardware, Media and Entertainment, Software, Video",Engagement app for large presentations,"2Shoes is a web-based application that makes it easy for your attendees to ask presenters questions, anywhere, anytime, on any device.",,,http://twitter.com/2ShoesApp,http://www.facebook.com/2shoesapp
2trg,https://www.crunchbase.com/organization/2trg,http://www.2trg.com/,"Computer, Recycling, Waste Management","Consumer Electronics, Hardware, Sustainability","2trg provides electronic waste recycling, data destruction, cabling, and technology deployment services.","2trg provides electronic waste (e-waste) recycling, data destruction, cabling, and technology deployment services to small businesses, schools and governments, Fortune 500 companies, value-added resellers, electronics manufacturers, other recyclers, and local residents.  2trg is a privately owned company that has been in business for seven years with annual sales of $9.4 million.",https://www.linkedin.com/company/2trg/,,https://twitter.com/2trgRecycles,
3 Step Internet,https://www.crunchbase.com/organization/3-step-internet,http://www.3stepinternet.com/,"Computer, Software, Software Engineering","Consumer Electronics, Hardware, Science and Engineering, Software",3 Step Internet is a joint venture firm.,"3 Step Internet is a joint venture formed by Ken Nicholson of Systems Live LTD and Bradley Davidson of SomeWare. Together they offer more than 50 years of business & computer experience, spanning several dozen programming languages and more development environments and operating systems than they want to admit.",,,,
30sec,https://www.crunchbase.com/organization/30sec,https://30sec.io,"Artificial Intelligence, Computer, Software","Artificial Intelligence, Consumer Electronics, Data and Analytics, Hardware, Science and Engineering, Software",30sec.io is developing an artificial intelligence platform to deliver sports audio content to fans on all voice enabled connected devices.,30sec.io is an artificial intelligence that delivers live and on-demand sports content to fans through voice platforms like Amazon’s Alexa and Google Home. Their system allows fans to get updates on their favorite teams and get their questions answered immediately without ever having to look at a screen or touch a machine anywhere in the world.,https://www.linkedin.com/company/30sec.io/,,https://twitter.com/30secio,
360ia,https://www.crunchbase.com/organization/360ia,https://360ia.com/,"Computer, Machine Learning, Software","Artificial Intelligence, Consumer Electronics, Data and Analytics, Hardware, Software",360ia is a software product company.,"360ia is a software product company focused on cutting edge marketing automation and intelligence solutions.360º ’s technology is like match.com for businesses and consumers. We introduce the perfect relationship opportunities to businesses looking to build long term relationships with the RIGHT person.How 360ia Technology works Before the consumer even begins shopping, our newest 360 technology platform already knows who will be buying what products. Using machine learning and cutting edge algorithms, it identifies those in the market for cars, homes, and furniture, as well as countless other products and services.",https://in.linkedin.com/company/360-automation-intelligence,,,https://www.facebook.com/360IntelligentAutomation/?_rf_id=389652371
365 Home Warranty Corp,https://www.crunchbase.com/organization/365-home-warranty,https://www.365homewarranty.com/,"Computer, Cyber Security, Hardware","Consumer Electronics, Hardware, Information Technology, Privacy and Security",Provides a convenient customer experience that Is unparalleled In the home warranty industry.,"365 Home Warranty provides a convenient customer experience that is unparalleled in the warranty industry.Their world class customer service provides the ultimate peace of mind.Protect Your Home from Unexpected Events Major Home Systems and Appliance Warranties The first step of home protection is to find the right major appliance warranty for your home. Protect your furnace, HVAC system, kitchen appliances, washer, dryer etc. .",https://www.linkedin.com/company/365-home-warranty-corp-/,,https://twitter.com/365homewarranty,https://www.facebook.com/365HomeWarranty/
3C Software,https://www.crunchbase.com/organization/3c-software,http://3csoftware.com,"Computer, Software","Consumer Electronics, Hardware, Software",3C Software is a financial software company offering software solutions.,"3C Software has established itself as a leading provider of cost and profitability solutions to some of the world’s most recognizable brands.  Their platform, ImpactECS, gives companies the tools to expand their modeling and analysis capabilities beyond traditional ERP offerings while avoiding the pitfalls of unwieldy spreadsheets and custom-built systems.",https://www.linkedin.com/company/3c-software,,https://www.twitter.com/3csoftware,https://www.facebook.com/3csoftware
3D Platform,https://www.crunchbase.com/organization/3dp-unlimited,http://3dplatform.com,"3D Printing, Computer, Construction, Manufacturing, Software","Consumer Electronics, Hardware, Manufacturing, Real Estate, Software","3D Platform is a manufacturer of large-scale, industrial-class 3D printers.","3D Platform is a manufacturer of industrial-strength, large-format 3D printers. 3DP’s second-generation flagship 3D printer, the 3DP Workbench, is an additive manufacturing workbench that offers a large build area of 1 x 1 x 0.5 meters. Based in Roscoe, Illinois, 3D Platform is committed to utilizing their expertise in mechatronics and linear motion to design and construct the best-in-class large format 3D printers while maintaining affordable flexibility with open market software and control solutions.",https://www.linkedin.com/company/3dp-unlimited,,https://twitter.com/3dpunlimited,https://www.facebook.com/3dpunlimited
3dMD,https://www.crunchbase.com/organization/3dmd,http://www.3dmd.com/,"3D Technology, Computer, Enterprise Software, Health Care, Manufacturing, Robotics, Software","Consumer Electronics, Hardware, Health Care, Manufacturing, Science and Engineering, Software",3dMD is the world leader in the development of anatomically-precise 3D and “temporal-3D” (4D) surface imaging systems.,"With a proven customer track record in leading teaching hospitals; corporate and educational research institutes; and government agencies worldwide, 3dMD is the world leader in the development of anatomically-precise 3D and “temporal-3D” (4D) surface imaging systems and sophisticated software required to support serious applications in healthcare, biometrics, ergonomic, human factor, research, and size and fit.",https://www.linkedin.com/company/3250813,,https://www.twitter.com/3dmd,https://www.facebook.com/3dmdcommunity
3DSIM,https://www.crunchbase.com/organization/3dsim,http://3dsim.com/,"Computer, Manufacturing, Software","Consumer Electronics, Hardware, Manufacturing, Software","3DSIM, the developer of premier additive manufacturing simulation technology.","3DSIM, the developer of premier additive manufacturing simulation technology. 3DSIM develops powerful simulation software for metal additive manufacturing. 3DSIM's software tools empower manufacturers, designers, materials scientists and engineers, to achieve their objectives through simulation-driven innovation rather than physical trial and error. Customers include aerospace and automotive OEMs, parts manufacturers, metal additive manufacturing machine producers and leading research labs. ",https://www.linkedin.com/company/10024623/,,,
3G Studios,https://www.crunchbase.com/organization/3g-studios,http://www.3gstudiosinc.com/,"Computer, Video Games","Consumer Electronics, Gaming, Hardware",3G Studios is an independent video game development studio.,3G Studios is an independent video game development studio.,https://www.linkedin.com/company/3g-studios-inc./,,https://twitter.com/3gstudios,https://www.facebook.com/pages/3G-Studios/106156702749839
3MayDay,https://www.crunchbase.com/organization/3mayday-inc,http://www.3mayday.com,"Computer, Software","Consumer Electronics, Hardware, Software",3MayDay  is a calling platform that calls a group of trusted contacts simultaneously.,"3MayDay  is a calling platform that calls a group of trusted contacts simultaneously. It is an enterprise platform that allows audio, video, and text communications between a mobile caller and an operator in the event of an emergency. It was founded in 2013 and is based in San Francisco, California.",https://www.linkedin.com/company/3mayday,,https://twitter.com/3mayday,https://www.facebook.com/3MayDay/
3S USA,https://www.crunchbase.com/organization/3s-usa,http://www.3susa.com,"Computer, Software","Consumer Electronics, Hardware, Software","3S USA is an information technology service specialist assisting industries design, develop.","3S is an information technology service specialist assisting industries design, develop and implement a wide range of technology-based business solutions. They are committed to deliver customized agile development solutions through their delivery centers across US. They bring in thorough business understanding, technical expertise and outstanding commitment to deliver result-oriented services that continually integrate customer’s perspective and feedback.",https://www.linkedin.com/company/3susa/,,,
42 Lines,https://www.crunchbase.com/organization/42-lines,https://www.42lines.net/,"Computer, Web Development","Consumer Electronics, Hardware, Software",42 Lines is a leader in higher education learning technology and solutions in U.S.,42 Lines is a leader in higher education learning technology and solutions that delivers custom development to institutions and companies across the U.S.,https://www.linkedin.com/company/42lines/,,,https://www.facebook.com/42lines/
420Tech,https://www.crunchbase.com/organization/420tech,http://www.420tech.net,"Cannabis, Computer, Software","Community and Lifestyle, Consumer Electronics, Food and Beverage, Hardware, Health Care, Software",To bring the most relevant retail technology to the cannabis industry,"420 Tech was created to bring the most relevant retail technology to the cannabis industry while maintaining compliance with each states reporting and regulatory requirements. Each application in the suite of applications offered by 420 Tech was created with the cannabis industry in mind. While purpose built, traditional retail best practices are prevalent in the feature set of each application.",https://in.linkedin.com/company/420-tech,,https://twitter.com/FourTwentyTech,https://www.facebook.com/420tech.net
47Lining,https://www.crunchbase.com/organization/47lining,http://www.47lining.com,"Computer, Software","Consumer Electronics, Hardware, Software",47Lining is an AWS Advanced Consulting Partner with Big Data Competency designation.,"47Lining is an AWS Advanced Consulting Partner with Big Data Competency designation. They develop big data solutions and deliver big data managed services built from underlying AWS  building blocks like Amazon Redshift, Kinesis, S3, DynamoDB, Machine Learning and Elastic MapReduce. They help customers build, operate and manage breathtaking “Data Machines” for their data-driven businesses. They architect solutions that address traditional data warehousing, Internet-of-Things analytics back-ends, predictive analytics and machine learning to open up new business opportunities. Their experience spans use cases in multiple industries including energy, life sciences, gaming, retail analytics, financial services and media & entertainment.",https://www.linkedin.com/company-beta/3220967/,,https://twitter.com/47lining,https://www.facebook.com/pg/47Lining
4Degrees,https://www.crunchbase.com/organization/4degrees,https://4degrees.ai,"Artificial Intelligence, Computer, Computer Vision, Internet, Machine Learning","Artificial Intelligence, Consumer Electronics, Data and Analytics, Hardware, Internet Services, Science and Engineering, Software","AI-enabled relationship management platform, built for relationship driven industries.","4Degrees helps professionals build better relationships, and democratize access to social capital - driven by machine learning. The company envisions to equalize opportunity by enabling you to build stronger professional relationships. Its platform identifies the right connections for you to focus on, works with you to strengthen those relationships over time, and helps you activate your network when you need it.",https://www.linkedin.com/company/4degrees/,,https://twitter.com/4DegreesAI,
4Net Networking,https://www.crunchbase.com/organization/4net-networking,http://www.4netonline.com/,"Computer, Wireless","Consumer Electronics, Hardware, Mobile",4Net Networking is company specialized in computer networking equipments.,"Established in August 4th, 1999, 4Net Networking Corp. is a distributor company specialized in computer networking equipment (wireless and wired), accessories and CCTV, they focus on quality, innovative and cost-effective products. They offer a high-level expertise in their area. By providing quality and specialized products and services, their company expect to reach the requirements of their customers in order to have long term businesses relationships. They  are a Master wholesale distributor located in Miami, FL. USA. They have over 18 years of experience and broad presence in Latin America. They are direct distributors of leading brands in the market, they have several programs where they offer low prices for allied companies. You and your company will benefit from the savings and other benefits that will make your business more attractive to your customers with the following brands: They have a wide inventory fulfill any orders. If interested in purchasing in large quantities, please contact us via e-mail (info@4netonline.com) or phone (888 399-5130) for wholesale prices. They have reliable technicians on staff and an eager sale personal available to help you. Prompt delivery is very important to us as well your satisfaction.",https://www.linkedin.com/company/4net-networking-corp/about/,,https://twitter.com/4netonline,https://www.facebook.com/pg/4netNetworking/about/
52,https://www.crunchbase.com/organization/52,https://52inc.com/,"Computer, Software","Consumer Electronics, Hardware, Software","52inc is a design and development studio that builds apps for iOS, Android, and the web.","52inc is a design and development studio that builds apps for iOS, Android, and the web. They partner with early-stage startups, growing companies, and household names to create products that are beautiful and fun to use.",https://www.linkedin.com/company/52inc/,,https://twitter.com/52_inc,
7 Layer Solutions,https://www.crunchbase.com/organization/7-layer-solutions,http://www.7lsolutions.com/,"Computer, Information Technology, Software","Consumer Electronics, Hardware, Information Technology, Software","7 Layer Solutions is a provides IT consulting, solutions, and support to solve business problems for small and medium businesses.","7 Layer Solutions is a  provides IT consulting, solutions, and support to solve business problems for small and medium businesses. We use our expertise and experience with business and IT to improve the profitability, productivity, and competitiveness of our clients.Provider of professional IT Support for businesses in and around Pittsburgh, Pennsylvania. The company offers managed IT services, technical support and computer services through their 24x7 monitoring and maintenance service at a flat monthly rate, ensuring smooth functioning of small and medium-sized businesses.",https://www.linkedin.com/company/7-layer-solutions-inc/,,,
8i,https://www.crunchbase.com/organization/8i,http://8i.com/,"3D Technology, Computer, Software, Virtual Reality","Consumer Electronics, Hardware, Software",8i is a virtual reality software development company focusing on creating life like humans in virtual reality.,"8i is building consumer media platform that lets users create, experience, and share the most immersive 3D video of real people, for virtual reality, augmented reality, and the web. The company’s mission is to enable everyone to connect with each other in the closest way to real-life. 8i enables true 3D (fully volumetric) capture of people, allowing viewers to walk around real humans in VR.  Founded in May 2014 in Wellington, New Zealand, 8i has since expanded to Los Angeles and San Francisco.",https://www.linkedin.com/company/8i,,https://twitter.com/8iReality,https://www.facebook.com/8iReality
911 Home Experts,https://www.crunchbase.com/organization/911-home-experts,http://911homeserviceexperts.com/repair-services/fl/fort-lauderdale-contractors/,"Building Material, Computer, Logistics, Real Estate, Transportation","Consumer Electronics, Hardware, Real Estate, Transportation","Fast, Affordable… for all your Ft Lauderdale Home service and repairs!","Fast, Affordable… for all your Home service repairs! Offering Plumbing, AC Repair, Water Damage Restoration, Roofing and Electricians backed by our industry leading Guaranty & 24hr Emergency Service",http://www.linkedin.com/company/911-home-experts,,https://twitter.com/911HE_FLL,https://www.facebook.com/911HomeExperts.FtLauderdale
9yahds,https://www.crunchbase.com/organization/9yahds,http://www.9yahds.com/,"Computer, Software","Consumer Electronics, Hardware, Software",9yahds is a powerful cloud-based solution and support services.,"In today’s environment, maintaining your company’s security involves behavior change across your organization.   Everyone is responsible for looking both ways before crossing the cyber street – that means being on alert with all devices at all times.  It also means developing the most detailed plans to address any incidents that can occur, despite all you’ve done to secure your perimeter and train your employees.  As an organization, you need a purpose built solution to support your team during response and recovery. 9yahds was founded with a mission: to provide companies with a powerful cloud-based solution and support services to efficiently design and orchestrate the processes your team needs to invoke to respond, recover and restore.  With the introduction of strake/IR, we are responding to the need of  the security team to have its own affordable solution to support both high level and granular tasks during and following a cyber event.  Moving beyond the limitations of spreadsheets and word documents, help desks and GRC tools, strake/IR provides ease and efficiency in planning, responding, recovering and assessment of lessons learned.",https://www.linkedin.com/company/9yahds-inc-/,,,https://www.facebook.com/9yahds-446387752159412/
[byte.lion],https://www.crunchbase.com/organization/bytelion,https://www.bytelion.com/,"Computer, Software","Consumer Electronics, Hardware, Software",[byte.lion] is a full-service software development firm.,"[byte.lion] fully embraced the value of design and aesthetics in our interfaces as key elements to our clients’ solution deliverables. Working with some of the best UI designers in the world, we have developed compelling applications that are being used by Fortune 100 companies, focusing on aesthetics and user experience as well as functionality.",https://www.linkedin.com/company/bytelion/about/,,https://twitter.com/bytelion,https://www.facebook.com/Bytelion/
A Bit Above,https://www.crunchbase.com/organization/a-bit-above,http://abitabovellc.com/,"Computer, Software","Consumer Electronics, Hardware, Software",They are a business applications and development support company specializing in manufacturing and distribution process.,"They are a business applications and development support company specializing in manufacturing and distribution process. Their mission is to improve your bottom line through projects aimed at improving the way you do business and use software. They add value to any part of the improvement process with their variety of expertise. Their expertise includes project management, application development, application integration, reporting and business intelligence. ",https://www.linkedin.com/company/a-bit-above-llc/,,,
A#1 Air,https://www.crunchbase.com/organization/a-1-air,http://www.rightdayornight.com,"Automotive, Computer, Consumer Electronics, Electronics, Logistics, Real Estate","Consumer Electronics, Hardware, Real Estate, Transportation","A#1 Air is a provider of air conditioning, plumbing, and electrical services.","A#1 Air is an air conditioning and heating company located in Lewisville, Texas and services the entire DFW Metroplex. They are a family owned and operated business and are located at 601 E Corporate Dr, Lewisville, TX 75057.",http://www.linkedin.com/company/a-1-air,,http://twitter.com/anumber1air,http://www.facebook.com/anumber1air
A-1 Certified Environmental Services,https://www.crunchbase.com/organization/a-1-certified-environmental-services,https://a-1certifiedenvironmentalservices.com/,"Computer, Hardware","Consumer Electronics, Hardware","Mold Testing, Indoor Air Quality Testing, Commercial Mold Inspection, ","Address:  1019 Divisadero Street San Francisco, CA 94115 ?Indoor Air Quality & Mold Testing Specialists ",https://www.linkedin.com/company/a-1-certified-environmental-services-llc,,https://twitter.com/A1CertEnvironSv,https://www.facebook.com/A1CertifiedEnvironmentalServices/
A-CAL Technology,https://www.crunchbase.com/organization/a-cal-technology,http://a-cal.com,"Computer, Consulting, Pharmaceutical","Consumer Electronics, Hardware, Health Care, Professional Services",A-CAL Technology is a computer consulting firm specializing in information security for the pharmaceutical industry.,"A-CAL Technology is a computer consulting firm specializing in information security for the pharmaceutical industry. Incorporated in 1992 in New York State, A-CAL Technology, Inc. has been supplying systems solutions and qualified individuals to metro NYC area clients in the financial services industry, banking, insurance, telecommunications and, most recently, the pharmaceutical industry. For over 5 years, A-CAL Technology, Inc. personnel have been intimately involved with the design, implementation and global rollout of PKI digital identity certificate-based information security systems. This expertise encompasses Enterprise Directory design and rollout, Certificate Authority implementations, and Registration Authority rollout & support. For select pharmaceutical clients, these systems have been implemented as fully qualified and/or validated systems in compliance with FDA validation requirements. In addition to digital certificate implementation support, A-CAL Technology, Inc. staff brings significant expertise in designing and implementing 21 CFR Part 11 compliant computer systems. Their resources also have extensive experience with the pharmaceutical industry’s SAFE initiative, the effort to standardize electronic signatures for regulatory documentation.",,,,
