Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
Fab,https://www.crunchbase.com/organization/fab-com,http://fab.com,"Apps, E-Commerce, Lifestyle, Market Research, Marketing, Shopping","Apps, Commerce and Shopping, Community and Lifestyle, Data and Analytics, Design, Sales and Marketing, Software",Fab sells everyday design products online.,"Fab sells everyday design products online in the United States, Canada, and Australia. It offers various products in the categories of furniture, kitchen and dining, bed and bath, art, jewelry, and personal accessories, as well as home products.  Bradford Shane Shellhammer, Deepa Shah, Jason Goldberg, Nishith Shah, and Sunil Khedar founded Fab in February 2009, with its headquarters in New York City. Fab operates as a subsidiary of PCH International as of March 3, 2015.",http://www.linkedin.com/company/fab.com,Exited Unicorn,http://twitter.com/Fab,http://www.facebook.com/fab.com,"3,327"
Affectiva,https://www.crunchbase.com/organization/affectiva,http://www.affectiva.com,"Artificial Intelligence, Autonomous Vehicles, Digital Marketing, Fleet Management, Human Computer Interaction, Machine Learning, Market Research, Ride Sharing, Software","Artificial Intelligence, Data and Analytics, Design, Sales and Marketing, Science and Engineering, Software, Transportation",Humanizing technology,"Affectiva is on a mission to humanize technology. An MIT Media Lab spin-off, Affectiva created and defined the Emotion AI category. Built on deep learning, computer vision, speech science and massive amounts of real-world data (over 9 million face videos analyzed in 90 countries), Affectiva’s technology can detect nuanced human emotions, complex cognitive states, activities, interactions and objects people use. In automotive, Affectiva’s in-cabin sensing AI is enabling leading car manufacturers, fleet managers and ridesharing companies to build next-generation mobility that adapts to complex human states for enhanced safety and personalized transportation experiences. Affectiva’s technology is also used by 25 percent of the Fortune Global 500 companies to test consumer engagement with ads, videos and TV programming.",http://www.linkedin.com/company/722122,,http://twitter.com/affectiva,http://www.facebook.com/Affectiva,"3,378"
Persado,https://www.crunchbase.com/organization/persado,http://www.persado.com/,"Advertising, Analytics, Brand Marketing, Content Creators, Direct Marketing, Enterprise Software, Machine Learning, Market Research, Software","Advertising, Artificial Intelligence, Data and Analytics, Design, Media and Entertainment, Sales and Marketing, Software","Persado Marketing Language Cloud delivers AI-generated language that resonates the most with any audience, segment or individual.","Persado is the Marketing Language Cloud; AI generated language that resonates the most with any audience, segment or individual. Imagine having a data scientist and a copywriter for each person in your audience; you get the language that performs and the analytics explaining why, resulting in more business and unseen insights. Comprised of the world’s largest database, with over a million words and phrases tagged and scored for consumer marketing, Persado’s Marketing Language Cloud enables brands to increase acquisition and retention while building long term consumer relationships.",http://www.linkedin.com/company/persado,,http://www.twitter.com/persado,http://www.facebook.com/persado,"3,610"
FormAssembly,https://www.crunchbase.com/organization/formassembly,https://www.formassembly.com,"Market Research, SaaS, Software","Data and Analytics, Design, Software",FormAssembly is a web-based surveying platform that helps businesses create web forms and collect data.,"FormAssembly is a web-based surveying platform that helps businesses create web forms and collect data. It is an enterprise form platform built to help teams streamline complex processes and drive quality form conversions. It helps organizations in healthcare, financial services, higher education, and multiple other industries quickly create web forms, collect data, and streamline their workflows through smart integrations with Salesforce and other third-party systems. FormAssembly was founded in 2006 and is headquartered in Bloomington, Indiana.",https://www.linkedin.com/company/formassembly-com-by-veer-west-llc-,,http://twitter.com/formassembly,https://www.facebook.com/formassembly,"3,637"
Traackr,https://www.crunchbase.com/organization/traackr,http://traackr.com,"Market Research, Search Engine, Social Media","Data and Analytics, Design, Internet Services, Media and Entertainment","Traackr is an influencer marketing platform providing discovery, campaign management and performance measurement.","Traackr is an influencer marketing platform for global influencer strategies, which enables influencer discovery, campaign management and performance measurement for all types of influencer activations from organic advocacy to paid partnerships.",http://www.linkedin.com/company/traackr,,http://twitter.com/traackr,https://www.facebook.com/traackrinfluence/,"4,039"
Morning Consult,https://www.crunchbase.com/organization/morning-consult,https://morningconsult.com/,"Analytics, Big Data, Business Intelligence, Consumer Research, Market Research","Data and Analytics, Design","Morning Consult is a technology company that offers global data intelligence & insights across business, economics, & politics.","Morning Consult is a global data intelligence company delivering insights on what people think in real-time. By surveying tens of thousands across the globe every single day, Morning Consult is unmatched in scale and speed: It determines the true measure of what people think and how their decisions impact business, politics, and the economy. Industry leaders rely on Morning Consult’s proprietary technology and analysis for real-time, intelligent data to transform information into a competitive advantage. Morning Consult was founded in 2013 and is headquartered in Washington, District of Columbia, United States.",https://www.linkedin.com/company/morning-consult/,,http://twitter.com/MorningConsult,https://www.facebook.com/MorningConsult/,"4,222"
Owler,https://www.crunchbase.com/organization/owler,http://www.owler.com,"Business Information Systems, Business Intelligence, Crowdsourcing, Internet, Market Research","Data and Analytics, Design, Information Technology, Internet Services, Other",Owler is a business information and insights platform that provides company data and real-time news updates on various companies.,"Owler is the world’s largest community-driven business information and insights platform that provides data and real-time news updates on the companies you care about. Owler is powered by an active community of 2.7+ million business professionals, who contribute unique business insights such as competitors, private company revenue, and CEO ratings. From startups to large enterprises (including 96% of the Fortune 500), CEOs, salespeople, marketers, product managers, and all types of business professionals use Owler daily. With unique data on 15 million searchable company profiles and proprietary community-driven Competitive Graph, Owler helps business professionals uncover competitive insights and discover new companies that participate in their space. Owler’s platform provides members with real-time insights not found anywhere else and helps them outsmart their competition. Owler provides a searchable database with firmographic business information, as well as a daily news update about the specific companies a user follows. Owler Pro includes real-time alerts on 15 trigger events for each followed company, as well as synchronization with a user’s prospects in their CRM. Launched in 2014, and funded by Norwest Venture Partners and Trinity Ventures, Owler is headquartered in San Mateo, CA with offices in Coimbatore, India.",http://www.linkedin.com/company/owler,,http://twitter.com/owlerinc,http://www.facebook.com/OwlerInc,"4,563"
TVision,https://www.crunchbase.com/organization/tvision-insights,http://www.tvisioninsights.com/,"Advertising, Analytics, Market Research, Motion Capture","Advertising, Data and Analytics, Design, Media and Entertainment, Sales and Marketing, Video",Using cutting edge technology to measure what was once unmeasurable - how people really watch TV.,"When we look at the way TV has always been measured - a lot is missing from the equation: Who’s actually in the room, and are their eyes even on the screen? TVision is the leader in TV performance metrics - an advertising technology firm that delivers real-time performance metrics for marketing effectiveness and efficiency. We use cutting edge technology to measure what was once unmeasurable - how people really watch TV. We’re a venture-backed company, deeply immersed in the intersection of data, media, and advertising. TVision enables the media industry - brands, networks, and data partners alike - to reduce waste and drive greater marketing results.  We’re based in New York City, the advertising and media capital of the world.",https://www.linkedin.com/company/tvision-insights,,https://twitter.com/tvisioninsights,https://www.facebook.com/tvisioninsights,"4,596"
DISQO,https://www.crunchbase.com/organization/disqo,https://www.disqo.com/,"Analytics, Consumer Research, Information Technology, Market Research","Data and Analytics, Design, Information Technology",DISQO provides opinion and behavior data to deliver the most complete view of the consumer.,"DISQO is a consumer-first insights platform that delivers unprecedented data and analytics to the market research industry. The company powers insights professionals and marketers with automated solutions that drive consumer research and improve ad effectiveness.  Today, DISQO delivers an accurate and complete view of the consumer via technology built on the foundation of the largest first-party research audience. By engaging consumers who choose to share their attitudes and behaviors, DISQO captures the highest quality data, empowering its clients to make confident decisions.  Founded in 2015, DISQO is headquartered in Los Angeles, California, and has over 110 employees.",https://www.linkedin.com/company/godisqo/,,https://twitter.com/godisqo,https://www.facebook.com/GoDisqo,"4,813"
The Block,https://www.crunchbase.com/organization/the-block-crypto,https://www.theblockcrypto.com/,"Blockchain, Cryptocurrency, Information Services, Market Research, News","Content and Publishing, Data and Analytics, Design, Financial Services, Information Technology, Media and Entertainment, Other, Payments, Software",The Block is the first and final word in digital assets.,"The Block is the first and final word in digital assets. It will be the on-ramp to the world of programmable money, distributed ledgers, and decentralized applications for 10s of millions of people.",https://www.linkedin.com/company/theblockcrypto/,,https://twitter.com/TheBlock__,https://www.facebook.com/The-Block-Crypto-191118545129469/,"4,872"
Emma,https://www.crunchbase.com/organization/emma,http://www.myemma.com,"Email, Email Marketing, Information Technology, Internet, Market Research, Marketing Automation, Social Media Marketing, Software","Data and Analytics, Design, Information Technology, Internet Services, Messaging and Telecommunications, Sales and Marketing, Software","Emma Email Marketing is a web-based service that enables users to create, send and track email campaigns and surveys.","Emma is a web-based email marketing service helping more than 45,000 customers manage their online communication efforts. With sophisticated design, easy-to-use features and stellar customer support, it's the easiest way to create, send and track stylish email newsletters and automated campaigns.",http://www.linkedin.com/company/737189,,http://twitter.com/emmaemail,http://www.facebook.com/emmaemail,"4,907"
Remesh,https://www.crunchbase.com/organization/remesh,http://remesh.ai,"Artificial Intelligence, Business Intelligence, Internet, Market Research, Messaging, Project Management, Social Media, Software","Administrative Services, Artificial Intelligence, Data and Analytics, Design, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Other, Science and Engineering, Software",Remesh offers an AI-powered platform that enables users to have live conversations with their customers at scale.,"Remesh offers an AI-powered platform that enables users to have live conversations with their customers at scale and organize audience responses in real-time. It helps users to understand their customers or employees and make more informed business decisions by empowering them to engage with up to 1,000 people at once- online and in real-time.",http://www.linkedin.com/company/5245293,,http://twitter.com/teamremesh,https://www.facebook.com/teamremesh,"5,202"
UserZoom,https://www.crunchbase.com/organization/userzoom,http://www.userzoom.com,"Market Research, SaaS, Software, Test and Measurement, Usability Testing, UX Design","Data and Analytics, Design, Software",UserZoom delivers actionable UX insights to design better digital experiences.,"UserZoom automates UX research for scale and speed, delivering the UX insights businesses need to improve their digital user experiences and impact the bottom line. Our combination of software, services and participant sourcing solutions allows businesses to test, benchmark and measure the UX of any digital product at any development stage and on any device, and get the complete story behind their user experience. UserZoom's all-in-one solution allows any enterprise business to scale their UX research independently of the size of their team, level of experience, or expertise. Six of the world's ten largest public companies are UserZoom customers.",http://www.linkedin.com/company/userzoom,,http://twitter.com/userzoom,http://www.facebook.com/userzoom,"5,421"
Cherre,https://www.crunchbase.com/organization/cherre,http://www.cherre.com,"Data Integration, Market Research, Real Estate","Data and Analytics, Design, Information Technology, Real Estate, Software","Cherre provides investors, insurers, brokers, and other enterprises with a platform to collect, resolve, and augment real estate.","Cherre is an information technology company that provides investors, insurers, brokers, and other enterprises with a platform to collect, resolve, and augment real estate. It provides a single source of truth,” we empower you to evaluate opportunities and trends. It was founded in 2016 and headquartered in New York, United States.",https://www.linkedin.com/company/cherre-co,,https://twitter.com/cherrecore,https://www.facebook.com/cherrecore/,"5,775"
eMarketer,https://www.crunchbase.com/organization/emarketer,http://emarketer.com,"Advertising, Business Intelligence, Market Research, Mobile, Social Media","Advertising, Data and Analytics, Design, Internet Services, Media and Entertainment, Mobile, Sales and Marketing","eMarketer enables customers to understand trends, consumer behavior and get needed data and insights to succeed in today’s digital economy. "," eMarketer is the first place to look for research about marketing in a digital world.  eMarketer enables thousands of companies worldwide to understand marketing trends, consumer behavior and get the data needed to succeed in the competitive and fast-changing digital economy.  eMarketer’s flagship product, eMarketer PRO, is home to all of eMarketer’s research, including forecasts, analyst reports, aggregated data from 3,000+ sources, interviews with industry leaders, articles, charts and comparative market data. eMarketer’s free daily newsletters span the US, EMEA and APAC and are read by more than 200,000 readers globally.  In 2016 eMarketer, Inc. was acquired by European media giant Axel Springer S.E.",http://www.linkedin.com/company/emarketer-inc,,http://twitter.com/eMarketer,http://www.facebook.com/emarketer,"6,084"
Earnest Research,https://www.crunchbase.com/organization/the-earnest-research-company,https://www.earnestresearch.com/,"Analytics, Big Data, Consumer Research, Data Mining, Information Services, Market Research, Predictive Analytics","Artificial Intelligence, Data and Analytics, Design, Information Technology, Software",Earnest Research transforms raw data into a source for business and investment professionals to make better decisions.,"Earnest Research is a data innovation company driven to change the way professionals understand consumer and business behavior. Working with world-class data partners, we transform raw data into a source for business and investment professionals to ask better questions so they can make better decisions.",https://www.linkedin.com/company/earnest-research/,,https://twitter.com/earnestresearch,,"6,154"
Cuebiq,https://www.crunchbase.com/organization/cuebiq,http://www.cuebiq.com,"Advertising, Analytics, Big Data, Business Intelligence, Location Based Services, Market Research, Retail Technology","Advertising, Commerce and Shopping, Data and Analytics, Design, Hardware, Internet Services, Navigation and Mapping, Sales and Marketing, Software",Location intelligence and measurement company,"Cubeiq is a business intelligence company that provides its clients with consumer behavior and trend insights. The company offers its clients with marketing, retail, research, and publisher services. Its marketing platform offers audience targeting, offline campaign attribution, performance analytics, and location insights. Its retail platform offers footfall analysis, site selection, and audience and geo-behavioral consumer insights. Its publisher platform offers audience segmentation, campaign attribution, and data monetization services. Cubeiq was founded in 2015 and is based in New York.",http://www.linkedin.com/company/cuebiq,,http://www.twitter.com/cuebiq,http://www.facebook.com/cuebiq,"6,970"
Prodege,https://www.crunchbase.com/organization/prodege,http://www.prodege.com,"Advertising, Digital Media, E-Commerce, Gift Card, Market Research, Mobile, Search Engine, Virtual Currency","Advertising, Commerce and Shopping, Data and Analytics, Design, Financial Services, Internet Services, Media and Entertainment, Mobile, Payments, Sales and Marketing, Software",Prodege is a Internet and media company that operates multiple customer engagement brands.,"Prodege is an internet and media company that is dedicated to “creating rewarding moments” for its members by rewarding them with more than $1.7 billion in cash rewards and free gift cards since inception. Prodege is comprised of leading consumer brands — Swagbucks, MyPoints, ShopAtHome, InboxDollars, MyGiftCardsPlus, CouponCause, and Upromise — which deliver engaging content and valuable savings and rewards to more than 120 million members worldwide. Prodege's complementary suite of business solutions helps merchants and brands boost engagement with consumers by making it easy to gather insights, listen to their audience, and gain further exposure to drive brand loyalty. Visit http://www.prodege.com for more information.",https://www.linkedin.com/company/prod-g-llc/,,https://twitter.com/ProdegeLLC,,"7,348"
Pulse,https://www.crunchbase.com/organization/pulse-q-a,https://www.pulse.qa,"Crowdsourcing, IT Management, Market Research, Q&A","Community and Lifestyle, Data and Analytics, Design, Information Technology, Other",Pulse is a social research platform and interactive community reimagining innovation decision-making for the fast-changing business world.,"Pulse Q&A is an internet company that empowers CIOs to make innovation and spend decisions based on crowdsourced data. The company gives its users access to relevant conversations and data, they can now make decisions that actually move the needle. Pulse Q&A was founded in 2017 and headquartered in California, United States.",https://www.linkedin.com/company/17876796/,,https://twitter.com/pulseQA,https://www.facebook.com/PulseQandA/,"7,880"
Welcome Technologies,https://www.crunchbase.com/organization/welcometechnologies,https://welcome.tech/,"Education, Financial Services, FinTech, Health Care, Market Research, Marketing, Social Entrepreneurship","Community and Lifestyle, Data and Analytics, Design, Education, Financial Services, Health Care, Sales and Marketing","We build technology that's powering immigrant success with services across Finance, Education, Healthcare and more.","Welcome Technologies, a For Benefit corporation, is the world’s first platform dedicated to connecting the 250 million global immigrant community with the information, products, and services they need to thrive in a new country. Today, the company has an unparalleled reach of over 9M immigrants a year and a membership of nearly 2M active users. Our platform combines the power of technology and security to provide our members with trusted, customized solutions across sectors such Finance, Education, Healthcare,  Telecommunication, and Government Services. Founded by immigration and technology experts, Welcome Tech is headquartered in Los Angeles, California.",https://www.linkedin.com/company/welcome-technologies-us/,,https://twitter.com/WelcomeTechUS,https://www.facebook.com/pg/WelcomeTechnology.US/,"9,148"
Visible Alpha,https://www.crunchbase.com/organization/visible-alpha,http://visiblealpha.com/,"Analytics, Big Data, Finance, Information Technology, Market Research","Data and Analytics, Design, Financial Services, Information Technology",Visible Alpha delivers a data and analytics platform with comparable forecast models from the world's leading equity analysts.,"Visible Alpha is developing a proprietary new dataset and suite of tools to enhance institutional investors'​ ability to generate quantifiable insight into the future fundamentals of companies. By unlocking the intelligence and perspectives that have always been hidden behind analysts’ models, Visible Alpha is providing a new level of visibility and granularity into analysts'​ forecasts, assumptions and opinions to help investors generate alpha.",https://www.linkedin.com/company-beta/3626907,,https://twitter.com/VisibleAlpha,https://www.facebook.com/visiblealpha,"9,284"
Upwave,https://www.crunchbase.com/organization/upwave,https://www.upwave.com,"Advertising, Analytics, Consumer Research, Market Research, Product Research, Test and Measurement","Advertising, Data and Analytics, Design, Sales and Marketing","Upwave is a marketing analytics company providing brand marketing measurement tech to the world's leading brands, agencies, & publishers.","Upwave (formerly Survata) is a marketing analytics company providing brand marketing measurement technology to the world's leading brands, agencies, and publishers. Upwave was launched in Y Combinator, and is backed by leading Silicon Valley venture capital investors including Uncork Capital, PivotNorth Capital, Conductive Ventures, Ridge Ventures and Bloomberg Beta. The company is based in San Francisco and New York.",https://www.linkedin.com/company/upwaveinc/,,http://twitter.com/upwave,https://www.facebook.com/upwavecom,"9,286"
1World Online,https://www.crunchbase.com/organization/1world-online,http://1worldonline.com,"Analytics, Big Data, Blockchain, Cryptocurrency, Enterprise Software, Market Research, Mobile, Software","Data and Analytics, Design, Financial Services, Mobile, Other, Payments, Software",1World Online is a blockchain-powered platform that unifies the values of data and advertising into an all-in-one engagement driven model.,"1World Online is a blockchain-powered platform that unifies the values of data and advertising into an all-in-one engagement driven model. With 1World Online, websites will enjoy higher metrics of engagement, business teams will be able to better understand, profile, and monetize the audience, editors and journalists gain access to timely news content and can better target stories, and improve reader relationships. The company was founded in 2011 and is headquartered in Redwood City, California.",http://www.linkedin.com/company/2751873,,http://twitter.com/1World_Online,http://www.facebook.com/1worldOnlineInc,"9,298"
Pollfish,https://www.crunchbase.com/organization/pollfish,http://www.pollfish.com/,"Enterprise Software, Information Technology, Market Research, Mobile","Data and Analytics, Design, Information Technology, Mobile, Software","Pollfish is a modern survey platform providing authentic responses in real-time, leading to better quality insights.","Pollfish is disrupting the legacy research space with a real-time survey platform, the largest distributed mobile consumer network and “organic sampling,” our next-generation sampling methodology that features randomized and spontaneous invitations delivered programmatically while the respondent is naturally engaging in one of our 10K+ partner apps. We combine all of this with advanced machine learning techniques to identify and eliminate poor quality respondents at the question level for a truly end-to-end experience from invitation through to completion.",https://www.linkedin.com/company/pollfish/,,http://twitter.com/pollfish,https://www.facebook.com/pollfish/,"9,321"
Zanbato,https://www.crunchbase.com/organization/zanbato,http://zanbato.com,"Financial Services, Information Services, Market Research","Data and Analytics, Design, Financial Services, Information Technology","Zanbato is a private securities crossing network that provides market data, counter-party verification, and order execution.","Zanbato is a private securities crossing network that provides market data, counter-party verification, and order execution to a membership of broker-dealers and institutionally-sized investors and shareholders. It aims to build an efficient private market that allocates capital to the best ideas and talent and empowers investors and visionaries to continue to build companies that push the frontiers of human innovation. The company was founded in 2010 and is headquartered in Mountain View, California.",https://www.linkedin.com/company/zanbato,,https://www.twitter.com/zanbatogrp,https://www.facebook.com/168877749832665,"9,444"
Atlas AI,https://www.crunchbase.com/organization/atlas-ai,https://www.atlasai.co/,"AgTech, Analytics, Artificial Intelligence, Big Data, Business Intelligence, Geospatial, Information Services, Machine Learning, Market Research, Software","Agriculture and Farming, Artificial Intelligence, Data and Analytics, Design, Information Technology, Navigation and Mapping, Science and Engineering, Software",Atlas AI is an analytics platform that guides the deployment of investment and other resource allocation decisions in the emerging markets.,"Atlas AI's mission is to monitor the drivers of economic development across the emerging markets so that financial capital can advance societal well-being.  We bring together world class machine learning talent and deep emerging market domain experience to develop software that allows customers to more effectively allocate plan and monitor high stakes investments and development programs, including infrastructure development initiatives and market expansion programs.  Our proprietary models generate reliable socioeconomic estimates including land under cultivation, staple crop productivity, household asset wealth and consumption, and access to reliable power and transportation infrastructure.  The company is currently constructing most of these measures for the entirety of Sub-Saharan Africa, but the models we develop are designed to scale globally.",https://www.linkedin.com/company/atlas-ai-pbc,,https://twitter.com/atlasai_co,,"9,942"
