Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
Horizon Technology Finance,https://www.crunchbase.com/organization/horizon-technology-finance,https://horizontechfinance.com/,"Financial Services, FinTech, Information Technology, Management Consulting, Venture Capital","Financial Services, Information Technology, Lending and Investments, Professional Services",Horizon Technology Finance is a venture lending platform that offers structured debt products to life science and technology companies.,"Horizon is a venture lending platform that offers structured debt products to life science and technology companies. Its team of investment and operations professionals has been providing debt capital to some of the most exciting companies for decades. The members of the Horizon team have, collectively, originated and invested more than $5 billion in venture loans to thousands of companies. The company was founded in 2003 and is headquartered in Farmington, Connecticut.",https://www.linkedin.com/company/horizon-technology-finance-corporation/,,,https://www.facebook.com/Horizon-Technology-Finance-341293242550671/,"2,087"
GGV Capital,https://www.crunchbase.com/organization/ggv-capital,https://www.ggvc.com,"Business Development, Financial Services, FinTech, Venture Capital","Financial Services, Lending and Investments, Professional Services",GGV Capital is a global venture capital firm that invests in local founders.,"GGV Capital is a global venture capital firm that invests in local founders. As a multi-stage, sector-focused firm, GGV focuses on seed-to-growth stage investments across Consumer/New Retail, Social/Digital & Internet, Enterprise/Cloud and Frontier Tech sectors. The firm was founded in 2000 and manages $6.2 billion in capital across 13 funds. Past and present portfolio companies include Affirm, Airbnb, Alibaba, Bitsight, ByteDance (Toutiao), Ctrip, Didi Chuxing, Grab, Gladly, Hello Chuxing, HashiCorp, Houzz, Keep, LingoChamp, Namely, Niu, Nozomi Networks, Opendoor, Peloton, Poshmark, Slack, Square, Wish, Xauto, Xiaohongshu, Yellow, YY, Zhaoyou and more. The firm has offices in Beijing, San Francisco, Shanghai and Silicon Valley. Learn more at ggvc.com, @GGVCapital or GGVCapital on WeChat.",http://www.linkedin.com/company/ggv-capital,Crunchbase Venture Program,http://twitter.com/ggvcapital,http://www.facebook.com/ggvcapital,"2,485"
MicroVentures,https://www.crunchbase.com/organization/microventure-marketplace,http://www.microventures.com,"Crowdfunding, Finance, FinTech, Funding Platform, Venture Capital","Financial Services, Lending and Investments",MicroVentures is an online equity crowdfunding platform enabling angel investors to connect with startups to raise capital.,"MicroVentures is an online equity crowdfunding platform enabling angel investors to connect with startups to raise capital. It connects accredited investors with startups, businesses, and services looking to raise funds or participate in select secondary market opportunities. The company provides founders access to early-stage capital and accredited investors opportunities to invest in private equity. It prefers to invest in companies from the software, technology, telecommunications, and media sectors. MicroVentures was established in 2009 and is headquartered in Austin, Texas.",http://www.linkedin.com/company/2736304,Crunchbase Venture Program,http://twitter.com/microventures,http://www.facebook.com/microventures,"2,684"
Koan,https://www.crunchbase.com/organization/koan,https://www.koan.co/,"Enterprise Software, Finance, SaaS, Software, Venture Capital","Financial Services, Lending and Investments, Software",Koan is an organizational alignment software platform that helps teams manage goals and status collaboratively.,"Koan helps companies manage goals and status in a collaborative way. Employee alignment and engagement remains a top challenge for almost every organization. With the shift to remote work, communication gets siloed, priorities shift and information gets lost in the daily spreadsheet shuffle. Koan enables teams to align and engage through the power of habit, keeping everyone connected to the mission and focused on achieving their most critical goals. Inspire, align, and focus your remote workforce with Koan’s easy to use OKR and status platform. Learn more at koan.co.",https://www.linkedin.com/company/koaninc/,,https://twitter.com/heykoan,https://www.facebook.com/heykoan/,"3,086"
Galvanize,https://www.crunchbase.com/organization/galvanizeu,https://www.galvanize.com,"Communities, Coworking, Education, Venture Capital","Community and Lifestyle, Education, Financial Services, Lending and Investments, Real Estate","Galvanize is a school for entrepreneurs, engineers, and data scientists.","Galvanize is a school for entrepreneurs, engineers, and data scientists. It is a learning community for technology with nine physical and two remote campuses, where innovative startups, aspiring students, and large enterprises benefit from this dynamic, unique business ecosystem. Galvanize is backed by investors including, but not limited to, Catalyst Investors, ABS Capital Partners, University Ventures, New Markets Venture Partners, and Colorado Impact Fund. The company was co-founded by Tony Mugavero, Chris Onan, Jim Deters, and Lawrence Mandes in 2012, and is headquartered in Denver, Colorado.",https://www.linkedin.com/company/galvanize-it,,https://www.twitter.com/galvanize,https://www.facebook.com/galvanizehq,"3,126"
EXPERT DOJO,https://www.crunchbase.com/organization/expert-dojo,http://www.expertdojo.com,"Enterprise, Financial Services, Information Technology, Venture Capital","Financial Services, Information Technology, Lending and Investments, Other",Expert DOJO is a startup accelerator based in Santa Monica.,"During this financial crisis, Expert DOJO will invest twice as much in more founders than ever before with at least 20 more investments between now and the end of the year. Expert Dojo will invest more in women founders, minorities, immigrants and startups. Expert Dojo will be investing $100,000 into small companies and will not let this crisis slow them down. Recessions are caused because we change our behaviors. Expert DOJO intends to be a leading light in this respect. They will not bow down to this crisis at the risk of startups failing. Apply to Expert Dojo's next Accelerator program on May 4th HERE (https://expertdojo.com/) Expert DOJO is a start-up accelerator in Southern California based in Santa Monica. Investments of up to $100,000 are made into national and international companies to facilitate scaling in the American market. The Accelerator program is designed to help startups get to the next round and work with them on the milestones to get there. Since 2014, we have worked with over 500 startups to accelerate their growth and success. Entrepreneurs love Expert DOJO and the power of our startup community. All entrepreneurs in our programs have agreed to support the whole community as we get stronger together.",https://www.linkedin.com/company/6636388/admin/,Crunchbase Venture Program,https://twitter.com/Expert_Dojo,https://www.facebook.com/ExpertDOJO/,"3,569"
CB Insights,https://www.crunchbase.com/organization/cb-insights,http://cbinsights.com,"Analytics, Angel Investment, Database, Software, Venture Capital","Data and Analytics, Financial Services, Lending and Investments, Software",CB Insights builds software that predicts what the next technology trend will be.,"CB Insights, previously known as ChubbyBrain, is your personalized gateway to smarter, faster, friendlier intelligence on high growth private companies. CB insights is the ideal tool for those engaged in private equity, venture capital, corporate development, investment banking, corporate innovation & strategy, angel investment and consulting. Whether it is deal sourcing, due diligence, or market and competitive intelligence, CBI has been created to assist you in discovering the right private company information in the most efficient, comprehensive way.",https://www.linkedin.com/company/cb-insights,,https://twitter.com/cbinsights,https://www.facebook.com/cbinsights,"3,666"
Pantera Capital,https://www.crunchbase.com/organization/pantera-capital,http://panteracapital.com,"Bitcoin, Financial Services, Venture Capital","Financial Services, Lending and Investments, Payments, Software","Pantera Capital is an investment firm focused exclusively on ventures, tokens, and projects related to blockchain tech, digital currency.","Pantera Capital is an investment firm focused exclusively on Bitcoin, other digital currencies and companies in the space. Bitcoin is an entirely new thing – a “post-currency” ledger – that is borderless, secure, low-cost and which allows virtually instantaneous payment and transfer. The company believes that Bitcoin has the potential to transform the way people use money, and that it will do for payments what the Internet has done for communications and commerce. Until 2014, Pantera focused on global macro hedge fund investments. The firm was founded in 2003 by Dan Morehead, who was chief financial officer and head of Macro Trading at Tiger Management. The firm has since shifted its investment advisory services to focus exclusively on Bitcoin, other digital currencies and companies in the space. Shareholders include Benchmark, Fortress Investment Group, and Ribbit Capital.",http://www.linkedin.com/company/pantera-capital,Crunchbase Venture Program,http://twitter.com/PanteraCapital,https://www.facebook.com/panteracapital/,"3,806"
Abbott,https://www.crunchbase.com/organization/abbott,http://www.abbott.com/,"Biotechnology, Emergency Medicine, Genetics, Health Care, Health Diagnostics, Medical, Medical Device, Venture Capital","Biotechnology, Financial Services, Health Care, Lending and Investments, Science and Engineering",Abbott is engaged in pharmaceuticals and manufacturing healthcare products.,"Abbott is engaged in pharmaceuticals and manufacturing healthcare products. It developed the first HIV blood-screening test. Its product portfolio includes Norvir, a treatment for HIV; Synthroid, a synthetic thyroid hormone; Depakote, an anticonvulsant drug; and Humira, a drug for rheumatoid arthritis, psoriatic arthritis, ankylosing spondylitis, and more.   Its medical tests and diagnostic instrument systems are manufactured for usage in hospitals, laboratories, blood banks, and physician offices to diagnose and monitor diseases such as HIV, hepatitis, cancer, heart failure and metabolic disorders, and more.   Abbott also operates its product manufacturing segment known as Abbott Point-of-Care. It manufactures diagnostic products for blood analysis. It also provides cardiac assays to the emergency room. It currently has 90,000 employees and operates in over 130 countries. Abbott was established in 1888 by Chicago physician Wallace Calvin Abbott. It is based in Abbott Park, North Chicago, Illinois.",https://www.linkedin.com/company/abbott-/,,https://www.twitter.com/abbottglobal,https://www.facebook.com/abbott/,"5,519"
Crunchbase,https://www.crunchbase.com/organization/crunchbase,https://www.crunchbase.com/,"Analytics, Big Data, Business Intelligence, Communities, Sustainability, Venture Capital","Community and Lifestyle, Data and Analytics, Financial Services, Lending and Investments, Sustainability",Crunchbase provides a platform for finding business information about private and public companies.,"Crunchbase is a platform for finding business information about private and public companies. Crunchbase information includes investments and funding information, founding members and individuals in leadership positions, mergers and acquisitions, news, and industry trends.  Originally built to track startups, the Crunchbase website contains information on public and private companies on a global scale. Crunchbase sources its data in four ways: the venture program, machine learning, an in-house data team, and the Crunchbase community. Members of the public can submit information to the Crunchbase database. These submissions are subject to registration, social validation, and are often reviewed by a moderator.",http://www.linkedin.com/company/crunchbase/,Pledge 1%,https://twitter.com/crunchbase,https://www.facebook.com/crunchbase/,"6,032"
ESO Fund,https://www.crunchbase.com/organization/eso-fund,https://www.esofund.com,"Angel Investment, Financial Services, Funding Platform, Venture Capital","Financial Services, Lending and Investments",ESO Fund provides funding for employees of venture-backed companies to absorb the financial risk of exercising stock options.,"ESO Fund provides current and former employees of venture backed companies with financial help needed to exercise options and cover associated taxes. It has a due diligence strategy and transaction protocol to evaluate and close transactions very quickly. ESO Fund provides a new approach to exercising stock options without financial stress by eliminating the AMT normally associated with exercising stock options. The fund provides Individuals who have already exercised private stock options with partial liquidity on the same terms that allows the owners to recover capital, while still retaining the potential upside from the stock.  ESO Fund was formed by Stephen Roberts, Jimmy Lackie, and Scott Chou in 2012.",https://www.linkedin.com/company/employee-stock-option-fund-eso-fund-/,Crunchbase Venture Program,https://twitter.com/ESOFUND,http://www.facebook.com/esofund,"6,054"
Polaris Partners,https://www.crunchbase.com/organization/polaris-partners,http://polarispartners.com,"Big Data, Biotechnology, Health Care, Medical Device, Venture Capital","Biotechnology, Data and Analytics, Financial Services, Health Care, Lending and Investments, Science and Engineering",Polaris Partners invests in healthcare and technology companies ​across all stages from founding to profitable growth.,"Polaris Partners ​has over 20-year history partnering with ​repeat entrepreneurs and innovators who are improving the way people live and work. The ​multibillion-dollar firm invests in healthcare and technology companies ​across all stages, from founding to profitable growth. ​Polaris has offices in Boston and San Francisco. ​ Polaris Partners was founded in 1996 and is headquartered in 	Boston, Massachusetts.",https://www.linkedin.com/company/polaris-partners/,Crunchbase Venture Program,http://twitter.com/PolarisVC,https://www.facebook.com/Polaris-Partners-404737049642094/,"6,173"
Sutton Bank,https://www.crunchbase.com/organization/sutton-bank,http://suttonbank.com,"Banking, Communities, Financial Services, Venture Capital","Community and Lifestyle, Financial Services, Lending and Investments","Sutton Bank is a bank that provides savings, mortgage lending, and investment services.","Founded in 1878, the history of Sutton Bank is fundamentally linked to the development of southeastern Seneca and western Huron Counties. Attorney Lester Sutton opened the bank to serve the growing needs of merchants and farmers in Attica, OH. It has long been a community pillar, staying strong through the Great Depression, times of war and fluctuating economies. Sutton continues to be a vibrant bank fueled by the vigor and efficiency of its community. A progressive, privately held independent, community bank, Sutton Bank has consistently been named one of the top small business and agricultural lenders in the State of Ohio. This supports our dedication to meeting the financial needs of the community, and our commitment to providing exceptional customer service with local decision-making. At its core, banking has always been a business of responsibility and earning the trust of its customers. The leaders of Sutton Bank feel a responsibility to remain independent and provide products and services that grow out of understanding our customers' needs, both individuals and businesses. Our roots are deeply tied to the people, commerce and values of north central Ohio. We know the people and the communities we serve. Our employees live and work in these communities, and participate in the decisions of local business organizations. Today, Sutton Bank operates eight full-service branch offices throughout a 4-county area. ",https://www.linkedin.com/company/sutton-bank/,,,,"6,533"
SignalFire,https://www.crunchbase.com/organization/signal-fire,http://www.signalfire.com/,"Big Data, Finance, Financial Services, Venture Capital","Data and Analytics, Financial Services, Lending and Investments",SignalFire is a venture capital firm that invests in seed stage companies and breakout companies.,"SignalFire is a complete redesign of the modern venture firm based on six years of careful study, development, and iteration on how to best fuel today's entrepreneur. Their distributed network approach gives access to some of the world's best entrepreneurs, product, and engineering leaders in virtually every key discipline and industry, provided by a centralized team of world class investors and engineers trained at General Catalyst, Bessemer, KPCB, Google, and Yahoo. They have developed a first of its kind centralized infrastructure to help with recruiting, business development, customer acquisition as well as educational and community events. They invest in leaders with an uncommon passion and perspective for leveraging data and technology solutions to upend substantial markets.",https://www.linkedin.com/company/signalfire/,Crunchbase Venture Program,https://twitter.com/signalfire,,"6,566"
Quontic Bank,https://www.crunchbase.com/organization/quontic-bank,http://quonticbank.com,"Banking, Communities, Financial Services, FinTech, Venture Capital","Community and Lifestyle, Financial Services, Lending and Investments","Quontic Bank offers checking and savings accounts to small business loans and home mortgages, as well as online and mobile banking.","Quontic Bank offers checking and savings accounts to small business loans and home mortgages, as well as online and mobile banking. Quontic Bank is an adaptive digital bank. Through its app, Quontic offers less-advantaged, decent human beings — self-employed, immigrants, millennials, low income, seniors, etc. — adaptive banking services that elevate their financial strength while embracing their circumstances.  It was founded in 2009 and is a Member FDIC bank, headquartered in New York City and located in a growing number of states.",https://www.linkedin.com/company/quontic-bank,,https://www.twitter.com/quonticbank,https://www.facebook.com/quonticbank,"7,215"
Privateer Holdings,https://www.crunchbase.com/organization/privateer-holdings,http://www.privateerholdings.com,"Cannabis, Finance, Financial Services, Venture Capital","Community and Lifestyle, Financial Services, Food and Beverage, Health Care, Lending and Investments",Privateer Holdings is a private equity firm shaping the future of legal cannabis.,"Privateer is a private equity firm shaping the future of legal cannabis. Founded in 2010 in Seattle by three visionary entrepreneurs with decades of experience in investment banking and venture capital, Privateer Holdings represents a group of investors from around the world seeking to end cannabis prohibition and the social harms it causes. Through a combination of acquisitions, investments and incubation, Privateer is focused on building a portfolio of global brands that will lead, legitimize and define the future of cannabis. The current portfolio includes: Leafly, the world's cannabis information resource; Tilray, a leading global producer of medical cannabis; and Marley Natural, the official cannabis and lifestyle brand of Bob Marley.",https://www.linkedin.com/company/privateer-holdings,,http://twitter.com/Privateer_H,http://www.facebook.com/leaflydotcom,"7,744"
Braavo Capital,https://www.crunchbase.com/organization/braavo-capital,https://www.getbraavo.com/,"B2B, FinTech, Mobile, Venture Capital","Financial Services, Lending and Investments, Mobile, Other",Braavo provides mobile app businesses with capital for growth and insights to make it happen.,"Braavo provides revenue-based financing to mobile app and game developers worldwide. Whether you're a an early-stage health and fitness app or a multi-million dollar mobile gaming publisher, Braavo is your partner for flexible, affordable and on-demand financing. Founded in 2015, Braavo is headquartered in New York City. The company has funded nearly half a billion dollars to the top app companies in the world and is backed by investors including e.ventures, SWS Venture Capital, SV Angel, BoxGroup, Upper90, and a number of successful angels and entrepreneurs from the fintech and mobile community.",https://www.linkedin.com/company/BraavoCapital,,https://twitter.com/getbraavo,https://www.facebook.com/getbraavo,"8,225"
BFS Capital,https://www.crunchbase.com/organization/bfs-capital,https://www.bfscapital.com,"Finance, Financial Services, Venture Capital","Financial Services, Lending and Investments",BFS Capital is experts in the working capital needs of small businesses.,"Delivering funding solutions is the reason they're in business They’re experts in the working capital needs of small businesses. Headquartered in South Florida, their technology-enabled financing platform provides up to $2 million in small business loans and merchant cash advances to businesses in all 50 states and Canada, and through their affiliate, Boost Capital, in the United Kingdom. They’ve delivered more than $1 billion in total financing to small- and mid-sized businesses across more than 400 industries, helping entrepreneurs like you to access working capital for any business need. A direct funding source and industry leader since 2002, they have years of experience and firm financial backing from institutional and bank partners, which has helped to solidify their position as the preferred funding source for small businesses. They're proud of their track record of success in supporting the dreams of thousands of customers – 80% of whom are repeat business, resulting in a Better Business Bureau A+ rating.",https://www.linkedin.com/company/business-financial-services/,,https://twitter.com/bfsbizfinancing,https://www.facebook.com/businessfinancialservices,"8,297"
Safeguard Scientifics,https://www.crunchbase.com/organization/safeguard-scientifics,http://www.safeguard.com,"Finance, Health Care, Venture Capital","Financial Services, Health Care, Lending and Investments",Safeguard Scientifics provides capital and operational support to growth-stage health care and technology companies.,"Safeguard Scientifics, Inc. (NYSE: SFE) has a distinguished track record of fostering innovation and building market leaders. For more than 60 years, Safeguard has been providing growth capital and operational support to entrepreneurs across an evolving spectrum of industries. Today, Safeguard is focused specifically on healthcare and technology. Safeguard is a proven partner for entrepreneurs looking to accelerate growth and build long-term value in their businesses. Investors in NYSE:SFE have a unique opportunity to tap into the high potential of Safeguard's early- and growth-stage partners companies.",http://www.linkedin.com/company/safeguard-scientifics,Crunchbase Venture Program,http://twitter.com/Safeguard,http://www.facebook.com/safeguardscientifics,"8,571"
PitchBook Data,https://www.crunchbase.com/organization/pitchbook-data,http://www.pitchbook.com,"Analytics, Finance, Venture Capital","Data and Analytics, Financial Services, Lending and Investments","PitchBook provides comprehensive M&A, private equity, and venture capital data, as well as daily industry news and analysis.","PitchBook is an independent and impartial research firm dedicated to providing premium data, news and analysis to the venture capital and private equity industries. As a specialty-focused information resource, PitchBook's core strength is its ability to meticulously collect, organize and analyze hard-to-find private equity deal data. PitchBook's flagship product is the web-based PitchBook Platform, as well as its daily newsletter and research reports.",https://www.linkedin.com/company/642128,,http://twitter.com/PitchBook,http://www.facebook.com/PitchBookData,"8,633"
TEDCO,https://www.crunchbase.com/organization/maryland-technology-development-corporation,http://tedco.md,"Consulting, Financial Services, Information Technology, Venture Capital","Financial Services, Information Technology, Lending and Investments, Professional Services","TEDCO is a Maryland-based independent organization focused on researchers, entrepreneurs, startups, and early-stage companies.","TEDCO was created by the Maryland State Legislature in 1998 to facilitate the transfer and commercialization of technology from Maryland’s research universities and federal labs into the marketplace and to assist in the creation and growth of technology-based businesses in all regions of the State.  TEDCO is an independent organization that strives to be Maryland’s lead source for entrepreneurial business assistance and seed funding for the development of startup companies in Maryland’s innovation economy.  In Maryland and beyond, TEDCO is a resource of mentoring, funding and networking for entrepreneurs and start-ups that need guidance as they bring innovative concepts to market.  TEDCO is more than an early stage funding resource. It is the hub of Maryland’s entrepreneurial network where startups find mentors, organizational assistance, facilities for daily operations, and a roadmap for success.",http://www.linkedin.com/company/1432805?goback=%2Efcs_GLHD_maryland+tedco_false_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2&trk=ncsrch_hits,,http://twitter.com/MDTEDCO,https://www.facebook.com/MDTEDCO/,"8,640"
