Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
Brex,https://www.crunchbase.com/organization/brex,https://brex.com,"Accounting, Banking, Credit Cards, Finance, Financial Services, FinTech, Life Science","Biotechnology, Financial Services, Lending and Investments, Payments, Professional Services, Science and Engineering","Brex is the financial OS for growing companies, with credit cards, cash management, and controls in a single account.","Brex is reimagining financial systems so every growing company can realize their full potential. With the financial OS, new customers can get up and running in minutes with corporate credit cards and cash management in a single, strategic account. Plus, companies save hours every month with built-in tools and integrations to track spend, and earn points on every card purchase. Launched in 2018, Brex has raised $315M in equity funding alongside $350M in debt financing, and is backed by the likes of Y Combinator Continuity, Kleiner Perkins, and the founders of PayPal. Headquartered in San Francisco, Brex also has offices in Vancouver, B.C. and the Salt Lake valley. Brex was founded by Henrique Dubugras and Pedro Franceschi, two engineers who previously founded Pagar.me, one of the largest payment processors in Brazil with over $1.5 billion in GMV.",https://www.linkedin.com/company/brexhq/,Unicorn,https://twitter.com/brexHQ,https://www.facebook.com/BrexHQ/,631
Neat Capital,https://www.crunchbase.com/organization/neat-capital-inc,http://www.NeatCapital.com,"Banking, Consumer Lending, Finance, Financial Services, FinTech, Lending, Real Estate","Financial Services, Lending and Investments, Real Estate",Neat Capital is a FinTech mortgage lender setting out to make financing a home as frictionless as using cash. ,"Neat Capital is a FinTech mortgage lender setting out to make financing a home as frictionless as using cash. It works directly with home buyers and also develops strong partnerships with real estate brokers, wealth managers, CPAs, and corporations. The company's platform cleans up the entire mortgage lending process and leverages technology for analyzing complex financial situations at a fraction of price, enabling clients to get home loans without any mess. Neat Capital is enabling clients to purchase homes with cash offers and close with financing in 10-15 days. It lends to clients with excellent credit profiles and sells these loans to investors.",https://www.linkedin.com/company/neat-capital-inc-,,https://twitter.com/@NeatCapital,https://www.facebook.com/neatcapital,666
Current,https://www.crunchbase.com/organization/current-6,https://current.com,"Banking, Finance, Financial Services, FinTech","Financial Services, Lending and Investments",Current is a leading U.S. challenger bank built to meet the needs of people who have been overlooked by the traditional banking industry.,"Current is a leading U.S. challenger bank built to meet the needs of people with unique lives who have been overlooked by the traditional banking industry. Our proprietary Current Core technology allows us to provide premium banking services for everyone, regardless of age or income, and improve the financial outcomes of our members without overdraft fees, minimum balance requirements, or hidden fees. We give members up to two days faster direct deposit paychecks, free overdrafts up to $100 with Overdrive™ , points on purchases redeemable for cash back, access to 55,000 free ATMs worldwide as well as 24/7 member support 365 days a year.",https://www.linkedin.com/company/current/,Emerging Unicorn,https://twitter.com/current,https://www.facebook.com/CurrentDebitCard/,752
nCino,https://www.crunchbase.com/organization/ncino,http://ncino.com,"Banking, Document Management, Enterprise Software, Finance, Financial Services, FinTech","Financial Services, Information Technology, Lending and Investments, Software",Ncino is a cloud-based bank operating solution for the financial services industry.,"NCino offers a cloud-based bank operating system created by bankers for bankers. The system helps increase profitability, productivity gains, regulatory compliance, and operational transparency at all organizational levels as well as across all lines of business. Following a process structure similar to a bank’s loan accounting system, the bank operating system offers combined services through its business process management, loan lifecycle, business intelligence, and document management solutions.",http://www.linkedin.com/company/ncino-inc-,Exited Unicorn,http://twitter.com/ncino,https://www.facebook.com/nCino.Inc,853
Airfox,https://www.crunchbase.com/organization/airfox,https://airfox.com/,"Banking, Cryptocurrency, Financial Services, FinTech, Mobile, Wireless","Financial Services, Hardware, Lending and Investments, Mobile, Payments, Software","To accelerate financial inclusion, Airfox's provides the financially underserved in emerging markets digital access to financial services.","Airfox is on a mission to accelerate financial inclusion for the underbanked within emerging economies. Airfox aims to create an entirely new financial services model for the underbanked that democratizes access to capital and financial services with a mobile-first solution. Airfox is a venture-backed, financial technology company based in Boston and São Paulo. To learn more about the future of decentralized digital banking, visit www.airfox.com.",https://www.linkedin.com/company/airfox/,,https://twitter.com/_airfox,https://www.facebook.com/AirfoxHQ/,997
Instnt,https://www.crunchbase.com/organization/instnt,http://www.instnt.org,"Banking, Financial Services, FinTech, Insurance, Software","Financial Services, Lending and Investments, Software",Instnt is the first fully managed onboarding platform for businesses with fraud loss liability insurance.,"Instnt Inc. is a public benefit corporation on a mission to bring inclusion and instant account opening experiences for businesses and their customers. It is a one-of-a-kind collaborative effort between industry thought leaders, technology vendors and the private and public sector to solve for both sides of the on-boarding problem with a “Stripe for on-boarding” service offering and a new, interoperable Open Trust Protocol to make instant consumer acceptance a global reality.",https://www.linkedin.com/company/instnt-inc,,https://twitter.com/Instnt_org,,"1,007"
Santander Bank,https://www.crunchbase.com/organization/santander-bank-2,https://www.santanderbank.com,"Banking, Finance, Financial Services","Financial Services, Lending and Investments",Santander Bank is a retail bank that provides its users with financial products and services.,"Santander Bank, N.A. All rights reserved. Santander Bank, N.A. is a Member FDIC and an Equal Housing Lender. Santander, Santander Bank, the Flame Logo, Santander Select (And Design), Santander Universities (And Design), Santander Shareholders (And Design), Santander Rewards, Bravo, Sphere, Express Cash Pack, Flexlock, Extra 20 and A Bank For Your Ideas are registered trademarks, and Santander Select, Santander Cash Rewards, Santander Universities, Santander Shareholders, Santander Advance, Santander Passport, Passport, I (Heart) My Bank, I Love My Bank, and Real Change, are service marks, of Banco Santander, S.A. or its affiliates or subsidiaries in the United States or other countries.",https://www.linkedin.com/company/santander-bank-na,,https://twitter.com/santanderbankus,https://www.facebook.com/SantanderBankUS/,"1,280"
Finicity,https://www.crunchbase.com/organization/finicity,http://www.finicity.com,"Banking, Big Data, Cloud Data Services, Cyber Security, Data Integration, Data Visualization, Financial Services, FinTech, Payments","Data and Analytics, Design, Financial Services, Information Technology, Internet Services, Lending and Investments, Payments, Privacy and Security, Software","Finicity provides open banking services, real-time financial data access and insights.","Finicity is a developer of a real-time financial data aggregation and insight platform used to drive financial decision making. It aims to help individuals, families, and organizations make smarter financial decisions through safe and secure access to fast, high-quality data. The company, which launched its first financial product in 2000, has since grown to provide financial data APIs, credit decisioning tools, and financial wellness solutions. Finicity partners with influential financial institutions and disruptive fintech providers alike to give consumers a leg up in a complicated financial world. It has played a key role in innovative solutions like Experian’s Boost and it helps Rocket Mortgage by Quicken Loans access consumer-permissioned data for mortgage decisions.",http://www.linkedin.com/company/finicity,,http://twitter.com/finicity,http://www.facebook.com/finicity/info,"1,306"
Aspiration,https://www.crunchbase.com/organization/aspiration,https://www.aspiration.com,"Banking, Financial Services, FinTech, Social Impact","Financial Services, Lending and Investments, Other",Aspiration a socially conscious fintech platform that offers a range of products oriented around conscious consumerism.,Aspiration is an online financial firm that offers retail banking and investing services built for everyone.  Aspiration delivers the financial products that people need in a consumer-focused model that empowers people to choose their fee and aligns the interests of Aspiration and its customers.  The company donates a dime of every dollar it earns to help Americans that work to climb the ladder of opportunity while making it possible for its customers to choose to give a portion of their profits to a charitable cause of their choice.,https://www.linkedin.com/company/aspiration-investments,,http://twitter.com/Aspiration,http://www.facebook.com/AspirationInvestments,"1,310"
Simple,https://www.crunchbase.com/organization/banksimple,http://simple.com,"Banking, Enterprise Software, Financial Services, FinTech","Financial Services, Lending and Investments, Software",Simple is a web and mobile application that unifies various accounts into one accessible bank card..,"Simple is a web and mobile application that unifies various accounts into one accessible bank card. Rather than making money from different fees, Simple plans to split the net interest margin with its partner banks (the difference between the rate they lend at and the rate they pay to depositors), thus eliminating the incentive to push more confusing products at consumers. Simple has more than 100,000 customers, processed $1.7 billion in annual transactions last year, and experienced 330% customer growth.  Simple was launched by Alex Payne, Shamir Karkal, and Josh Reich in January 2009 and is based in Portland, Oregon.",http://www.linkedin.com/company/simple-finance,,http://twitter.com/simple,http://www.facebook.com/simple,"1,338"
Varo Money,https://www.crunchbase.com/organization/varo-money,http://www.varomoney.com/,"Apps, Banking, Consumer, Financial Services, FinTech, Service Industry","Apps, Financial Services, Lending and Investments, Other, Software","Varo is a digital bank that offers innovative, premium banking services wrapped in inclusive design","Varo is a wholly new digital bank unlike any other in the US market today.  Varo is the only US consumer fintech with a national bank charter and is uniquely placed to be the full-service banking partner to the millions of Americans who need a better bank. Varo uniquely leverages the best of fintech innovation along with the product breadth and security of being a chartered national bank.   Varo’s mission since its founding in 2015 has been to provide Americans with the tools, products, and insights to become truly financially resilient, regardless of their background or their current financial situation. Varo is a true partner in the financial wellbeing of its customers - powered by its tech-driven hyper-efficient business model that passes this efficiency on to the end consumer and ultimately improves the financial wellbeing of communities across the country.",https://www.linkedin.com/company/varo-money-inc.,,https://www.twitter.com/varomoney,https://www.facebook.com/varomoney,"1,518"
loanDepot,https://www.crunchbase.com/organization/loandepot,http://www.loandepot.com,"Banking, Finance, Financial Services, Real Estate","Financial Services, Lending and Investments, Real Estate","loanDepot is an independent retail mortgage lender that provides residential loans, refinance loans, and personal loan products nationwide.","loanDepot is the third-largest private, independent retail mortgage lender in the U.S. and provides residential loans. loanDepot’s current business channels include direct lending, affinity, branch retail, and servicing. The innovative online consumer direct lending platform operates under the loanDepot brand. The company is also a leader in a distributed branch purchase platform under the imortgage brand. loanDepot currently has more than 2,200 employees and more than 700 licensed loan officers serving all 50 states. Licensed in all 50 states, loanDepot is an approved seller/servicer to Fannie Mae, Freddie Mac, and Ginnie Mae and services a majority of the loans it originates. Its product lineup includes FHA, HARP, VA, and Jumbo loans. The company opened its doors for business in 2010 following the U.S. financial meltdown and was founded on the principles of fair and ethical lending, with a customer-centric strategy to deliver great service and competitive rates. loanDepot’s CEO and Chairman is an industry veteran Anthony Hsieh, an innovator in the mortgage lending industry. The loanDepot leadership team is comprised of seasoned executives who have helped lead some of the largest and most successful mortgage companies and financial institutions in the U.S",http://www.linkedin.com/company/loandepot,,https://www.twitter.com/loandepot,,"1,544"
Neuberger Berman Group,https://www.crunchbase.com/organization/neuberger-berman-group,http://www.nb.com,"Banking, Finance, Financial Services","Financial Services, Lending and Investments","Neuberger Berman is an independent and employee-controlled asset management company, providing global investment solutions.","Neuberger Berman is an independent and employee-controlled asset management company, providing global investment solutions. Neuberger Berman provides a broad range of global investment solutions to institutions and individuals through customized separately managed accounts, mutual funds, and alternative investment products. It was founded in 1939 and headquartered in New York, United States.",http://www.linkedin.com/company/neuberger-berman,,http://twitter.com/NeubergerBerman,,"1,807"
Trumid,https://www.crunchbase.com/organization/trumid,https://www.trumid.com/,"Banking, Electronics, Finance, Financial Services, FinTech, Trading Platform","Consumer Electronics, Financial Services, Hardware, Lending and Investments","Trumid is a financial technology company bringing efficiency to credit trading through data, technology, and innovative products.","Trumid is a financial technology company bringing efficiency, connectivity, and access to credit trading through innovative technology and product design. Trumid’s product ecosystem leverages data and the power of the network effect to create transparency, liquidity, and efficient trade execution. Trumid Market Center, the company’s electronic trading platform, connects corporate bond market professionals to a broad network of liquidity and provides a range of trading protocols to access it.  The electronic bond trading platform provides traders direct access to liquidity, delivered within an intuitive design that fits seamlessly into trader workflow. Trumid was founded in 2014 by credit professionals with over 100 years of trading experience and is headquartered in New York City.",https://www.linkedin.com/company/trumid,Unicorn,https://twitter.com/trumid,,"1,923"
Wahed Invest,https://www.crunchbase.com/organization/wahed-invest-inc,http://www.wahedinvest.com,"Advice, Banking, Compliance, Financial Services, FinTech","Financial Services, Lending and Investments, Media and Entertainment, Professional Services",Wahed is the first automated Shari’ah compliant investment platform in the world.,"Wahed Invest is the UK’s first Halal online investment platform, allowing savers from all income brackets to easily invest in a globally diversified portfolio of ethically responsible stocks, Islamic bonds and gold. Designed specifically for the Islamic community, Wahed’s investment portfolios are approved by an Ethical Review Board, enabling Muslims to feel confident that their investments are ethically sound and Halal.",https://www.linkedin.com/company/wahedinvest/,,https://twitter.com/wahedinvest,https://www.facebook.com/WahedInvest/,"1,999"
Veritas Capital,https://www.crunchbase.com/organization/veritas-capital,http://www.veritascapital.com,"Banking, Finance, Financial Exchanges, Financial Services, Venture Capital","Financial Services, Lending and Investments",Veritas Capital is a private equity investment firm that invests in companies that provide critical products and services.,"Veritas Capital is a private equity investment firm that invests in companies that provide critical products and services to governments worldwide. Since its founding, Veritas has been involved as the lead investor in transactions totaling more than $8 billion in value and currently has over $8.8 billion of assets under management.  The firm was founded in 1992 and headquartered in New York, United States.",https://www.linkedin.com/company/veritas-capital,,,,"2,047"
Cross River Bank,https://www.crunchbase.com/organization/cross-river-bank,https://www.crossriverbank.com/,"Banking, Commercial Lending, Finance, Financial Services, Lending, Payments","Financial Services, Lending and Investments, Payments",Cross River is a financial institution that offers banking services and loan products to consumers and businesses.,"Cross River combines innovative technologies with expertise of a bank to create new services and solutions for fintech companies that are redefining global financial services. In addition to traditional banking, the company has developed partnerships with financial technology leaders to build compliant and integrated products for the marketplace lending and payment processing arenas.",http://www.linkedin.com/company/967395,Unicorn,http://twitter.com/crossriverbank,https://www.facebook.com/crossriversocial/,"2,112"
HMBradley,https://www.crunchbase.com/organization/hmbradley,https://waitlist.hmbradley.com/,"Banking, Finance, Financial Services, FinTech","Financial Services, Lending and Investments",HMBradley is a digital banking platform that develops programs to reward savers.,"HMBradley is a developer of a digital banking platform for savers. It rewards everyone, regardless of income, for developing sound financial habits. HMBradley 's platform offers digitized banking services featuring virtual banking technologies that let users get credit cards instantly and enjoy banking facilities anytime via a smartphone application.  The company was founded in 2019 and is headquartered in Santa Monica, California.",https://www.linkedin.com/company/hmbradley/,,https://twitter.com/_hmbradley,https://www.facebook.com/tryHMBradley,"2,311"
Synctera,https://www.crunchbase.com/organization/synctera,https://www.synctera.com/,"Banking, Finance, Financial Exchanges, Financial Services","Financial Services, Lending and Investments",Synctera is a banking company that connects financial institutions with fintech companies.,"Synctera is a banking company that offers secure and scalable partnership banking solutions for startups and fintech. The company guides all parties from the earliest phases of engagement, through the onboarding process and beyond.  It was founded in 2020 and headquartered in San Francisco, California.",https://www.linkedin.com/company/synctera/,,https://twitter.com/synctera,,"2,317"
Empower,https://www.crunchbase.com/organization/empower-2,https://www.empower.me,"Banking, Finance, FinTech, Personal Finance","Financial Services, Lending and Investments",Empower is building the best mobile-banking experience in the world.,"Founded by former Sequoia Capital partner and entrepreneur Warren Hogarth, Empower is building a personal financial assistant and digital bank for millennials. Today​,​ the interests of consumers and banks is fundamentally misaligned: banks earn the most when people pay maximum fees, earn little to no interest, and are locked into the highest interest rate​s​​​. Empower has built an AI powered financial assistant that works 24/7 to help consumers improve their financial lives and is launching a new kind of bank for tech savvy young professionals that are hustling to get ahead.",https://www.linkedin.com/company/empower-finance/,,https://twitter.com/empowerbanking,https://www.facebook.com/empowerbanking,"2,348"
THE WORLD BANK,https://www.crunchbase.com/organization/the-world-bank-group,https://www.worldbank.org/,"Banking, Finance, Financial Services, Funding Platform, Legal, Non Profit","Financial Services, Lending and Investments, Other, Professional Services","The World Bank Group, provides financial and technical assistance to developing countries.","The World Bank is a vital source of financial and technical assistance to developing countries around the world. They are not a bank in the ordinary sense but a unique partnership to reduce poverty and support development. The World Bank Group comprises five institutions managed by their member countries.  Established in 1944, the World Bank Group is headquartered in Washington, D.C. They have more than 10,000 employees in more than 120 offices worldwide.  They provide low-interest loans, zero to low-interest credits, and grants to developing countries. These support a wide array of investments in such areas as education, health, public administration, infrastructure, financial and private sector development, agriculture, and environmental and natural resource management. Some of their projects are cofinanced with governments, other multilateral institutions, commercial banks, export credit agencies, and private sector investors.  They also provide or facilitate financing through trust fund partnerships with bilateral and multilateral donors. Many partners have asked the Bank to help manage initiatives that address needs across a wide range of sectors and developing regions.",https://www.linkedin.com/company/the-world-bank/,,https://twitter.com/WorldBank,https://www.facebook.com/worldbank/,"2,425"
MineralTree,https://www.crunchbase.com/organization/mineraltree,http://www.mineraltree.com,"Accounting, Banking, Finance, Financial Services, FinTech, Payments, SaaS, Software","Financial Services, Lending and Investments, Payments, Professional Services, Software",MineralTree provides mobile and online accounts payable automation software for finance professionals at growing organizations.,"MineralTree provides mobile and online accounts payable automation software for finance professionals at growing organizations. Its cloud-based software automates the invoice-to-payment process for growing businesses. It automatically extracts data from paper or electronic invoices, routes them to the proper people and departments for approval, and allows busy executives to review, authorize, or schedule payments anywhere, from any device. It then sends payments directly and securely, with guaranteed fraud protection. The company provides solutions for growing businesses, CPAs, and banks. It integrates directly with banks and with the most popular accounting/ERP software to synchronize every data point, every transaction, every approval, and every payment. It supports integration with Intacct, Microsoft Dynamics GP, NetSuite, and QuickBooks. MineralTree’s invoice payment processing solution streamlines processes for AP managers, CFOs, and other payment approvers, providing significant cost savings and unparalleled control of cash flow in an affordable, integrated platform. Businesses benefit from the innovative software and the solution allows banks, accounting firms, and CPAs to provide significant value to their customers. It was founded in 2010 by BC Krishna and headquartered in Cambridge, Massachusetts.",https://www.linkedin.com/company/mineraltree-inc-,,http://twitter.com/MineralTree,http://www.facebook.com/mineraltreeinc,"2,451"
Wells Fargo,https://www.crunchbase.com/organization/wells-fargo-bank,http://www.wellsfargo.com,"Banking, Business Development, Financial Services, FinTech, Insurance, Payments","Financial Services, Lending and Investments, Payments, Professional Services","Wells Fargo & Company is a diversified financial services company with $1.3 trillion in assets, providing banking, insurance, investments.","Wells Fargo & Company is a diversified financial services company with $1.3 trillion in assets, providing banking, insurance, investments, mortgage and consumer finance through more than 10,000 stores, over 12,000 ATMs and the internet across North America and internationally. Wells Fargo & Company is an American multinational banking and financial services holding company with operations around the world. Wells Fargo is the fourth largest bank in the U.S. by assets and the largest bank by market capitalization. Wells Fargo is the second largest bank in deposits, home mortgage servicing, and debit cards. In 2011, Wells Fargo was the 23rd largest company in the United States. Wells Fargo is headquartered in San Francisco, California, with ""hubquarters"" throughout the country. In 2007 it was the only bank in the United States to be rated AAA by S&P, though its rating has since been lowered to AA− in light of the financial crisis of 2007–2012. The firm's primary U.S. operating subsidiary is national bank Wells Fargo Bank, N.A., which designates its main office as Sioux Falls, South Dakota. Wells Fargo in its present form is a result of a merger between San Francisco-based Wells Fargo & Company and Minneapolis-based Norwest Corporation in 1998 and the subsequent 2008 acquisition of Charlotte-based Wachovia. Following the mergers, the company transferred its headquarters to Wells Fargo's headquarters in San Francisco and merged its operating subsidiary with Wells Fargo's operating subsidiary in Sioux Falls. In 2012, Wells Fargo had more than 9,000 retail branches and over 12,000 automated teller machines in 39 states and the District of Columbia. A ""Big Four bank"", it has over 270,000 employees and over 70 million customers. As of July 12, 2013, Wells Fargo became the world's biggest bank by market capitalization, worth $236 billion.",https://www.linkedin.com/company/1235,,http://twitter.com/WellsFargo,https://www.facebook.com/wellsfargo,"2,519"
