Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook
AVOXI,https://www.crunchbase.com/organization/avoxi,http://www.avoxi.com,"Call Center, Internet, Software","Administrative Services, Internet Services, Software",AVOXI is a computer software company that specializes in the fields of call center software solutions and international toll-free numbers.,"AVOXI is a computer software company that specializes in the fields of call center software solutions and international toll-free numbers. It provides telecommunications and enhanced VoIP solutions including toll-free services, and call recording.",https://www.linkedin.com/company/avoxi/,,http://twitter.com/AVOXI,https://www.facebook.com/goavoxi
Awesome OS,https://www.crunchbase.com/organization/awesome-os,https://awesomeos.com/,"Call Center, Customer Service, Graphic Design, Outsourcing, Web Development","Administrative Services, Design, Other, Professional Services, Software",Awesome OS provides customer experience and business process solutions to high growth clients and startups,"Awesome OS enables clients to scale operations and increase their competitive edge. Their main focus is on customer care - voice, digital/non-voice services, such as emails, chat and back office support, including web development and graphic design.",,,,
Benefitexpress,https://www.crunchbase.com/organization/benefitexpress,http://www.benefitexpress.info/,"Call Center, Cloud Computing, Employee Benefits","Administrative Services, Health Care, Internet Services, Software","The leading middle market, cloud-based platform for employee benefits and health exchange services.","benefitexpress is the leading middle market, cloud-based platform for employee benefits and health exchange services, with a focus on flexibility. By offering technology that integrates all benefits, in a one stop shop, benefitexpress provides simplicity to complex plans and offers a very custom-made experience to engage and educate employees while offering employers an ease of benefit management that is unmatched in market. benefitexpress provides a full range of services including, benefit enrollment, management and administration as well as direct bill services, reimbursement account administration, carrier bill reconciliation, total compensation statements, and a full service call center.",https://www.linkedin.com/company/benefit-express,,https://www.twitter.com/benefitexpress,https://www.facebook.com/benefitexpress
Bolder Thinking,https://www.crunchbase.com/organization/bolder-thinking,http://www.bolderthinking.com,"Call Center, Software, Telecommunications, VoIP","Administrative Services, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Software","Provider of Cloud Contact Center software. We offer contact center, business telephony, and SOS web to voice solutions.","Bolder Thinking provides three compelling solutions, all delivered via the public cloud: Call Center - The Bolder Call Center solution provides a robust call center platform that enables customers to run call centers that can be located anywhere in the world, regardless of location(s).  The Bolder Call Center provides skill based routing, full recording, true dynamic scalability, and robust analytics, all delivered through the public internet. Business Telephony - Bolder's Business Telephony solution delivers PBX functionality to SIP based hard phones and softphones.  SOS by Bolder Thinking - Bolder's innovative web to phone voice communications system that is designed to enable a dramatic increase in shopping cart conversions and a sharp decrease in customer dissatisfaction in service environments.",http://www.linkedin.com/company/bolder-thinking,,http://twitter.com/bolderthinking,https://www.facebook.com/237848573084835
Boostopia,https://www.crunchbase.com/organization/boostopia,http://boostopia.com,"B2B, Business Intelligence, Call Center, Customer Service, E-Commerce, Enterprise Software, SaaS, Technical Support","Administrative Services, Commerce and Shopping, Data and Analytics, Information Technology, Other, Professional Services, Software",Boostopia helps companies understand and improve their support departments.,"3 of the 4 founders worked together previously at another e-commerce startup, that at peak, reached north of $20M+ a year where one of their biggest challenges was managing their team of 20+ support agents. Their first-hand experience was that the existing market of technology solutions for support focuses almost exclusively on building tools for customer service agents to talk to customers, and NOT their bosses, the managers, to do their job of understanding and improving the whole support operation. So Boostopia is the first modern Workforce Optimization (WFO) solution built for SMB customer support managers, not agents, to do their job of understanding and improving the entire support operation. Our solution integrates with and upgrades common ticketing and call center solutions like Zendesk, Freshdesk, Helpscout, and Salesforce Service.  Customers are seeing 30%+ reductions in overall support volume and increases in Agent Productivity by 20%+.",https://www.linkedin.com/company/boostopia.io,,https://twitter.com/getboostopia,https://www.facebook.com/boostopia
Cab Hound,https://www.crunchbase.com/organization/cab-hound,https://cabhound.com/,"Apps, Call Center, Cloud Computing, Mobile Apps, Mobile Payments, Transportation","Administrative Services, Apps, Financial Services, Internet Services, Mobile, Payments, Software, Transportation",Mobile and cloud based technology and call center services for the taxi industry,"Cab Hound offers cloud dispatching technology, driver & passenger apps for android & iPhone and call center services that fit your taxicab companies specific needs.",https://www.linkedin.com/company/cab-hound,,https://twitter.com/cabhound,https://www.facebook.com/cabhound
CatrovaCer,https://www.crunchbase.com/organization/catrovacer,http://catrovacer.com,"Artificial Intelligence, B2B, Call Center, Information Technology, Software","Administrative Services, Artificial Intelligence, Data and Analytics, Information Technology, Other, Science and Engineering, Software",Conversation Analysis AI for call centers,"We have built a conversation analysis AI. You can give it call recordings/chat logs, and it will show you what differentiates your top performers from the rest, according to data. It will give personalized recommendations to turn the average performers into stars. The relative performance can be visualized via a dashboard with custom metrics like politeness, enthusiasm, the correctness of the information, the caller's reactions to answers, and if the agent is repeating the script over and over again. Situations, where things are going south, would immediately be alerted to the manager with a summary of what happened and an open line for her to join the call.",https://www.linkedin.com/company/c8r,,,
Chasedata,https://www.crunchbase.com/organization/chasedata,http://www.chasedatacorp.com/,"Call Center, Information Technology, Telecommunications, Virtual Assistant","Administrative Services, Hardware, Information Technology, Software",Chasedata take the guesswork and pain out of telemarketing with Their predictive dialer.,"ChaseData Corporation was founded in 1996 in order to empower call centers to accomplish their goals through software. Their company has never lost sight of this original goal. Today They  continue to provide real-world solutions to clients operating inbound contact centers, predictive dialing outbound call centers, in over a dozen industries employing thousands of agents.",https://www.linkedin.com/company/chase-data-corp,,https://twitter.com/chasedata,https://www.facebook.com/pg/ChaseData-892173130809847/
Clarabridge,https://www.crunchbase.com/organization/clarabridge,http://www.clarabridge.com,"Analytics, Call Center, Customer Service, Enterprise Software, Social Media Management, Text Analytics","Administrative Services, Data and Analytics, Internet Services, Other, Professional Services, Sales and Marketing, Software",Clarabridge helps business win the hearts and minds of their customers with the industry leading Customer Experience Management platform.,"Clarabridge helps hundreds of the world’s leading brands understand and improve their customer experience. Using advanced text analytics, enterprise survey, and robust engagement, Clarabridge transforms all forms of customer feedback empowering confident, decisive action across the business.",http://www.linkedin.com/company/clarabridge,,http://twitter.com/Clarabridge,http://www.facebook.com/Clarabridge
Clarity Voice,https://www.crunchbase.com/organization/clarity-voice,https://clarityvoice.com,"Call Center, Information Technology, Internet, Messaging, Software, Telecommunications, Wired Telecommunications","Administrative Services, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Software",Clarity Voice is a cloud-based phone company that offers VOIP service and  telecommunications services.,"Clarity Voice is a cloud-based phone company that offers VOIP service and  telecommunications services with features that make your life easier, such as auto attendants, advanced call routing and recording, innovative promotional messaging, and so much more. Clarity’s customized phone solutions include FranchisePhones, designed specifically for the franchising community, and Phone System in a Box, created for small- and medium-sized business VoIP service.",https://www.linkedin.com/company/clarity-voice/,,https://twitter.com/ClarityVoice1,https://www.facebook.com/ClarityVoice1/
Clickatell,https://www.crunchbase.com/organization/clickatell-inc,http://clickatell.com/,"Business Information Systems, Call Center, CRM, Cyber Security, Developer APIs, Messaging, Mobile, Mobile Payments, SMS, Telecommunications","Administrative Services, Financial Services, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Mobile, Payments, Privacy and Security, Sales and Marketing, Software","Clickatell is the original pioneer of the global mobile messaging API, today the company is a global leader in Mobile Engagement & Payments","Founded in 2000, Clickatell developed the worlds' first Mobile Messaging (SMS) API, enabling any software to send a text message, developers could simply 'cut and paste 4 lines of code' and be done. Today Clickatell is a global leader in helping brands connect, interact and transact with their mobile always customers. Clickatell is a privately held company headquartered in Silicon Valley, CA with over $18 million in venture capital funding led by Sequoia Capital. Today, Clickatell delivers several billion personalized priority messages per year for over 18,000 of the worlds' most loved brands and businesses while being hailed as one of the fastest growing mobile payment enablers in emerging markets. Current customers, which span enterprise sectors, include Visa, IBM, Avaya, McKinsey & Company, Facebook and WhatsApp. For more information, please visit www.clickatell.com or contact pr@clickatell.com.",https://www.linkedin.com/company/clickatell,,http://twitter.com/Clickatell,https://www.facebook.com/Clickatell-187073743959/
Concerto Software,https://www.crunchbase.com/organization/concerto-software,,"Call Center, Information Technology, Software","Administrative Services, Information Technology, Software","Concerto Software, Inc. a leading provider of call center software and services.","Concerto Software, a customer interaction management company, offers contact center services to its clients. The company offers its users with services that assist them in managing interactions with its clients through voice, email, Web, and fax. Its combination with Touchstar's Predictive Dialing System enables its users to optimize productivity with the assistance of TCPA and Do-not call registry systems that contains inbound ACD features. Furthermore, the service provides a range of facilities, including predictive dialing, call recording, silent call monitoring, and single-screen monitoring facilities. Cobncerto Software is a subsidiary of Golden Gate Capital and is headquartered in Westford, Massachusetts.",,,,
Connect First A RingCentral Company,https://www.crunchbase.com/organization/connect-first,http://www.connectfirst.com,"Call Center, SaaS, Software, Telecommunications","Administrative Services, Hardware, Software",Connect First is an award-winning cloud contact center software provider,"Connect First is an award-winning SaaS telecommunications and cloud contact center software provider that focuses on customer satisfaction and elegant hosted solutions. Connect First offers a robust platform, designed and supported by a team of highly experienced engineers, designers and business analysts, and backed with personalized in-house customer care.  Solutions include Cloud Routing, Inbound ACD, Outbound Dialing, Call Tracking, Interactive Voice Response (IVR), Voice Broadcast, Disaster Recovery, Predictive Dialer, Real-Time Telemetry, CDR Reporting, Live Agent Chat and more. Through a consultative approach with each customer interaction, Connect First builds customized solutions to meet the needs of a discerning customer base.",,,,https://www.facebook.com/connectfirstinc
Convoso,https://www.crunchbase.com/organization/safesoft-solutions,http://www.convoso.com,"Call Center, SaaS, Software, Telecommunications","Administrative Services, Hardware, Software","Convoso's cloud-based call center software revolutionized the call center industry by empowering the admin, agent, and customer experience.","Convoso’s mission is to create innovations that enable contact center owners to hit performance metrics that they never thought possible. We are passionate about our customer’s success and have a proven track record of delivering outstanding results that drive more engaged call center agents, boost in margins, and breakthrough years in profit. Our predictive dialer with superior recycle logic—combined with lead management automation—empowers outbound contact centers to move more leads through the funnel faster. With our conversational AI agent, you can turn aged leads into live transfers. We consider our customers to be our partners and work hand in hand with them to achieve maximum results because without them we don’t exist. It is an amazing feeling to have a direct impact on our customer’s growth from head count and all the way to revenue and profits.",http://www.linkedin.com/company/606710,,http://twitter.com/convoso,https://www.facebook.com/Convoso/
CrazyCall,https://www.crunchbase.com/organization/crazy-call,https://www.crazycall.com/?utm_source=crunchbase.com&utm_medium=referral&utm_campaign=profile-link,"Call Center, SaaS, Software, Telecommunications, VoIP","Administrative Services, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Software",CrazyCall helps you to increase sale and connect with your customers.,"Crazy Call is a Cloud Telephony for Call Centers & Sales Professionals that's accessible right within your browser, without any installation or complex billing. All it takes is for you to pick a number and start calling prospects! It allows you to organize and manage sales, control the quality of their calls, reduce costs, integrate and automate telesales campaigns. CrazyCall is also an easy to use sales enablement platform that increases cold-call ROI and helps with website conversions.",https://www.linkedin.com/company/6382503,,https://twitter.com/CrazyCallApp,https://www.facebook.com/CrazyCallSoftware
Dextr.Cloud,https://www.crunchbase.com/organization/dextr-cloud,https://www.dextr.cloud,"Call Center, Contact Management, Information Technology, SaaS","Administrative Services, Information Technology, Software","Contact Center, Call Center, SaaS, AWS Connect",Dextr.Cloud is the premier provider of AWS Connect contact center solutions. Dextr is the glue for AWS Connect.,https://www.linkedin.com/company/dextr-cloud/,,,
Dialpad,https://www.crunchbase.com/organization/dialpad,https://www.dialpad.com,"Artificial Intelligence, Call Center, Meeting Software, Mobile, Mobile Apps, SaaS, Software, Telecommunications","Administrative Services, Apps, Artificial Intelligence, Data and Analytics, Hardware, Messaging and Telecommunications, Mobile, Science and Engineering, Software",Dialpad is an AI-powered cloud communications platform that turns conversations into opportunities and helps teams make smart calls.,"Dialpad is an AI-powered cloud communications platform that turns conversations into opportunities and helps teams make smart calls. The communications and contact center provider offers native, real-time transcription, automated note-taking, live sentiment, and voice analytics to market, and with the rising demand for remote collaboration. It offers Dialpad, Dialpad Sell, UberConference, and Dialpad Contact Center solutions that are all powered by VoiceAI. These products cover the full range of modern business communications needs with a range of system software that offers voice, video, group messaging, SMS, MMS, conferencing, screen sharing, and document sharing services that enable employees to collaborate securely from anywhere across any device, in a single platform. Aside from OMERS, investors of the company include Amasia, Andreessen Horowitz, Felicis Ventures, GV, ICONIQ Capital, Salesforce Ventures, Scale Ventures, Section 32, Softbank, Work-Bench, and SoftBank. Alex Cornell, Brian Peterson, Craig Walker, and John Rector incorporated Dialpad in San Francisco, California in 2011.",https://www.linkedin.com/company/dialpad,Unicorn,https://twitter.com/DialpadHQ,https://www.facebook.com/Dialpadhq
Edifius,https://www.crunchbase.com/organization/edifius,https://www.edifius.com/,"Artificial Intelligence, B2B, Call Center, Information Technology, Internet, Machine Learning, Natural Language Processing, SaaS, Software","Administrative Services, Artificial Intelligence, Data and Analytics, Information Technology, Internet Services, Other, Science and Engineering, Software","Edifius is an AI-Powered B2B SaaS platform to improve operational efficiency, customer experience, and team productivity.","Edifius is reinventing the way businesses manage their operations and customers by leveraging technology, data, voice, artificial intelligence, machine learning, NLU, and NLP to increase personalization, workforce digital transformation, autonomous marketing, and self-service automation.",https://www.linkedin.com/company/edifius,,https://twitter.com/edifius_ai,https://www.facebook.com/edifiuscorp
EpiAnalytics,https://www.crunchbase.com/organization/epianalytics,http://www.epianalytics.com,"Artificial Intelligence, Call Center, Machine Learning, Real Time, Software","Administrative Services, Artificial Intelligence, Data and Analytics, Other, Science and Engineering, Software","EpiAnalytics integrated artificial intelligence and machine learning solutions transform corporate data, increasing efficiency and BI.","EpiAnalytics is a software publishing company that offers real-time text analytic solutions to automate business processes such as advanced case routing, and email and survey classification. It also provides business intelligence solutions for decision support. The company’s easy-to-use, on-demand software transforms customer comments and feedback into valuable insights that can be utilized across its clients’ organizations and to improve their business processes in real time. Founded in 2008, EpiAnalytics is based in Carlsbad, California.",https://www.linkedin.com/company/epianalytics-inc.,,http://twitter.com/EpiAnalytics,http://www.facebook.com/pages/EpiAnalytics-Inc/157284200953969
FidoTrack,https://www.crunchbase.com/organization/fidotrack,http://www.fidotrack.com/,"Call Center, Information Technology, Software","Administrative Services, Information Technology, Software","FidoTrack, one of the providers of Cloud Gamification software and services for call centers.","FidoTrack, one of the providers of Cloud Gamification software and services for call centers. The FidoTrack system is already deployed to call centers throughout the U.S. and has achieved amazing measurable ROI results for 100% of clients to date. The dramatic improvements in productivity combined with the huge reduction in employee turnover make the FidoTrack system the best in the marketplace. ",https://in.linkedin.com/company/fidotrack,,https://twitter.com/fidotrack,
Five9,https://www.crunchbase.com/organization/five9,http://www.five9.com,"Call Center, Enterprise Software, SaaS, Sales, Software","Administrative Services, Sales and Marketing, Software","Five9 is a company providing cloud-based call center software for sales, marketing and support.","Five9 is a leading provider of cloud software for the enterprise contact center market, bringing the power of the cloud to thousands of customers and facilitating approximately three billion customer interactions annually. Since 2001, Five9 has led the cloud revolution in contact centers, helping organizations transition from legacy premise-based solutions to the cloud. Five9 provides businesses reliable, secure, compliant and scalable cloud contact center software designed to create exceptional customer experiences, increase agent productivity and deliver tangible business results.",http://www.linkedin.com/company/five9,,http://www.twitter.com/Five9,http://www.facebook.com/callcentersoftware
Genesys,https://www.crunchbase.com/organization/genesys,http://www.genesys.com,"Business Intelligence, Call Center, Cloud Infrastructure, Contact Management, CRM, Customer Service, Enterprise Software, SaaS, Software, Text Analytics","Administrative Services, Data and Analytics, Hardware, Information Technology, Internet Services, Other, Professional Services, Sales and Marketing, Software",Genesys is a global leader in providing omnichannel customer experience (CX) and contact center solutions in the cloud and on-premises.,"Genesys® powers more than 25 billion of the world’s best customer experiences each year. Their success comes from connecting employee and customer conversations on any channel. Every day, 11,000 companies in more than 100 countries trust the industry’s #1 customer experience platform to drive great business outcomes and create lasting relationships. Combining the best of technology and human ingenuity, Genesys builds solutions that mirror natural communication and work the way you think. Their industry-leading solutions foster true omnichannel engagement because they perform equally well across channels, on-premise and in the cloud. Experience communication as it should be: fluid, instinctive and profoundly empowering.",http://www.linkedin.com/company/genesys,,http://twitter.com/Genesys,http://www.facebook.com/genesys
Global Call Forwarding,https://www.crunchbase.com/organization/global-call-forwarding,https://www.globalcallforwarding.com,"Call Center, Enterprise Software, Telecommunications, VoIP","Administrative Services, Hardware, Information Technology, Internet Services, Messaging and Telecommunications, Software","Address: 3333 S Congress Ave #300 Delray Beach, FL 33445 ","Global Call Forwarding is a provider of international local, mobile, and toll free numbers in over 160 countries across the globe that are loaded with features such as call recording, sms forwarding, rollover, outbound calling, advanced routing, API, PBX, unlimited extensions, sequential forwarding, simultaneous ringing, custom ring back tones, and more.",https://www.linkedin.com/company/united-world-telecom-lc/,,https://twitter.com/forwardcalls,https://www.facebook.com/GlobalCallForwarding/
Gridspace,https://www.crunchbase.com/organization/gridspace,https://www.gridspace.com/,"Call Center, Enterprise Software, Information Technology, Software, Speech Recognition, Telecommunications","Administrative Services, Data and Analytics, Hardware, Information Technology, Software",Gridspace scans and automates voice calls for contact centers and developers.,"Gridspace was formed as a collaboration between SRI Speech Labs, the lab behind Siri, and a multidisciplinary team of designers and engineers. The company’s software makes it easy for contact centers and developers to quickly understand customer requests, synchronize agent responses, and drive successful outcomes. Legacy voice systems were not designed for modern speech services. Gridspace built a novel speech processing system in the house to enable low-latency speech analytics, live agent guidance, and natural-sounding, interwoven voice bots.",http://www.linkedin.com/company/gridspace-inc,,http://twitter.com/gridspaceinc,
Hit Rate Solutions,https://www.crunchbase.com/organization/hit-rate-solutions,http://www.hitratesolutions.com,"Call Center, Direct Marketing, Enterprise, Enterprise Software, Outsourcing, Virtual Assistant","Administrative Services, Other, Professional Services, Sales and Marketing, Software",Hit Rate Solutions is a global provider of contact center services to companies worldwide.,"Hit Rate Solutions is a global provider of outsourced contact center services to companies worldwide and deliver customer service for international market leaders. Hit Rate Solutions delivers exceptional customer service and technical support for various industries. Our low-risk solutions enable great service that answers our clients’ needs. Hit Rate Solutions provides high-quality customer care and are consistently ranked by our clients and their customers. We help our clients excel in today’s competitive global business environment by seamlessly managing the two components of any successful call center campaign: technology and people. Our highly trained and talented employees will serve as your virtual assistants, delivering solutions through various CRM, Knowledge Management and other web applications.",https://www.linkedin.com/company/hit-rate-solutions,,https://twitter.com/hitratesolution,https://www.facebook.com/HitRateSolutions/
