Organization Name,Organization Name URL,Website,Industries,Industry Groups,Description,Full Description,LinkedIn,Hub Tags,Twitter,Facebook,CB Rank (Organization)
Panaya,https://www.crunchbase.com/organization/panaya,https://www.panaya.com,"Enterprise Applications, Enterprise Resource Planning (ERP), Enterprise Software, Quality Assurance, Risk Management, SaaS, Software","Apps, Professional Services, Software","Panaya, an Infosys company, is the leader in SaaS-based change automation and testing for SAP, Oracle and Salesforce.","Panaya, an Infosys company, is the leader in SaaS-based change automation and testing for SAP, Oracle and Salesforce. Panaya provides cloud-based application delivery, and testing solutions that ensure collaboration between Business and IT. Enabling enterprise agility with faster release velocity and uncompromising quality, Panaya delivers an optimized user experience with end-to-end visibility of the application lifecycle. Since 2008, 2,000 companies in 62 countries, including a third of the Fortune 500, have been using Panaya to deliver quick quality change to enterprise applications.",http://www.linkedin.com/company/35280,,http://twitter.com/panaya,https://www.facebook.com/mypanaya/,"11,896"
IQMS,https://www.crunchbase.com/organization/iqms,http://www.iqms.com,"Enterprise Resource Planning (ERP), Enterprise Software, Information Technology, Software, Supply Chain Management","Information Technology, Software, Transportation",IQMS develops and delivers enterprise resource planning software and manufacturing execution systems.,"IQMS develops and delivers enterprise resource planning (ERP) software and manufacturing execution systems for repetitive, process, and discrete manufacturing industries. It offers an integrated EnterpriseIQ ERP software solution that enables manufacturers to monitor, track, trace, and communicate business and manufacturing activities and data in the supply chain; business intelligence tools to examine/evaluate/identify profitable and unprofitable business areas with reports, email alerts, advanced analytics, dashboards, and more; customer relationship management software that captures, manages and tracks the interaction details of customers, partners, and vendors in a single system; and electronic data interchange software that assists and expedites the exchange of critical business data, streamlining business transactions.  IQMS' portfolio includes mobile ERP Apps for manufacturing companies; supply chain management software; warehouse management software; workflow software module, an Internet and email enabled ERP system and manufacturing collaboration tool that allows to electronically route, track, and approve documents, such as purchase requisitions/orders, CARs and CAPAs, engineering change orders, documents, and more; sales management software; multiple plant/multiple company/multiple facility solutions; e-commerce and web portals; and add-on utilities and products to enhance EnterpriseIQ installation. It offers on-premise/cloud ERP deployment options; technical support and consulting; and education and training services.  IQMS serves automotive, medical, aerospace and defense, assembly, food and beverage, plastics, packaging, general, multi-process and contract, process-specific, and stamping and metals manufacturing industries worldwide. Randy Flamm founded it in 1989, with its headquarters in Paso Robles in California with additional offices in Pleasanton in California, Schaumburg in Illinois, Herts in the United Kingdom, Stockholm in Sweden, and Shenzhen in China.",http://www.linkedin.com/company/iqms,,http://twitter.com/iqmserp,http://www.facebook.com/pages/IQMS/353551780860,"12,001"
CitiXsys,https://www.crunchbase.com/organization/citixsys,http://www.citixsys.com,"Enterprise Resource Planning (ERP), Management Consulting, Retail, Software","Commerce and Shopping, Professional Services, Software",CitiXsys is a leading provider of software solutions for Retail and Hospitality.,"CitiXsys is a leader in retail management software that is recognized worldwide for its rich functionality, multi-national capabilities, and unparalleled flexibility. The flagship solution suite, iVend Retail helps retailers to optimize business operations to gain more time to focus on what really matters – cultivating customer engagement and capitalizing on retail trends. iVend Retail is the chosen retail management platform for thousands of retailers in over 46 countries. Their high quality and cost-effective solutions help these retailers increase revenue, build customer loyalty, reach new customers and lower their operating costs.",http://www.linkedin.com/company/citixsys-technologies,,http://twitter.com/citixsys,http://www.facebook.com/citixsys/,"13,370"
ComplySci,https://www.crunchbase.com/organization/compliance-science,http://complysci.com,"Enterprise Resource Planning (ERP), Information Technology, Risk Management, Software","Information Technology, Professional Services, Software",ComplySci is a provider of technology solutions for compliance organizations.,"ComplySci is a provider of technology solutions for compliance organizations. It helps them to identify, monitor, manage and report on conflicts of interest arising from employee activities, including personal trading, gifts, and entertainment, political contributions, outside business affiliations, and other code of ethics violations. The company was founded in 2003 and is headquartered in New York.",https://www.linkedin.com/company/complysci,,http://twitter.com/ComplySci,https://www.facebook.com/ComplianceScience/,"13,586"
Monograph,https://www.crunchbase.com/organization/monograph,http://monograph.io,"Architecture, Collaboration, Enterprise Resource Planning (ERP), Enterprise Software, Project Management, Software, Task Management","Administrative Services, Other, Real Estate, Software",A simple back office tool for the building industry.,"Monograph is a firm management tool for architects: a complete product for managing tasks, tracking time, and invoicing clients. We streamline your entire workflow—so you can get back to what matters most. Monograph reduces non-billable hours, gets you paid on time, and builds professionalism with clients.",https://www.linkedin.com/company/monograph/,,https://twitter.com/monograph_io,https://www.facebook.com/monograph.io/,"13,750"
Galley Solutions,https://www.crunchbase.com/organization/galley-solutions,https://www.galleysolutions.com/,"Enterprise Resource Planning (ERP), Food and Beverage, Food Processing, Information Technology, Software","Food and Beverage, Information Technology, Software","Galley helps restaurants, caterers, and other types of food businesses collect and understand the food data behind their operations.","Galley helps restaurants, caterers, and other types of food businesses collect and understand the food data behind their operations to empower them to make more profitable decisions. Galley helps master day-to-day operations with real-time inventory management, purchasing, and food costing, empowering business intelligence and productivity in kitchens everywhere.",https://www.linkedin.com/company/galleysolutions/about/,,,,"15,985"
Datch,https://www.crunchbase.com/organization/datch,https://www.datch.io,"Asset Management, B2B, Enterprise Resource Planning (ERP), Enterprise Software","Financial Services, Other, Software",Datch operates as an intelligent voice interface for industrial environments.,"Datch is an intelligent voice interface for industrial environments. It uses conversations to solve business process constraints, such as time spent on work orders, logging information, and solving problems during equipment breakdowns. It’s the only solution that allows teams to speed up their processes by 90%, and it is adaptive across a number of workflows, from maintenance management through to safety, quality, operations, and business intelligence.",https://www.linkedin.com/company/datch/,,https://twitter.com/DatchSystems,,"16,078"
Ekos,https://www.crunchbase.com/organization/ekos,http://goekos.com,"Asset Management, Craft Beer, Enterprise Resource Planning (ERP), Enterprise Software, Food and Beverage, SaaS, Software, Supply Chain Management, Wine And Spirits","Financial Services, Food and Beverage, Software, Transportation","Ekos is a business management system for craft producers to easily manage their inventory, production, sales, and accounting in one place.","Ekos is a business management system designed for craft producers to easily manage their inventory, production, sales, and accounting in one place. Currently offering solutions for brewers, cider makers, winemakers, food makers, and beverage producers.",https://www.linkedin.com/company/goekos,,http://twitter.com/go_ekos,https://www.facebook.com/ekosbrewmaster,"16,409"
LINK3D,https://www.crunchbase.com/organization/linked3d,https://link3d.co/,"3D Printing, Enterprise Resource Planning (ERP), Enterprise Software, Industrial Automation, Manufacturing, Simulation, Software","Manufacturing, Science and Engineering, Software",Link3D is the leading MES & Additive Workflow Software for streamlining OEM's additive manufacturing ecosystems.,"Link3D is an enterprise Additive Manufacturing Execution System that connects organization’s Digital Manufacturing Ecosystems.  Our AMES increases operational efficiencies across the upstream and downstream manufacturing processes by introducing automation, simulation, and optimizations into production environments.     Maximize throughput, increase ROI, capture and retain market share. For inquiries please contact: Katie Campisano Kamp Media Relations katie@kamprelations.com 908.247.8678",https://www.linkedin.com/company-beta/11020081/,,https://twitter.com/LINK3Dinc,https://www.facebook.com/LINK3Dinc/,"16,431"
Dentulu Inc,https://www.crunchbase.com/organization/dentulu,https://www.dentulu.com,"Consumer Goods, Emergency Medicine, Enterprise Resource Planning (ERP), Health Care, Marketing, Medical Device, Mobile Apps, Software, Telecommunications, Wearables","Apps, Consumer Electronics, Consumer Goods, Hardware, Health Care, Mobile, Sales and Marketing, Software","B2B2C Teledentistry, Telehealth between MD-DDS-Patients: 24/7 coverage, 2nd opinions, consumer intra-oral camera, mobile dentistry support.","Dentulu is the world's first mobile app providing Mobile Dentistry and Teledentistry solutions directly to consumers and dental professionals alike. Founded by a team of dental professionals and software engineers, Dentulu provides a number of HIPAA compliant Telemedicine services aimed at securing medical information, increasing access to virtual dental care and mobile dentists. Dentulu was the first to market with their mobile dental app and is available on mobile phones, tablets, desktop computers as well as online through the Dentulu Web Portal. Dentulu is also the first company in the world to go directly to consumers with the only dental wearable in the market in the form of a patient intra-oral camera that is used by patients to show a dental professional located in another physical location the inside of their oral cavity. Dentulu's proprietary software was developed by in house developers and incorporates all facets of Teledentistry with the intention of increasing access to virtual dental care. Dentulu provides 24/7 Emergency Dentists available to anyone using their mobile app and allowing consumers with dental emergencies to connect with a licensed dentist for consultations, referrals, 2nd opinions, and even medications.  Dentulu Teledentistry also supports mobile dentists and mid-level practitioners who currently provide mobile dental services to consumers, senior living enters, schools, and under-served communities. With similar functions and features of the Uber app, Dentulu matches up patients to local providers on the Dentulu network along with communication tools, payment gateway systems, product stores, and a review platform. Mobile dentists and RDHAP clinicians can use the Dentulu mobile app to connect with patients and also maintain continuity of care with existing patients.  Dentulu also has a non profit 501 (c) 3 called The Dentulu Smiles Foundation which provides Teledentistry solutions to volunteer groups, NGO's, and other non profits that provide remote dental and medical assistance to developing countries and at risk groups. Dentulu has been awarded multiple dental and technology innovation awards and is expanding their reach around the world as the best Teledentistry solution available on the market.  The Dentulu Intra-oral camera is a professional grade intraoral camera and is the only consumer camera currently on the market which can be sent to almost any home within 24-48 hours allowing patients to explore their mouths with the same visual tools available to dentists. This intraoral camera can also be used by dental professionals for marketing, post operative monitoring, and educational purposes. Cameras can also be left with a variety of different institutions as an educational tool and emergency tool for dental emergencies where a dentists involvement is necessary .  Dentulu's software allows dental professionals to establish potential patients as patients of record solving problems faced by clear aligner companies such as Smile Direct Club, Candid, and Invisalign who require a dentist to see the patient first and establish the patient as a patient of record. Dentulu also allows for electronic prescriptions to be sent to patients who require medication after completing a virtual consultation.",https://www.linkedin.com/company/dentulu,,https://www.twitter.com/dentuluapp,https://www.facebook.com/dentulu,"20,323"
Kenandy,https://www.crunchbase.com/organization/kenandy,http://www.kenandy.com,"Computer, Enterprise Resource Planning (ERP), SaaS, Software","Consumer Electronics, Hardware, Software","Revolutionizing ERP for business innovation. Built on Salesforce, Kenandy empowers customers to map their ERP to their business processes.","Kenandy’s cloud ERP empowers business innovation. Built on the Salesforce platform, Kenandy has redefined enterprise resource planning by allowing customers to map their ERP to their existing business processes. Kenandy is dedicated to giving mid-sized companies the freedom to innovate products, services, operations and relationships with cloud ERP that is flexible and ready for growth. Unlike traditional ERP systems, Kenandy provides an end-to-end cloud ERP in 150 Business Ready Objects™, not thousands of tables. Now you can, with Kenandy.  Founded in 2010, Sandra Kurtzig pioneered the development of an ERP solution in the cloud. Chuck Berger joined Kenandy as CEO in late 2015 and is leading the company through a rapid-growth phase.",https://www.linkedin.com/company/kenandy,,http://twitter.com/kenandy,http://www.facebook.com/kenandyinc,"20,895"
ERPLY,https://www.crunchbase.com/organization/erply,https://erply.com/,"Enterprise Resource Planning (ERP), Point of Sale, Retail, SaaS, Software","Commerce and Shopping, Software","ERPLY provides SaaS-based solutions for commercial retail inventory that handles data across physical shops, online stores, and warehouses.","ERPLY provides SaaS-based solutions for commercial retail inventory that handles data across physical shops, online stores, and warehouses. It also offers real-time dashboards with relevant data. The company’s software is integrated with other platforms, including a range of accounting and web-shop outlets; and mobile credit card readers for handheld mobile devices to deliver payments for large and small businesses. It offers its solutions to retail stores to build customer relationships and track valuable inventory; car service markets to maintain cars and schedule and assign jobs; salons and spas to avoid double booking; and cafes and delis. ERPLY was founded in 2009 and is based in London, United Kingdom.",https://www.linkedin.com/company/erply/,,https://twitter.com/erply,https://www.facebook.com/ERPLY/,"24,871"
DigiFabster,https://www.crunchbase.com/organization/digifabster,http://digifabster.com,"3D Printing, CRM, E-Commerce, Enterprise Resource Planning (ERP), Manufacturing, Software","Commerce and Shopping, Information Technology, Manufacturing, Sales and Marketing, Software",Sales Quotes Automation Solution for Custom Manufacturing,"DigiFabster is computational geometry & data-fueled sales automation solution for custom manufacturing businesses. Our solution provides web-based or On-Premise, secured and ITAR-compliant software, empowering shop manufacturers & large OEM's to streamline quote generation, making the buying process painless and reduce delays in production. We are helping 3D printing, CNC, Injection molding, and other manufacturers to price engineering parts instantly, significantly expand sales through eCommerce, manage customers orders and production right in the browser. With our solution, manufacturers can add $MM USD in online sales in the first year, grow revenue 25% month over month and expand customer base by 50%. DigiFabster used by hundreds of manufacturing companies and 50,000 engineers from large aerospace and automotive companies.",https://www.linkedin.com/company/10084506,,https://www.twitter.com/digifabster,https://www.facebook.com/digifabster,"27,644"
SyncFab,https://www.crunchbase.com/organization/syncfab,https://syncfab.com,"Blockchain, Clean Energy, Enterprise Resource Planning (ERP), Ethereum, Industrial Automation, Information Technology, Manufacturing","Energy, Information Technology, Manufacturing, Other, Science and Engineering, Software, Sustainability","OEM Parts Supply Chain Blockchain Procurement Platform and ERP Add-On for Aerospace, Automotive and Medical","SyncFab connects OEM part buyers in Aerospace, Defense, Automotive, and Medical industries to distributed parts manufacturers backed by distributed ledger blockchain technology solutions for superior security, traceability and supplier management. SyncFab is a Member of the MOBI Automotive Industry Blockchain Consortium. OEMs can slash procurement time and costs for precision parts with SyncFab's supplier network secured by blockchain for anti-counterfeit, recalls, smart payments & more.  SyncFab is the pioneer and creator of the smart manufacturing blockchain process architecture protocol (patent pending). SyncFab is also a digital manufacturing platform that enables hardware supply chain buyers to transact POs (purchase orders) and source RFQs (requests for quotes) directly from a network of manufacturers. was established in 2013 and has developed an online decentralized buyer- to-manufacturer platform aggregates all orders and sends requests directly to manufacturers that match the buyer’s requirements on the Smart Manufacturing Blockchain Supply Chain. Eliminating intermediaries, utilizing our Smart Contracts to streamline procurement processes, eliminating wasted labor-hours on miscommunication that lead to manufacturing mistakes or delays. The MFG is an ERC20 cryptocurrency token issued by Smart MFG Tech for use in supply chain and manufacturing smart contracts developed by SyncFab. MFG can be used to incentivize RFQs, secure and pay for smart contract POs (Purchase Orders) along with supply chain tokenization on the manufacturing blockchain. SyncFab was initially developed in response to an economic development challenge shared with SyncFab by San Leandro City as part of the San Francisco Mayor's Office of Civic Innovation Startup-in-Residence Program. The industry solution identifies idle precision component production capacity and makes it available to buyers with a suite of simple and easy to use supply chain management tools. SyncFab was also recognized as a member of the White House-appointed & Department of Energy sponsored Clean Energy Smart Manufacturing Innovation Initiative within the Department of Commerce's National Network of Manufacturing Innovation. As a CESMI member, SyncFab will be part of the dialogue and implementation of DOE driven standards for Clean Energy Smart Manufacturing.",https://www.linkedin.com/company/syncfab,,https://www.twitter.com/syncfab,https://www.facebook.com/syncfab/,"29,147"
Nexus A.I.,https://www.crunchbase.com/organization/nexus-a-i,https://www.nexusai.com,"Enterprise Resource Planning (ERP), SaaS",Software,Nexus A.I. is a cloud platform that helps clients identify the best ideas and talent for every campaign.,"Nexus A.I. helps global brands identify the best ideas and talent for every campaign. Supporting users in more than fifty countries across six continents, Nexus helps you become a more inclusive powerhouse. Learn more: www.nexusai.com",https://www.linkedin.com/company/11314357/,,http://www.twitter.com/nexusai_,https://www.facebook.com/NexusTeams/,"30,607"
Blue Onion Labs,https://www.crunchbase.com/organization/blue-onion-labs,https://www.blueonionlabs.com/,"Accounting, Enterprise Resource Planning (ERP), Enterprise Software, Payments, Software","Financial Services, Payments, Professional Services, Software",Blue Onion Labs produces software that enables tracing of transactions and reconciliation of orders.,Blue Onion Labs produces software that enables tracing of transactions and reconciliation of orders.,https://www.linkedin.com/company/blue-onion-labs-inc/,,,,"34,457"
Astea International,https://www.crunchbase.com/organization/astea-international,http://astea.com,"Enterprise Resource Planning (ERP), Information Technology, Software","Information Technology, Software",Astea International is a global provider of software solutions that offer the cornerstones of service lifecycle management.,"Astea International develops, markets, and supports service management software solutions, which are licensed to companies that sell and service equipment, and/or sell and deliver professional services. The company's solutions are used in industries, such as information technology, medical devices, and diagnostic systems, industrial controls and instrumentation, retail systems, office automation, imaging systems, facilities management, telecommunications, and other industries with equipment sales and service requirements. It provides customers with a range of professional consulting, training, and customer support services to implement its products and integrate them with other corporate systems, such as back-office financial and enterprise resource planning applications. It maintains and supports its software over its installed life cycle. During the year ended December 31, 2011, it launched Alliance Mobile Universal to deliver enterprise functionality optimized for the devices.",http://www.linkedin.com/company/astea,,http://twitter.com/asteaservice,http://www.facebook.com/asteainternational,"37,344"
Origami,https://www.crunchbase.com/organization/9to5,http://www.origami.app,"Enterprise Resource Planning (ERP), Manufacturing, Printing, SaaS, Software","Content and Publishing, Manufacturing, Media and Entertainment, Software","SaaS-based ERP, and workflow automation, delivering AI-powered best-priced scenario estimates for manufacturers and printers.","An AI-powered print estimator and workflow that gives you the best price possible. Our system delivers reduced costs, faster turnarounds, and greater profitability for printers & sign companies.  Origami is a “best-price scenario” estimating software that allows you to print on a wide range of materials, with an unlimited amount of options, including the capability to use pre-built templates and customization during the estimating process. These options can greatly reduce estimation time, as well as guarantee your customer gets the best price possible.",https://www.linkedin.com/company/origami-print-estimator/,,http://www.twitter.com/9to5partners,http://www.facebook.com/9to5partners,"38,683"
Lettuce,https://www.crunchbase.com/organization/lettuce,http://lettuceapps.com,"E-Commerce, Enterprise Resource Planning (ERP), Information Technology, Management Information Systems, Sales Automation, Software","Commerce and Shopping, Information Technology, Sales and Marketing, Software","Lettuce is an inventory and order management system that enables SMBs to capture, track, and process orders from multiple sales channels.","Lettuce is a simple order management system with a mobile sales app enabling your business to capture, track, and process orders anywhere in real time. We primarily focus on small and medium sized businesses.",http://www.linkedin.com/company/lettuce,,http://twitter.com/lettuceapps,http://www.facebook.com/lettuceapps,"40,579"
Evergreen,https://www.crunchbase.com/organization/evergreen-5f5c,https://tryevergreen.com/,"Compliance, Enterprise Resource Planning (ERP), Finance, Information Technology, Software","Financial Services, Information Technology, Professional Services, Software",Evergreen is a pioneering platform that offers an intuitive path by allowing employees to request purchases and track approvals.,"Evergreen is a place for employees to request any purchase that automatically recommends preferred vendors and checks against price benchmarks. It easily coordinates purchase approvals across data security, legal, IT, finance, and procurement in one place and integrates directly with the accounting, contract management, and IT systems. The company provides one simple flow for all employees to create a purchase request, which is then automatically routed to the correct stakeholders.",,,,,"41,021"
Artaic,https://www.crunchbase.com/organization/artaic,http://www.artaic.com,"3D Printing, Architecture, Building Material, CAD, Enterprise Resource Planning (ERP), Interior Design, Robotics, Software","Design, Hardware, Manufacturing, Real Estate, Science and Engineering, Software","Artaic mass customization technologies, providing robotically assembled tile mosaics for the architecture and interior design industry.","Artaic is a company that is focused on providing innovative mosaics for the architecture and interior design industry. It combines computer aided design software, cloud based ERP/MRP logistics system,and an innovative robotic mosaic assembly system to create these mosaics. Artaic received investments from Angels and Corporate offices, and substantial non-dillutive grant funding from NSF, NIH, MassChallenge, MassVentures and Horizon2020. It was established by Ted Acworth in 2007.",https://www.linkedin.com/company/artaic---innovative-mosaic/,,http://twitter.com/Artaic,http://www.facebook.com/pages/Artaic/101333431510,"44,567"
